序号,数组1,数组2,数组3
5288,8.015855941218888,8.735538587193918,7.511663120066003
5289,8.014598406345801,8.735935630191923,7.510222861719973
5290,8.015553150487333,8.736212107298563,7.5103524847106
5291,8.014538101977637,8.734681620086038,7.510279313780359
5292,8.013986780840066,8.73520256742127,7.510280678830088
5293,8.015222411424325,8.733006538352125,7.509249986863776
5294,8.011431367706326,8.734070811340155,7.507915474452427
5295,8.01588027830226,8.73430605484149,7.509023326616668
5296,8.016764741280577,8.735500393775647,7.510315664752881
5297,8.017902704817978,8.737986976133412,7.512011136381643
5298,8.018537029948952,8.735961672784509,7.51086651834046
5299,8.017010519422634,8.739865200737098,7.511226601062058
5300,8.016353634828018,8.740087634576858,7.509270235141199
5301,8.012662663080757,8.739978093401072,7.511667617628283
5302,8.013019974924939,8.73893622561579,7.512509213235633
5303,8.014912272429745,8.737502003078697,7.513051363684134
5304,8.015535605981984,8.738083112324961,7.511528042188026
5305,8.016227095473285,8.73570650700455,7.512175583682663
5306,8.01397050243314,8.73625707572212,7.513160755389914
5307,8.013006430281058,8.735404482730608,7.510876685667912
5308,8.014311650282242,8.732928860891098,7.510540230533502
5309,8.013998031646041,8.733493158819341,7.508774548219765
5310,8.014255770529694,8.733112433667626,7.5103114079658955
5311,8.013970199163525,8.73406491381703,7.508880127834684
5312,8.014668222109885,8.733331367034333,7.507755778569937
5313,8.013751880833615,8.733383411262643,7.508344435143559
5314,8.013905551556599,8.735980885165135,7.507475190719762
5315,8.01422448297307,8.735153119829254,7.509621320352337
5316,8.01481417080114,8.735668012691674,7.509682421060228
5317,8.01445608225827,8.736942518800193,7.511111451520785
5318,8.014240454843634,8.73730410057616,7.513027028163899
5319,8.01222793290813,8.736743996021756,7.512158945514447
5320,8.013580935347804,8.735754273437472,7.512616453948559
5321,8.013305110379411,8.736522823642101,7.509823778641909
5322,8.014222686247832,8.736944869658071,7.510726515619601
5323,8.014894960783153,8.737135016128928,7.510445904906183
5324,8.013698581846773,8.734655868032176,7.50906224885234
5325,8.014317852698918,8.733625341774426,7.509261058230675
5326,8.015284411456735,8.73366770799492,7.5083968351062165
5327,8.014681427006721,8.73339704559989,7.509501280003597
5328,8.016647671900616,8.73418655841846,7.508848738516066
5329,8.015488618269801,8.733787401203493,7.508723811448044
5330,8.014807388013127,8.7342179643815,7.508689626220368
5331,8.014684039020699,8.73359950471296,7.508484766783363
5332,8.012969078684723,8.735187143807902,7.509034806821293
5333,8.014698044594176,8.735777945195325,7.508901455626331
5334,8.01396604097163,8.736415414996006,7.509451925575822
5335,8.014001561301342,8.737917878434956,7.512043870743119
5336,8.015734870002959,8.736877340206602,7.5105273806661845
5337,8.016170966877448,8.7389837021931,7.511945227883068
5338,8.015658192443272,8.735762212345703,7.51156711192542
5339,8.014482590032692,8.734689805271834,7.511293595269905
5340,8.015370211062661,8.735116002292418,7.510282912689404
5341,8.014168148808396,8.73375555480739,7.509785920131343
5342,8.013141084583548,8.734831938962879,7.509810034965094
5343,8.013966334318857,8.732715677437746,7.508403148286372
5344,8.014462843919333,8.734221494143574,7.50859653916529
5345,8.01471399158652,8.73338719485038,7.507523259125662
5346,8.013544617465682,8.732966272406706,7.507682369698078
5347,8.012945003100192,8.7338578526168,7.506158459620996
5348,8.010163365478695,8.732225901792795,7.5090539030837675
5349,8.007598875484359,8.734155617470302,7.509736673444725
5350,8.009079788048448,8.7339093732659,7.512299536194892
5351,8.01493150231765,8.73393778300187,7.509225320700373
5352,8.015959574341444,8.737101362339388,7.509422640107059
5353,8.015537335515473,8.735247852354286,7.509996088029946
5354,8.013407545735522,8.736902378363174,7.510085238370368
5355,8.013945058608007,8.736434226308658,7.51074299331216
5356,8.015530226409078,8.736106928966667,7.5104128560403725
5357,8.01461478366113,8.735914981755046,7.5095693998221735
5358,8.013654708529355,8.732859787573,7.510839691235884
5359,8.01254989917128,8.733915808205575,7.509810748229987
5360,8.013756029415829,8.732920172914833,7.509472670738157
5361,8.014017359872158,8.733326557001568,7.509337978001514
5362,8.013921725372008,8.73318681379882,7.508463217870416
5363,8.014487357921656,8.733145889948563,7.50954648483767
5364,8.013909723952644,8.735265408369408,7.508028283681408
5365,8.01422507836397,8.735049120166705,7.510225889683797
5366,8.015024629987293,8.736524779932367,7.5092589906787985
5367,8.014769514538132,8.735923449013095,7.509127726028805
5368,8.014804421467083,8.73530169605515,7.510762334248152
5369,8.013958482956845,8.736231934475413,7.510303743429048
5370,8.013745088410355,8.736066792473881,7.511685433811912
5371,8.014316343233082,8.736365037474771,7.511277799849204
5372,8.014632144751358,8.737340227514634,7.510773596461793
5373,8.015621468483511,8.73588575112096,7.510705860282511
5374,8.015869326563864,8.736160908828603,7.5096244333796776
5375,8.013381159358932,8.736335548439996,7.511431854538934
5376,8.013378405942559,8.735160246760103,7.509210105225748
5377,8.012638868110123,8.73436956125765,7.5089070944522405
5378,8.012976462386007,8.732777528534928,7.508636801048646
5379,8.012376296792622,8.7329289455229,7.5092094377562635
5380,8.012111731908476,8.733777537472697,7.511238615044017
5381,8.013725809453387,8.734267078845965,7.510116509961201
5382,8.013502607096004,8.735136998531013,7.510722337218849
5383,8.015655290505254,8.735532013272804,7.510379580941449
5384,8.01245160940477,8.735868848178075,7.5112325917492475
5385,8.014343369048518,8.737240337294338,7.5110124427587195
5386,8.014310549452135,8.73552757150269,7.509162660220952
5387,8.013400775411458,8.736905301360169,7.509722160667364
5388,8.017159306720437,8.737397699506666,7.5119939822882555
5389,8.01585915250618,8.73652070828809,7.511225632890065
5390,8.015665529219392,8.736451526186295,7.510946741971183
5391,8.015953406118648,8.735160793030373,7.510997197452928
5392,8.01481200270424,8.736021227302704,7.5112350601964115
5393,8.014864381385506,8.733560852976572,7.511137282139135
5394,8.011768299011914,8.73426112613437,7.509594533718521
5395,8.014935384338067,8.735799675059665,7.511375122327419
5396,8.013925937061508,8.733845610570109,7.511485530867695
5397,8.011674767975562,8.735577729967654,7.511700515013047
5398,8.01736124415429,8.73522972852031,7.510289216151247
5399,8.013722360333077,8.738600730889406,7.511892225738586
5400,8.013606984819585,8.73960119032331,7.509562989552338
5401,8.011710330565348,8.738410520641015,7.511118956904287
5402,8.011885559880094,8.738076076609893,7.511555845675227
5403,8.014643510117281,8.736183720372928,7.512797714871284
5404,8.01563894304007,8.737793812493598,7.512516606167066
5405,8.015375663610959,8.736360207810888,7.511860124389757
5406,8.014698462942645,8.736265488890831,7.512343903576227
5407,8.013250230820903,8.737130209352545,7.5119587955421405
5408,8.014026327571326,8.734212535456702,7.51111627704509
5409,8.013643542541232,8.735512576780723,7.509234469735778
5410,8.013674380996331,8.733339342846456,7.509425783318685
5411,8.013926085212395,8.73356351080169,7.509658599837779
5412,8.013427996363834,8.733594858053273,7.5087874613133305
5413,8.014023901826052,8.731984948162703,7.509237087485737
5414,8.014339691556687,8.73419716137069,7.508678376031052
5415,8.014052180583514,8.734335639863833,7.509054220966808
5416,8.014516636679103,8.735191117362174,7.508855137858371
5417,8.01516497197452,8.735778096041836,7.508126058279165
5418,8.015666585461485,8.7362029304903,7.5094747511593125
5419,8.014801008497894,8.737601990757716,7.510183089938823
5420,8.01431781172086,8.73715778222979,7.5119619242213425
5421,8.01430639429496,8.737030413727886,7.5110705594076945
5422,8.013913816607836,8.73670982751936,7.510492774069001
5423,8.01501266368968,8.736321111412707,7.512714961748353
5424,8.014104211899214,8.735079395773143,7.511698436881611
5425,8.013830623142432,8.734498195558766,7.511293940126878
5426,8.015415349128599,8.733876955404945,7.510237592558959
5427,8.013895608571033,8.733869561023797,7.510159849372064
5428,8.014984840256066,8.733528336258995,7.50892224107191
5429,8.014714831026104,8.733412949097822,7.507516721060021
5430,8.013912615146381,8.733829763096754,7.507985137735688
5431,8.014995430426865,8.733012190142462,7.507505898608694
5432,8.013028315105743,8.733033073413237,7.507750488053291
5433,8.013511204622544,8.733088595276621,7.508142347934462
5434,8.015317611130348,8.734622337366709,7.5081439774740835
5435,8.013265686007376,8.736864907354736,7.5104621095954345
5436,8.015982976697602,8.7366112476759,7.510743729802823
5437,8.01547250909885,8.738215881674966,7.512226193521459
5438,8.013838038748778,8.736794831997726,7.512431543034577
5439,8.014268088992893,8.737436194646861,7.5130243933781875
5440,8.014335570768598,8.736686614366011,7.511948358343295
5441,8.015231645950566,8.7343765526498,7.510485717635835
5442,8.013560425010882,8.735381887419853,7.510201151513118
5443,8.013965187644196,8.732843851126212,7.509726398475201
5444,8.013807427712074,8.732900204136994,7.510197136118474
5445,8.01290078101567,8.732454403971909,7.508379637918877
5446,8.016072115146104,8.732963704354745,7.508774460885389
5447,8.015781586126817,8.734773365043088,7.507386884285792
5448,8.013381213233883,8.730177984605401,7.50654077555205
5449,8.013197075777157,8.731859018603322,7.506444370764641
5450,8.012568443821577,8.732675713117406,7.508834598943314
5451,8.016558630323772,8.734371954160324,7.508382126679044
5452,8.015412454481044,8.737285441474546,7.508278699341587
5453,8.016785589226439,8.73521061904579,7.510524738014866
5454,8.014240681085955,8.737346676507487,7.511610466261625
5455,8.012681835334662,8.737100459577446,7.512852422376615
5456,8.013060732488297,8.736422654620533,7.512470789697139
5457,8.013384155966621,8.737295010892632,7.510436786138886
5458,8.014659938598788,8.735605416467688,7.511698465184153
5459,8.014878648134884,8.735787246955343,7.510274127180638
5460,8.014711530644812,8.734250434546073,7.5095500519764995
5461,8.015003617600613,8.73352855946567,7.50904872233184
5462,8.013011189963915,8.734972747495236,7.508672063542856
5463,8.01348978973201,8.731974767701061,7.509198388664795
5464,8.01403145595134,8.731969855479704,7.508676572970125
5465,8.013480666682185,8.731702752453296,7.508853813768168
5466,8.014467523910147,8.7339933889079,7.509822308770863
5467,8.013493359654403,8.734549969643595,7.509460308326714
5468,8.01445535184139,8.735791772454887,7.51092689848455
5469,8.01389827778115,8.738006739198672,7.510366434770752
5470,8.012954908520415,8.737698937628453,7.511061692603124
5471,8.015041555044352,8.737985581337353,7.510746266428401
5472,8.014217592722682,8.737178916508022,7.510751424144028
5473,8.014154757611076,8.73586287820634,7.51222178657184
5474,8.014332616685275,8.735431607019391,7.5120859872460395
5475,8.013364531169715,8.734450446525408,7.512143027824502
5476,8.01584343748975,8.734040350364873,7.511279569895253
5477,8.015412630111074,8.734359667158214,7.509347400515735
5478,8.015725018491237,8.733751241383773,7.509280134470944
5479,8.014566921428194,8.733484080816243,7.508318299172118
5480,8.013535041619786,8.733406138487295,7.5081406010060485
5481,8.013494447381255,8.733837777892946,7.509002147301777
5482,8.011230969170231,8.734080880519183,7.510340166337451
5483,8.01271423939375,8.733982335080238,7.510776172109988
5484,8.013175616725265,8.734340276835857,7.510274655137972
5485,8.014469329837873,8.73620272890917,7.5112258999773225
5486,8.015716069283087,8.735820937181028,7.511252961872102
5487,8.014547724282476,8.736783428815816,7.510780766402777
5488,8.015335606040615,8.737415474416999,7.511568641799732
5489,8.014445681149194,8.737216832448537,7.511745445145118
5490,8.013539093707866,8.73745671853046,7.511577905843579
5491,8.013963556454572,8.735419318272433,7.511248627835864
5492,8.012755449981404,8.7367126497847,7.510653588595265
5493,8.014082680031866,8.734899974587728,7.510162721252845
5494,8.014597364984109,8.734630685858116,7.5101756905716055
5495,8.015030615811163,8.734591676885758,7.511291994770877
5496,8.013080183527661,8.731470841119632,7.512079235464355
5497,8.010171035341301,8.732527625226856,7.512207247043651
5498,8.017077533947981,8.733882573953966,7.511774725295814
5499,8.01516721865006,8.736932590572641,7.512358958585082
5500,8.014812942605637,8.73817124850369,7.507563692587818
5501,8.013955524808424,8.737521059730634,7.510471322265677
5502,8.012892550481727,8.736591740997548,7.509817220565631
5503,8.014531499869669,8.734793533610873,7.510750573875385
5504,8.014995535897416,8.73730706907149,7.511234512937945
5505,8.014334618144295,8.736527481229741,7.509953603656424
5506,8.01417145945087,8.735221506681121,7.5118166988584365
5507,8.014733188399003,8.737752701515193,7.511501227592986
5508,8.015444366066086,8.736313375437145,7.512536436988167
5509,8.01534477554775,8.73720118102355,7.511531775365605
5510,8.013972434542685,8.735752979692851,7.510118391934237
5511,8.013909260378973,8.735219631674141,7.51049619029763
5512,8.013940497620643,8.735441646931347,7.508864852404652
5513,8.014419527610531,8.731809640103087,7.509578920827204
5514,8.014041571614605,8.733022372823086,7.508770067897204
5515,8.013208459452816,8.732568929361014,7.5088227714624844
5516,8.014294686180643,8.732833441238663,7.510390571551858
5517,8.013823222274507,8.734084026655045,7.509286886350352
5518,8.013352623182207,8.733449162515456,7.510158300085581
5519,8.013977976869032,8.73561907960076,7.509971274828639
5520,8.01262404802649,8.735835683194537,7.510900711395619
5521,8.015542200954734,8.73687669917272,7.511131764195137
5522,8.015343693222729,8.73645383108579,7.509070438367315
5523,8.015966360214195,8.738041115811434,7.511398535939984
5524,8.01620692533261,8.736660132352936,7.511143905385012
5525,8.014347733743016,8.736081420401966,7.51051634247014
5526,8.01549632110348,8.736866354980357,7.5112341785435195
5527,8.013168367094657,8.73644323564756,7.5105433944585345
5528,8.013488758805744,8.736003047354592,7.510597648277337
5529,8.015244545990072,8.734530327020018,7.508529581972862
5530,8.01425191390868,8.734054305507469,7.507740034426447
5531,8.01581341682778,8.733289371074445,7.508111888490348
5532,8.01384248577064,8.733003860000455,7.507988797202812
5533,8.015549372863138,8.732326031133827,7.5077666756238655
5534,8.015179496252541,8.733337828740432,7.508117669991965
5535,8.012401691160619,8.734549129024758,7.509169221942555
5536,8.01504892490077,8.734920616464208,7.510741196318044
5537,8.014378011801398,8.736085711461142,7.511449814868951
5538,8.013565479676899,8.73510967582622,7.5110366517476415
5539,8.014438891026703,8.736218887486512,7.511777565257517
5540,8.013220889491452,8.737811540157335,7.510825283449393
5541,8.015564996600602,8.736619169249469,7.5113486369335
5542,8.014229290270281,8.737386439211907,7.511194437973882
5543,8.014322370514654,8.735847427298875,7.511309060408786
5544,8.013327489451857,8.735257567031894,7.511148880281585
5545,8.012422684153956,8.734604197907059,7.508523728318065
5546,8.015000860944845,8.733718618224735,7.509782294972366
5547,8.014444393921606,8.734421260372036,7.509068923889272
5548,8.011750826084686,8.730630885476376,7.508104503553291
5549,8.011889679824355,8.730488161105091,7.507261733775847
5550,8.010615930369973,8.73149111396936,7.509050853680798
5551,8.01662442684417,8.732758615997215,7.508543446099035
5552,8.01481348665243,8.735098109343891,7.5084644710468424
5553,8.014712896484063,8.733859391781554,7.509274931497124
5554,8.014604588076999,8.73604869541908,7.510311950108872
5555,8.012830085780642,8.735821264097213,7.510776462345085
5556,8.014701183572056,8.735779747171152,7.512400050368154
5557,8.013383357685804,8.73716888989419,7.510155928921928
5558,8.014169710218308,8.736115562708077,7.51188209529256
5559,8.014387118079664,8.737189857644912,7.510867280302972
5560,8.014052864511454,8.736232714617728,7.51051208303159
5561,8.016404221613325,8.736760594062922,7.51119962803077
5562,8.01290559412557,8.736824258822052,7.5100848877040045
5563,8.01254582786312,8.735355628193883,7.511421802069747
5564,8.013125840227177,8.734411338856733,7.508952871065064
5565,8.012021251285343,8.7336012054042,7.5089698129475675
5566,8.012349995707519,8.733937889023816,7.510783380406671
5567,8.012374866790575,8.733572565077697,7.50940960865542
5568,8.012836811643666,8.733225207723304,7.510154672968112
5569,8.014557158695482,8.733737017606536,7.508443827344686
5570,8.014323217346451,8.734034595568563,7.509915806006047
5571,8.01452289639553,8.734813580433102,7.510933550762483
5572,8.012665841747701,8.735176801254147,7.510552218660345
5573,8.012350809669893,8.735722072709994,7.510288634306374
5574,8.014604178084598,8.737204805540703,7.5109819187254105
5575,8.011964789246184,8.736385833666194,7.511955746959493
5576,8.014815762658186,8.736709479257437,7.511334890968555
5577,8.013556676696238,8.735784769510058,7.509895071342511
5578,8.01431774640213,8.735510264461649,7.511718314998703
5579,8.01364159169357,8.734350982966149,7.51056921707213
5580,8.011370134645203,8.734453862748644,7.509948536999638
5581,8.014082814018526,8.734802911403731,7.5105211657338256
5582,8.012163306199112,8.735019352061927,7.509585478289435
5583,8.01263427275976,8.734074924316474,7.510184988302149
5584,8.013354208800065,8.732336569477754,7.509050601009169
5585,8.013506959540075,8.734497068125355,7.509762398135151
5586,8.016509225093266,8.734412254762026,7.510384516375406
5587,8.014986929305207,8.735593010876174,7.509839808925459
5588,8.014478162574134,8.735723906659134,7.510805266780998
5589,8.014627465514875,8.736130138887418,7.51170913161293
5590,8.013656745759146,8.7377531943044,7.511677966679125
5591,8.014662306020771,8.736375527951681,7.512216109743715
5592,8.01245983990744,8.736845209129616,7.511163710232806
5593,8.013896840943527,8.736655037306532,7.511859951661066
5594,8.015978906552968,8.737171865814275,7.5126485954040305
5595,8.013173938529924,8.737632498390315,7.511951738072974
5596,8.010828764078024,8.734229803485903,7.511339669842294
5597,8.007862835837715,8.732733652408161,7.509353321289376
5598,8.013787494014965,8.734918432985,7.512015353214392
5599,8.012096674386713,8.735325037230298,7.514508667766743
5600,8.01130977003943,8.737835767305212,7.51015741331279
5601,8.01049663710039,8.735223654102922,7.512710955317531
5602,8.011620632987409,8.734631530944954,7.50965584543127
5603,8.012875244628251,8.733971316628837,7.510426099261729
5604,8.014312932528506,8.735194365952866,7.5103044357063835
5605,8.013873474371865,8.73459942519671,7.509013403944475
5606,8.015218630045828,8.73343804649955,7.511372589603428
5607,8.01349583301535,8.735427697276268,7.51134688607349
5608,8.014871850139766,8.736477778031333,7.5129461648847355
5609,8.01600033020275,8.737770296143932,7.512412542163652
5610,8.014378789462626,8.736610169673856,7.511821834230225
5611,8.015390608619734,8.735910218627332,7.51255051754174
5612,8.01380384886528,8.736823926179389,7.510377855523002
5613,8.013625070594511,8.735822357077543,7.510972386214819
5614,8.014874478880692,8.734665479697073,7.509462044808249
5615,8.01384360164455,8.733714335297368,7.509174248787998
5616,8.013933224288875,8.733337662860416,7.510827854179625
5617,8.01316559105438,8.732837058041788,7.508751591675277
5618,8.01280574715538,8.732254185128253,7.509592706512413
5619,8.013739697323633,8.733529240561765,7.509035687718225
5620,8.013191101513886,8.733809485413028,7.509826517042415
5621,8.015015352024365,8.734556088579183,7.509824771365569
5622,8.013387083434866,8.734890233821622,7.507896345763706
5623,8.012709416404258,8.73605035061755,7.510534998678903
5624,8.013473110887432,8.73613889031465,7.509599305172449
5625,8.013272660636314,8.736506383629967,7.5101096951250925
5626,8.013801840031123,8.736622015602133,7.512050932784023
5627,8.013221807717988,8.735985061511906,7.51212404349363
5628,8.013758122908246,8.736900945229397,7.51287818279729
5629,8.01424908531214,8.735245367425605,7.511262389197698
5630,8.014046426705644,8.735236626001067,7.508901775082948
5631,8.015387638617002,8.734453918632745,7.509266232064841
5632,8.013704355750338,8.732631143127158,7.507698037077987
5633,8.013644421960842,8.732654767690551,7.507427572440967
5634,8.015775790781175,8.732388508625164,7.507004834706449
5635,8.012618376109353,8.732977662673909,7.508161506544278
5636,8.01541407771623,8.733542529075946,7.510499133710476
5637,8.01351468227279,8.73424732220282,7.5112003011927495
5638,8.01270901743176,8.734774166673366,7.510553366920441
5639,8.014485912246531,8.735186236754082,7.5109573078731975
5640,8.012894708911896,8.736592382016108,7.510271055864551
5641,8.015023802892873,8.735737113005964,7.510735789368151
5642,8.014008027511945,8.737106338937823,7.510552308940033
5643,8.014693978067077,8.737754662445184,7.510443276737926
5644,8.014189824867254,8.736500310118927,7.51123462485459
5645,8.01179287961232,8.73558528878669,7.509089138913935
5646,8.015705396098927,8.734521063432387,7.509902205739797
5647,8.01585458042298,8.735120415969543,7.509551170536608
5648,8.013039622409257,8.73149317669909,7.507699181283807
5649,8.012418484126817,8.729532685867362,7.507032281731452
5650,8.010528883541419,8.730276304277943,7.508308675471681
5651,8.01562587707581,8.730248463845419,7.508196425007593
5652,8.014899603113076,8.733509557063917,7.507711386199079
5653,8.01456466225257,8.732416175324119,7.507265302072896
5654,8.013693997389405,8.73342545887459,7.50897958837847
5655,8.012398016158413,8.736007847929997,7.509860022513457
5656,8.014338326993741,8.73592796462018,7.51148761348625
5657,8.014746913657488,8.736544087541324,7.509228256386326
5658,8.01468061442443,8.736101834568116,7.510725635029636
5659,8.014381487884348,8.735997027895257,7.511286608306254
5660,8.013148422469385,8.73612340461014,7.510018760141492
5661,8.013179876484703,8.735113068107422,7.511022845818259
5662,8.013477161834775,8.736295572543456,7.50943043088247
5663,8.0142967841481,8.735440786232452,7.51136282318179
5664,8.01406971536509,8.735618801495793,7.510471664287825
5665,8.013069762047648,8.734674463364998,7.508908835872481
5666,8.014260708368775,8.735063798183631,7.50963513916358
5667,8.013200196062268,8.73298437706845,7.507969347081452
5668,8.013701214484803,8.732402989569279,7.50886224984959
5669,8.014194907826509,8.733089941331308,7.50813347308048
5670,8.013373042891773,8.733956605184098,7.508845866871897
5671,8.014631031780667,8.734828379937124,7.51093411079999
5672,8.014004809645183,8.73373916816057,7.508769783366314
5673,8.01322119523864,8.7358864114548,7.509701252440506
5674,8.014955733289472,8.736744134903931,7.5108391177516145
5675,8.013311976883797,8.736630561828747,7.512216572203835
5676,8.013495099822242,8.736671845715785,7.511964739253507
5677,8.013212636347072,8.735784611967372,7.510023923491227
5678,8.012671482406258,8.736580819528873,7.511130203164886
5679,8.014127131430739,8.735093844304863,7.510899004692648
5680,8.01319395868549,8.734338025033841,7.510556116633033
5681,8.014164112797436,8.734670440445898,7.510601880169318
5682,8.013601236382696,8.734069673204704,7.51043374072334
5683,8.01328318504144,8.734864277689487,7.509514958417876
5684,8.012711037858857,8.732344053177107,7.508446873621247
5685,8.01372228528884,8.733213610531392,7.507986371197239
5686,8.015531054269136,8.733561821391023,7.507858754166283
5687,8.01511572521829,8.733551692355473,7.5080925459048595
5688,8.015214822334954,8.73565995817,7.509109945333478
5689,8.015849240603735,8.734575429886617,7.51005122506165
5690,8.014221445087154,8.73667490357359,7.511100181983127
5691,8.014214963578942,8.736421576652852,7.512166567503976
5692,8.01321377409379,8.737018729788469,7.511733567950871
5693,8.013605668539261,8.738096033873225,7.512032144544309
5694,8.014509780397974,8.737283749092006,7.511705161862807
5695,8.013706943512737,8.73763018062229,7.512344467731623
5696,8.012008616678868,8.733765830405039,7.510955694354749
5697,8.00824129213378,8.733328747116778,7.509600690338004
5698,8.011798455915036,8.73627910471278,7.512165550726188
5699,8.011490877361481,8.734694497983183,7.514374167601686
5700,8.010458647485928,8.737434275341405,7.510085129545452
5701,8.009739268959983,8.73521968841732,7.512256856867995
5702,8.011982105017259,8.734217562868878,7.510285990102501
5703,8.013576066935853,8.73335268894102,7.509706071665876
5704,8.015963873743338,8.733862067162312,7.509934314120935
5705,8.01593284158224,8.735268913127085,7.508227567513242
5706,8.015274938635706,8.734506340806492,7.510604387214532
5707,8.012921104670973,8.734918188477717,7.5097705507896535
5708,8.013212248357043,8.735337335446136,7.510356677769846
5709,8.01346516882248,8.736580288586007,7.51171013638968
5710,8.014272518276055,8.736940324617759,7.512132528771932
5711,8.015739008292025,8.736813094215753,7.512879777607065
5712,8.014515278376392,8.736886944918444,7.510838634862692
5713,8.014023551438516,8.736462953425068,7.511443108897412
5714,8.015270217593386,8.735594729237116,7.5105315823204135
5715,8.014642644716654,8.734544296397749,7.509243248778581
5716,8.012591956667645,8.73345023931852,7.510570579765041
5717,8.013286672738785,8.733642875128604,7.509421208977057
5718,8.012688220690835,8.73321913178734,7.508000234734655
5719,8.014119517541513,8.732859600322298,7.507786746389554
5720,8.014237511501452,8.732531784247623,7.507797737507264
5721,8.015514090483977,8.733696172439819,7.509999198793085
5722,8.01610148943999,8.732624977926566,7.509007319246945
5723,8.014390791076927,8.734181287471799,7.5109639337076874
5724,8.014522708282705,8.735193038269921,7.510226753502487
5725,8.013996756923836,8.735199436461171,7.510599983148298
5726,8.013546503290229,8.73679839644957,7.511603916111144
5727,8.013790730500823,8.736676441388337,7.511000876656686
5728,8.013114480854384,8.738394785739876,7.512530874728767
5729,8.014914527062853,8.736629046182802,7.512420411156552
5730,8.01393888251547,8.73626237283584,7.511214232266255
5731,8.015080219707812,8.735678270432256,7.510574742277521
5732,8.01480317950712,8.733521232251329,7.509032228578058
5733,8.014821577063245,8.734845767068835,7.508760500356923
5734,8.01544618297712,8.733531731414532,7.508751028241944
5735,8.011509300200535,8.733752124122345,7.5082008573959556
5736,8.012714666038336,8.733732402033326,7.509677539489341
5737,8.012233521168422,8.733760518846418,7.5100392039951345
5738,8.01225929842366,8.734432312311597,7.508900577611618
5739,8.012963310706859,8.732658468911842,7.50935347587634
5740,8.012705373676326,8.734298520146494,7.508976465408024
5741,8.013616178039149,8.733913790932712,7.5092111021931585
5742,8.01321790785031,8.733892849979208,7.509767215260172
5743,8.013818495239263,8.73641666272133,7.5102488108977274
5744,8.01431589482279,8.735110209374815,7.5110856998449735
5745,8.014732300256261,8.737922575865296,7.510390037629789
5746,8.016153390917752,8.737381983814057,7.511666475733848
5747,8.017004896335276,8.737797035678053,7.5108040377683025
5748,8.014346819863366,8.735604625526062,7.509037728320259
5749,8.015047126776684,8.731718898727927,7.508390332763705
5750,8.012722016319703,8.732020921978677,7.509445754002861
5751,8.016036650036556,8.731384289242005,7.50794443659542
5752,8.014833439989632,8.732698522722565,7.508901139014104
5753,8.014138739293815,8.73304033616849,7.5083955676759935
5754,8.011900235499601,8.732148629168384,7.509201955429645
5755,8.011060709210955,8.734230110870365,7.5091991764576225
5756,8.012706578846677,8.73338257343297,7.510225193866939
5757,8.014495449730196,8.734141690382582,7.5088054190450935
5758,8.013667181220807,8.734504036582491,7.509522655891487
5759,8.013365186650866,8.735690373279544,7.510759276558995
5760,8.015103522832774,8.736220709807515,7.510923257588809
5761,8.013422101432116,8.73511399519795,7.5117691042612895
5762,8.013985599307087,8.735542149735267,7.510644300066305
5763,8.012608137194393,8.736608412475638,7.5123387944912325
5764,8.012772587765356,8.736688285291581,7.512124319589511
5765,8.012714937140274,8.735386958708583,7.51066305892178
5766,8.013777989752263,8.736395962573054,7.509909007777344
5767,8.014955640992138,8.735666242273652,7.508754230472673
5768,8.0127356721765,8.733587504925916,7.508268217950239
5769,8.014093819300598,8.73280653878923,7.508354373969773
5770,8.01313550881211,8.732557349136119,7.509125539475216
5771,8.01305470386301,8.73319337313486,7.509977029371127
5772,8.013471744404228,8.732534217397616,7.509745420036374
5773,8.013276832752386,8.73392012411765,7.509575821845593
5774,8.015287001035393,8.734644478494399,7.509472539801305
5775,8.014794863302745,8.736216462187738,7.510476557135071
5776,8.014654489801671,8.737125060465859,7.510549103277294
5777,8.014759664003762,8.735956152578492,7.509261103282983
5778,8.013527450706677,8.737158466952735,7.510075186918108
5779,8.014179397131862,8.7360428831188,7.510524587380641
5780,8.012444138198077,8.735845139865702,7.510517281488702
5781,8.012018703885092,8.735979247370853,7.511324502596266
5782,8.013178165136962,8.734375180670078,7.511487358368941
5783,8.01150114653179,8.736346708270363,7.511720109233757
5784,8.012780140450687,8.733174463418441,7.509675374879735
5785,8.013702034083677,8.734741194408981,7.508847974968924
5786,8.014553870622839,8.734596647417666,7.5079021645612665
5787,8.014481457299386,8.733255653772021,7.508388143479949
5788,8.013089638700807,8.733665290207698,7.508318008568032
5789,8.014264788621716,8.732042241456414,7.508535732931127
5790,8.013832152100912,8.73508113517036,7.509304835054076
5791,8.014430338601182,8.734981372580835,7.510319574707852
5792,8.014302256197205,8.733977002810512,7.510774323715898
5793,8.013572789038442,8.735965231307253,7.509856633001819
5794,8.015107622769474,8.736112385239709,7.512294220249009
5795,8.011873497527844,8.736718530590222,7.511589816725338
5796,8.010860457827995,8.733140016523805,7.509631147309634
5797,8.009875251980363,8.73279627236547,7.508845360489373
5798,8.012921558861647,8.737863630702162,7.512567775505042
5799,8.011802245151184,8.73770471776207,7.515541645701673
5800,8.01370451462534,8.739521804252295,7.50964930854845
5801,8.011683859724116,8.736903425950162,7.5107389974581125
5802,8.013132147890536,8.73481306839273,7.510816490918321
