4.04,4.46E+00,5.08E+00,,,
4.05,4.47E+00,5.09E+00,,,
4.06,4.47E+00,5.08E+00,,,
4.07,4.48E+00,5.07E+00,,,
4.08,4.48E+00,5.06E+00,,,
4.09,4.48E+00,5.05E+00,,,
4.1,4.48E+00,5.04E+00,,,
4.11,4.49E+00,5.03E+00,,,
4.12,4.50E+00,5.01E+00,,,
4.13,4.50E+00,4.99E+00,,,
4.14,4.50E+00,4.96E+00,,,
4.15,4.49E+00,4.95E+00,,,
4.16,4.48E+00,4.96E+00,,,
4.17,4.48E+00,4.96E+00,,,
4.18,4.49E+00,4.96E+00,,,
4.19,4.49E+00,4.95E+00,,,
4.2,4.48E+00,4.95E+00,,,
4.21,4.47E+00,4.95E+00,,,
4.22,4.45E+00,4.95E+00,,,
4.23,4.45E+00,4.95E+00,,,
4.24,4.45E+00,4.95E+00,,,
4.25,4.46E+00,4.94E+00,,,
4.26,4.48E+00,4.93E+00,,,
4.27,4.49E+00,4.93E+00,,,
4.28,4.50E+00,4.92E+00,,,
4.29,4.52E+00,4.92E+00,,,
4.3,4.53E+00,4.92E+00,,,
4.31,4.54E+00,4.92E+00,,,
4.32,4.55E+00,4.93E+00,,,
4.33,4.56E+00,4.94E+00,,,
4.34,4.56E+00,4.95E+00,,,
4.35,4.55E+00,4.95E+00,,,
4.36,4.55E+00,4.96E+00,,,
4.37,4.55E+00,4.96E+00,,,
4.38,4.56E+00,4.96E+00,,,
4.39,4.56E+00,4.97E+00,,,
4.4,4.56E+00,4.97E+00,,,
4.41,4.56E+00,4.98E+00,,,
4.42,4.57E+00,4.98E+00,,,
4.43,4.57E+00,4.99E+00,,,
4.44,4.56E+00,5.00E+00,,,
4.45,4.56E+00,5.00E+00,,,
4.46,4.56E+00,4.99E+00,,,
4.47,4.56E+00,4.99E+00,,,
4.48,4.56E+00,4.98E+00,,,
4.49,4.56E+00,4.99E+00,,,
4.5,4.56E+00,4.99E+00,,,
4.51,4.56E+00,4.99E+00,,,
4.52,4.56E+00,4.99E+00,,,
4.53,4.55E+00,4.97E+00,,,
4.54,4.54E+00,4.95E+00,,,
4.55,4.54E+00,4.95E+00,,,
4.56,4.54E+00,4.97E+00,,,
4.57,4.54E+00,4.99E+00,,,
4.58,4.53E+00,5.02E+00,,,
4.59,4.52E+00,5.04E+00,,,
4.6,4.51E+00,5.06E+00,,,
4.61,4.51E+00,5.07E+00,,,
4.62,4.50E+00,5.08E+00,,,
4.63,4.50E+00,5.10E+00,,,
4.64,4.50E+00,5.10E+00,,,
4.65,4.52E+00,5.10E+00,,,
4.66,4.53E+00,5.09E+00,,,
4.67,4.53E+00,5.09E+00,,,
4.68,4.53E+00,5.09E+00,,,
4.69,4.53E+00,5.09E+00,,,
4.7,4.52E+00,5.08E+00,,,
4.71,4.52E+00,5.10E+00,,,
4.72,4.53E+00,5.12E+00,,,
4.73,4.53E+00,5.13E+00,,,
4.74,4.53E+00,5.14E+00,,,
4.75,4.53E+00,5.13E+00,,,
4.76,4.53E+00,5.12E+00,,,
4.77,4.54E+00,5.11E+00,,,
4.78,4.54E+00,5.12E+00,,,
4.79,4.55E+00,5.12E+00,,,
4.8,4.55E+00,5.12E+00,,,
4.81,4.55E+00,5.12E+00,,,
4.82,4.56E+00,5.11E+00,,,
4.83,4.56E+00,5.11E+00,,,
4.84,4.56E+00,5.10E+00,,,
4.85,4.57E+00,5.08E+00,,,
4.86,4.56E+00,5.08E+00,,,
4.87,4.56E+00,5.07E+00,,,
4.88,4.55E+00,5.07E+00,,,
4.89,4.54E+00,5.05E+00,,,
4.9,4.54E+00,5.03E+00,,,
4.91,4.54E+00,5.02E+00,,,
4.92,4.55E+00,5.03E+00,,,
4.93,4.54E+00,5.03E+00,,,
4.94,4.54E+00,5.01E+00,,,
4.95,4.54E+00,5.00E+00,,,
4.96,4.53E+00,5.02E+00,,,
4.97,4.53E+00,5.05E+00,,,
4.98,4.53E+00,5.05E+00,,,
4.99,4.52E+00,5.05E+00,,,
5,4.51E+00,5.04E+00,,,
5.01,4.49E+00,5.04E+00,,,
5.02,4.48E+00,5.04E+00,,,
5.03,4.48E+00,5.05E+00,,,
5.04,4.47E+00,5.05E+00,,,
5.05,4.47E+00,5.05E+00,,,
5.06,4.47E+00,5.05E+00,,,
5.07,4.47E+00,5.05E+00,,,
5.08,4.47E+00,5.06E+00,,,
5.09,4.46E+00,5.06E+00,,,
5.1,4.46E+00,5.05E+00,,,
5.11,4.47E+00,5.07E+00,,,
5.12,4.46E+00,5.09E+00,,,
5.13,4.46E+00,5.10E+00,,,
5.14,4.45E+00,5.11E+00,,,
5.15,4.45E+00,5.11E+00,,,
5.16,4.45E+00,5.12E+00,,,
5.17,4.45E+00,5.12E+00,,,
5.18,4.45E+00,5.11E+00,,,
5.19,4.45E+00,5.09E+00,,,
5.2,4.45E+00,5.08E+00,,,
5.21,4.45E+00,5.07E+00,,,
5.22,4.46E+00,5.07E+00,,,
5.23,4.46E+00,5.08E+00,,,
5.24,4.46E+00,5.08E+00,,,
5.25,4.47E+00,5.08E+00,,,
5.26,4.47E+00,5.08E+00,,,
5.27,4.48E+00,5.07E+00,,,
5.28,4.48E+00,5.06E+00,,,
5.29,4.48E+00,5.05E+00,,,
5.3,4.48E+00,5.04E+00,,,
5.31,4.49E+00,5.03E+00,,,
5.32,4.50E+00,5.01E+00,,,
5.33,4.50E+00,4.98E+00,,,
5.34,4.50E+00,4.96E+00,,,
5.35,4.49E+00,4.95E+00,,,
5.36,4.49E+00,4.96E+00,,,
5.37,4.48E+00,4.96E+00,,,
5.38,4.49E+00,4.96E+00,,,
5.39,4.49E+00,4.95E+00,,,
5.4,4.48E+00,4.95E+00,,,
5.41,4.47E+00,4.95E+00,,,
5.42,4.45E+00,4.95E+00,,,
5.43,4.45E+00,4.95E+00,,,
5.44,4.45E+00,4.95E+00,,,
5.45,4.46E+00,4.94E+00,,,
5.46,4.48E+00,4.93E+00,,,
5.47,4.49E+00,4.93E+00,,,
5.48,4.50E+00,4.92E+00,,,
5.49,4.52E+00,4.92E+00,,,
5.5,4.53E+00,4.92E+00,,,
5.51,4.54E+00,4.92E+00,,,
5.52,4.55E+00,4.93E+00,,,
5.53,4.56E+00,4.94E+00,,,
5.54,4.56E+00,4.95E+00,,,
5.55,4.55E+00,4.95E+00,,,
5.56,4.55E+00,4.96E+00,,,
5.57,4.55E+00,4.96E+00,,,
5.58,4.56E+00,4.96E+00,,,
5.59,4.56E+00,4.97E+00,,,
5.6,4.56E+00,4.97E+00,,,
5.61,4.56E+00,4.98E+00,,,
5.62,4.57E+00,4.98E+00,,,
5.63,4.57E+00,4.99E+00,,,
5.64,4.56E+00,5.00E+00,,,
5.65,4.56E+00,5.00E+00,,,
5.66,4.56E+00,4.99E+00,,,
5.67,4.56E+00,4.99E+00,,,
5.68,4.56E+00,4.98E+00,,,
5.69,4.56E+00,4.99E+00,,,
5.7,4.56E+00,4.99E+00,,,
5.71,4.56E+00,4.99E+00,,,
5.72,4.56E+00,4.99E+00,,,
5.73,4.55E+00,4.97E+00,,,
5.74,4.54E+00,4.95E+00,,,
5.75,4.54E+00,4.95E+00,,,
5.76,4.54E+00,4.97E+00,,,
5.77,4.54E+00,4.99E+00,,,
5.78,4.53E+00,5.02E+00,,,
5.79,4.52E+00,5.04E+00,,,
5.8,4.51E+00,5.06E+00,,,
5.81,4.51E+00,5.07E+00,,,
5.82,4.50E+00,5.08E+00,,,
5.83,4.50E+00,5.10E+00,,,
5.84,4.50E+00,5.10E+00,,,
5.85,4.52E+00,5.10E+00,,,
5.86,4.53E+00,5.09E+00,,,
5.87,4.53E+00,5.09E+00,,,
5.88,4.53E+00,5.09E+00,,,
5.89,4.53E+00,5.09E+00,,,
5.9,4.52E+00,5.09E+00,,,
5.91,4.52E+00,5.10E+00,,,
5.92,4.53E+00,5.12E+00,,,
5.93,4.53E+00,5.13E+00,,,
5.94,4.53E+00,5.14E+00,,,
5.95,4.53E+00,5.13E+00,,,
5.96,4.53E+00,5.12E+00,,,
5.97,4.54E+00,5.11E+00,,,
5.98,4.54E+00,5.12E+00,,,
5.99,4.55E+00,5.12E+00,,,
6,4.55E+00,5.12E+00,,,
6.01,4.55E+00,5.12E+00,,,
6.02,4.56E+00,5.11E+00,,,
6.03,4.56E+00,5.11E+00,,,
6.04,4.56E+00,5.10E+00,,,
6.05,4.56E+00,5.08E+00,,,
6.06,4.56E+00,5.08E+00,,,
6.07,4.56E+00,5.07E+00,,,
6.08,4.55E+00,5.06E+00,,,
6.09,4.54E+00,5.05E+00,,,
6.1,4.54E+00,5.03E+00,,,
6.11,4.54E+00,5.02E+00,,,
6.12,4.55E+00,5.03E+00,,,
6.13,4.54E+00,5.03E+00,,,
6.14,4.54E+00,5.01E+00,,,
6.15,4.54E+00,5.00E+00,,,
6.16,4.53E+00,5.02E+00,,,
6.17,4.53E+00,5.05E+00,,,
6.18,4.53E+00,5.05E+00,,,
6.19,4.52E+00,5.05E+00,,,
6.2,4.51E+00,5.04E+00,,,
6.21,4.49E+00,5.04E+00,,,
6.22,4.48E+00,5.04E+00,,,
6.23,4.48E+00,5.05E+00,,,
6.24,4.47E+00,5.05E+00,,,
6.25,4.47E+00,5.05E+00,,,
6.26,4.47E+00,5.05E+00,,,
6.27,4.46E+00,5.05E+00,,,
6.28,4.46E+00,5.06E+00,,,
6.29,4.46E+00,5.06E+00,,,
6.3,4.46E+00,5.06E+00,,,
6.31,4.47E+00,5.07E+00,,,
6.32,4.46E+00,5.09E+00,,,
6.33,4.46E+00,5.10E+00,,,
6.34,4.45E+00,5.11E+00,,,
6.35,4.45E+00,5.11E+00,,,
6.36,4.45E+00,5.12E+00,,,
6.37,4.45E+00,5.12E+00,,,
6.38,4.45E+00,5.11E+00,,,
6.39,4.45E+00,5.09E+00,,,
6.4,4.45E+00,5.08E+00,,,
6.41,4.45E+00,5.07E+00,,,
6.42,4.46E+00,5.08E+00,,,
6.43,4.46E+00,5.08E+00,,,
6.44,4.46E+00,5.08E+00,,,
6.45,4.47E+00,5.09E+00,,,
6.46,4.47E+00,5.08E+00,,,
6.47,4.48E+00,5.07E+00,,,
6.48,4.48E+00,5.06E+00,,,
6.49,4.48E+00,5.05E+00,,,
6.5,4.48E+00,5.04E+00,,,
6.51,4.49E+00,5.03E+00,,,
6.52,4.50E+00,5.01E+00,,,
6.53,4.50E+00,4.98E+00,,,
6.54,4.50E+00,4.96E+00,,,
6.55,4.49E+00,4.95E+00,,,
6.56,4.48E+00,4.96E+00,,,
6.57,4.48E+00,4.96E+00,,,
6.58,4.49E+00,4.96E+00,,,
6.59,4.48E+00,4.95E+00,,,
6.6,4.48E+00,4.95E+00,,,
6.61,4.47E+00,4.95E+00,,,
6.62,4.45E+00,4.95E+00,,,
6.63,4.45E+00,4.95E+00,,,
6.64,4.45E+00,4.95E+00,,,
6.65,4.46E+00,4.94E+00,,,
6.66,4.48E+00,4.93E+00,,,
6.67,4.49E+00,4.93E+00,,,
