t,deg,mixed_signal
0.4515,162.54,-3.7962181260489056
0.452,162.72,-3.9057206852855932
0.4525,162.9,-3.990465717922638
0.453,163.07999999999998,-4.027804416729245
0.4535,163.26,-4.019078989668269
0.454,163.44,-4.00386380285486
0.4545,163.62,-3.9754381649468726
0.455,163.79999999999998,-3.9786582837259044
0.4555,163.98,-3.959287781779319
0.456,164.16,-3.9507991771788524
0.4565,164.34,-3.9607264772757746
0.457,164.51999999999998,-3.915762803924123
0.4575,164.7,-3.839357693769448
0.458,164.88,-3.688870667917042
0.4585,165.06,-3.502340704677415
0.459,165.23999999999998,-3.2997965599169565
0.4595,165.42,-3.136141940490901
0.46,165.6,-2.9626340541597425
0.4605,165.78,-2.886794516848262
0.461,165.96,-2.826077565573805
0.4615,166.14,-2.791428152845998
0.462,166.32,-2.7751697839054112
0.4625,166.5,-2.715134351145424
0.463,166.68,-2.6467189932967816
0.4635,166.85999999999999,-2.5774303947531014
0.464,167.04,-2.457897274091462
0.4645,167.22,-2.3652778169544857
0.465,167.4,-2.290986917667787
0.4655,167.57999999999998,-2.257417275083507
0.466,167.76,-2.23307081431665
0.4665,167.94,-2.198248401119142
0.467,168.12,-2.169920315661033
0.4675,168.29999999999998,-2.0833588471751767
0.468,168.48,-1.9262881249740822
0.4685,168.66,-1.7673825027085537
0.46900000000000003,168.84,-1.5594045143072646
0.46950000000000003,169.01999999999998,-1.3770703542252474
0.47000000000000003,169.2,-1.2062971981569555
0.47050000000000003,169.38,-1.0611578393843255
0.47100000000000003,169.56,-0.9761450634464693
0.47150000000000003,169.73999999999998,-0.8963618773019641
0.47200000000000003,169.92,-0.7918855267891117
0.47250000000000003,170.1,-0.6666993562495532
0.47300000000000003,170.28,-0.5119234565686981
0.47350000000000003,170.45999999999998,-0.3106586298879873
0.47400000000000003,170.64,-0.11087187243264149
0.47450000000000003,170.82,0.057105167172383536
0.47500000000000003,171.0,0.20244271992366017
0.47550000000000003,171.18,0.3108529499890044
0.47600000000000003,171.35999999999999,0.3820681059870001
0.47650000000000003,171.54,0.4331067060614261
0.47700000000000004,171.72,0.4884920716765039
0.47750000000000004,171.9,0.5967795992577739
0.47800000000000004,172.07999999999998,0.7088652659141346
0.47850000000000004,172.26,0.867630341871753
0.47900000000000004,172.44,1.0142491440456178
0.47950000000000004,172.62,1.1707870487500305
0.48,172.79999999999998,1.2817207078506438
0.4805,172.98,1.3539147843071824
0.481,173.16,1.3982636379805664
0.4815,173.34,1.44736389920873
0.482,173.51999999999998,1.474742338489335
0.4825,173.7,1.5539530673006847
0.483,173.88,1.6814043603475137
0.4835,174.06,1.8539774307435521
0.484,174.23999999999998,2.053874533841593
0.4845,174.42,2.2498926757456936
0.485,174.6,2.3962856432799597
0.4855,174.78,2.5457535310283124
0.486,174.95999999999998,2.65065601668753
0.4865,175.14,2.7367548490947904
0.487,175.32,2.811724626587283
0.4875,175.5,2.9383719304618374
0.488,175.68,3.0537092413898215
0.4885,175.85999999999999,3.203908092056748
0.489,176.04,3.3447115133440946
0.4895,176.22,3.451355030493773
0.49,176.4,3.4936676189844023
0.4905,176.57999999999998,3.5090750113010367
0.491,176.76,3.4604248321287585
0.4915,176.94,3.3765571852192373
0.492,177.12,3.334446667842982
0.4925,177.29999999999998,3.2689622037638952
0.493,177.48,3.3259293133624688
0.4935,177.66,3.392187861212533
0.494,177.84,3.455420897716486
0.4945,178.01999999999998,3.575855833413033
0.495,178.2,3.648738994534964
0.4955,178.38,3.7101028231679845
0.496,178.56,3.7382076378629616
0.4965,178.73999999999998,3.7749390708396757
0.497,178.92,3.8201738179691365
0.4975,179.1,3.8982780491314513
0.498,179.28,4.0374141814137126
0.4985,179.45999999999998,4.148664919281364
0.499,179.64,4.26965581773114
0.4995,179.82,4.368375466376331
0.5,180.0,4.405706075932653
0.5005000000000001,180.18,4.363561947661644
0.501,180.35999999999999,4.265273241821342
0.5015000000000001,180.54,4.157308617528482
0.502,180.72,4.024453004562911
0.5025000000000001,180.9,3.925597141928
0.503,181.07999999999998,3.8162688948366457
0.5035000000000001,181.26,3.7607459456576784
0.504,181.44,3.7350183628889604
0.5045000000000001,181.62,3.7082412503151985
0.505,181.79999999999998,3.6495963441840438
0.5055000000000001,181.98,3.5810743043692637
0.506,182.16,3.4767660807019976
0.5065000000000001,182.34,3.3921091690467624
0.507,182.51999999999998,3.328434649367677
0.5075000000000001,182.7,3.2919019949962474
0.508,182.88,3.3315904300695207
0.5085000000000001,183.06,3.3894962731762805
0.509,183.23999999999998,3.4255700661899784
0.5095000000000001,183.42,3.5080060471297774
0.51,183.6,3.503976690450188
0.5105000000000001,183.78,3.4500382600132453
0.511,183.95999999999998,3.3326123703012125
0.5115000000000001,184.14,3.214528970304774
0.512,184.32,3.0637674986746086
0.5125,184.5,2.947758095272998
0.513,184.68,2.808403312321402
0.5135,184.85999999999999,2.7206812125060273
0.514,185.04,2.6621792459848086
0.5145,185.22,2.5359420851126417
0.515,185.4,2.42385959712906
0.5155,185.57999999999998,2.2525603727217884
0.516,185.76,2.076358052799373
0.5165,185.94,1.8750537097123958
0.517,186.12,1.6705807227595306
0.5175,186.29999999999998,1.550276666328289
0.518,186.48,1.4771186064490618
0.5185,186.66,1.418496240983594
0.519,186.84,1.3753989913147373
0.5195,187.01999999999998,1.351772895398478
0.52,187.2,1.2628097316291207
0.5205,187.38,1.1788543563701976
0.521,187.56,1.0186567680336702
0.5215,187.73999999999998,0.8596428625211376
0.522,187.92,0.7091981980083943
0.5225,188.1,0.5718149013709324
0.523,188.28,0.5079707052343574
0.5235,188.45999999999998,0.44455728357347163
0.524,188.64,0.3747863020726188
0.5245,188.82,0.3128993250927697
0.525,189.0,0.1801603003219764
0.5255,189.18,0.04645227640492008
0.526,189.35999999999999,-0.1163846315964641
0.5265,189.54,-0.31648526159969026
0.527,189.72,-0.5034736931921814
0.5275,189.9,-0.6662719991819197
0.528,190.07999999999998,-0.7915526529932109
0.5285,190.26,-0.8810007671110045
0.529,190.44,-0.968884440406519
0.5295,190.62,-1.0635654987294187
0.53,190.79999999999998,-1.1922566804070216
0.5305,190.98,-1.354084675249055
0.531,191.16,-1.537354109222659
0.5315,191.34,-1.7618253251824292
0.532,191.51999999999998,-1.952073918792503
0.5325,191.7,-2.065376161873407
0.533,191.88,-2.154535201987225
0.5335,192.06,-2.2081388490637095
0.534,192.23999999999998,-2.218996272919837
0.5345,192.42,-2.246060928959829
0.535,192.6,-2.2884320216577207
0.5355,192.78,-2.364468567620576
0.536,192.95999999999998,-2.4685122796300316
0.5365,193.14,-2.5658205408621795
0.537,193.32,-2.6509606942383126
0.5375,193.5,-2.7351019374960734
0.538,193.68,-2.7629094173523985
0.5385,193.85999999999999,-2.7865494600196725
0.539,194.04,-2.8353809869726057
0.5395,194.22,-2.8800483340589054
0.54,194.4,-2.976129353924324
0.5405,194.57999999999998,-3.107232033748831
0.541,194.76,-3.312229866908179
0.5415,194.94,-3.4990247818192204
0.542,195.12,-3.6822918432947316
0.5425,195.29999999999998,-3.8235595331076397
0.543,195.48,-3.9288636216635107
0.5435,195.66,-3.9440418617108493
0.544,195.84,-3.968779824046595
0.5445,196.01999999999998,-3.960306262399999
0.545,196.2,-3.9844986921828203
0.5455,196.38,-3.991084639677709
0.546,196.56,-4.003109227783929
0.5465,196.73999999999998,-4.024357028670355
0.547,196.92,-4.010875975006125
0.5475,197.1,-3.988400846921587
0.548,197.28,-3.918212506720481
0.5485,197.45999999999998,-3.8144783693801325
0.549,197.64,-3.7117300469258905
0.5495,197.82,-3.6541181961514453
0.55,198.0,-3.6050251407185416
0.5505,198.18,-3.64591172206343
0.551,198.35999999999999,-3.7108748411840344
0.5515,198.54,-3.806074073722305
0.552,198.72,-3.9054464792985417
0.5525,198.9,-4.006474703560359
0.553,199.07999999999998,-4.036711221900774
0.5535,199.26,-4.027835420432541
0.554,199.44,-4.008677081957201
0.5545,199.62,-3.9911094896213077
0.555,199.79999999999998,-3.973297672418491
0.5555,199.98,-3.9668788430898627
0.556,200.16,-3.9714280203670684
0.5565,200.34,-3.9705309141260745
0.557,200.51999999999998,-3.9123589992843355
0.5575,200.7,-3.8271138890421175
0.558,200.88,-3.676716923340547
0.5585,201.06,-3.5007447628353368
0.559,201.23999999999998,-3.287889065255414
0.5595,201.42,-3.1431721239962873
0.56,201.6,-2.964946433045073
0.5605,201.78,-2.857034724184655
0.561,201.95999999999998,-2.8127055563433183
0.5615,202.14,-2.7952426188845823
0.562,202.32,-2.7720557127822465
0.5625,202.5,-2.747317869637757
0.5630000000000001,202.67999999999998,-2.6550170277203717
0.5635,202.85999999999999,-2.5565433765919807
0.5640000000000001,203.04,-2.455767395774876
0.5645,203.22,-2.358570104966788
0.5650000000000001,203.4,-2.2875828873168285
0.5655,203.57999999999998,-2.2292920452664995
0.5660000000000001,203.76,-2.234910318322474
0.5665,203.94,-2.2101804026662006
0.5670000000000001,204.12,-2.1887102890341956
0.5675,204.29999999999998,-2.076127961738403
0.5680000000000001,204.48,-1.9584402220134323
0.5685,204.66,-1.7624095147831402
0.5690000000000001,204.84,-1.5697840705499846
0.5695,205.01999999999998,-1.3647932572421029
0.5700000000000001,205.2,-1.187009718639662
0.5705,205.38,-1.0608889840427804
0.5710000000000001,205.56,-0.9703141602560772
0.5715,205.73999999999998,-0.8754867218494131
0.5720000000000001,205.92,-0.7970933545545326
0.5725,206.1,-0.6653958637924279
0.5730000000000001,206.28,-0.5094598579126575
0.5735,206.45999999999998,-0.3244967564178947
0.5740000000000001,206.64,-0.1256196615674572
0.5745,206.82,0.05784738571138425
0.5750000000000001,207.0,0.19328042032848494
0.5755,207.17999999999998,0.290974643689042
0.5760000000000001,207.35999999999999,0.3658425251741126
0.5765,207.54,0.4408541490607459
0.577,207.72,0.4801216332126567
0.5775,207.9,0.5855454827488357
0.578,208.07999999999998,0.7377831248425606
0.5785,208.26,0.8717729566146294
0.579,208.44,1.0359508480639548
0.5795,208.62,1.1573326076891124
0.58,208.79999999999998,1.2836615744926312
0.5805,208.98,1.362287709076343
0.581,209.16,1.3939658980716487
0.5815,209.34,1.4153827920073045
0.582,209.51999999999998,1.4546335923596068
0.5825,209.7,1.5477110859660124
0.583,209.88,1.6898317067470596
0.5835,210.06,1.8678488605632182
0.584,210.23999999999998,2.0455441073136016
0.5845,210.42,2.2540429278784124
0.585,210.6,2.4289746666963814
0.5855,210.78,2.5508199410487404
0.586,210.95999999999998,2.6474994778162766
0.5865,211.14,2.7148845038031473
0.587,211.32,2.810786426592824
0.5875,211.5,2.9357886254467864
0.588,211.67999999999998,3.060044537209065
0.5885,211.85999999999999,3.2103653727560677
0.589,212.04,3.348906638549133
0.5895,212.22,3.4623199741363586
0.59,212.4,3.500496556155791
0.5905,212.57999999999998,3.4906606262786353
0.591,212.76,3.455099323996098
0.5915,212.94,3.391107678977461
0.592,213.12,3.3353114658753973
0.5925,213.29999999999998,3.282649390025919
0.593,213.48,3.329412307190964
0.5935,213.66,3.3796169766498183
0.594,213.84,3.459702513966558
0.5945,214.01999999999998,3.563444495565276
0.595,214.2,3.6397655312883357
0.5955,214.38,3.687844737596487
0.596,214.56,3.7290127688626633
0.5965,214.73999999999998,3.780719967917458
0.597,214.92,3.8314566319988606
0.5975,215.1,3.9112809274683102
0.598,215.28,4.018668959538931
0.5985,215.45999999999998,4.15314664442511
0.599,215.64,4.279814630654528
0.5995,215.82,4.367434005634809
0.6,216.0,4.390678151632674
0.6005,216.17999999999998,4.36991975658613
0.601,216.35999999999999,4.278056156268955
0.6015,216.54,4.148784856438373
0.602,216.72,4.022559757865343
0.6025,216.9,3.9110873121307645
0.603,217.07999999999998,3.826395029954506
0.6035,217.26,3.778408013839501
0.604,217.44,3.7260187477365956
0.6045,217.62,3.6986448589073824
0.605,217.79999999999998,3.6430043074746936
0.6055,217.98,3.570053688183455
0.606,218.16,3.482047598083195
0.6065,218.34,3.385928393481164
0.607,218.51999999999998,3.3377540977370974
0.6075,218.7,3.3014725689990225
0.608,218.88,3.3225072603659647
0.6085,219.06,3.372003477386775
0.609,219.23999999999998,3.4432178497846357
0.6095,219.42,3.4768449194948565
0.61,219.6,3.494011691424525
0.6105,219.78,3.4353086047284855
0.611,219.95999999999998,3.34340076140181
0.6115,220.14,3.1997544106147853
0.612,220.32,3.0629320239961046
0.6125,220.5,2.9360819080290206
0.613,220.67999999999998,2.8239117240790605
0.6135,220.85999999999999,2.7249385433872955
0.614,221.04,2.6424049934282734
0.6145,221.22,2.5429707464629283
0.615,221.4,2.434192877883146
0.6155,221.57999999999998,2.26006224281755
0.616,221.76,2.0616230383485745
0.6165,221.94,1.8521790157052844
0.617,222.12,1.6851384105491942
0.6175,222.29999999999998,1.5534554307330646
0.618,222.48,1.4452811913262424
0.6185,222.66,1.4089005444452403
0.619,222.84,1.404317823650195
0.6195,223.01999999999998,1.3495308391067211
0.62,223.2,1.270391578715373
0.6205,223.38,1.1549520663892539
0.621,223.56,1.0248418268776898
0.6215,223.73999999999998,0.8612109463676079
0.622,223.92,0.7153870194982732
0.6225,224.1,0.5878736200285324
0.623,224.28,0.5006291817546559
0.6235,224.45999999999998,0.4182833494148698
0.624,224.64,0.37078685421057234
0.6245,224.82,0.2987204798919719
0.625,225.0,0.20078578040986503
0.6255000000000001,225.17999999999998,0.04998153795527364
0.626,225.35999999999999,-0.13405322940608513
0.6265000000000001,225.54,-0.31200344114304057
0.627,225.72,-0.5182671175831238
0.6275000000000001,225.9,-0.6594013477935766
0.628,226.07999999999998,-0.7897934037315165
0.6285000000000001,226.26,-0.8861365140656061
0.629,226.44,-0.9777408323175804
0.6295000000000001,226.62,-1.0739534912184905
0.63,226.79999999999998,-1.183818903162606
0.6305000000000001,226.98,-1.3881973812062285
0.631,227.16,-1.5650847182856207
0.6315000000000001,227.34,-1.7491053557003715
0.632,227.51999999999998,-1.9414105249152658
0.6325000000000001,227.7,-2.086008724680501
0.633,227.88,-2.1683578282993285
0.6335000000000001,228.06,-2.210110724236818
0.634,228.23999999999998,-2.228880280023471
0.6345000000000001,228.42,-2.2326300437423834
0.635,228.6,-2.291910271719124
0.6355000000000001,228.78,-2.3559081542839917
0.636,228.95999999999998,-2.454722500836494
0.6365000000000001,229.14,-2.551639122534733
0.637,229.32,-2.667641050125799
0.6375000000000001,229.5,-2.731935209592866
0.638,229.67999999999998,-2.773472437350787
0.6385000000000001,229.85999999999999,-2.7821274744780364
0.639,230.04,-2.817385362859069
0.6395000000000001,230.22,-2.876914381419238
0.64,230.39999999999998,-2.9775259651860315
0.6405,230.57999999999998,-3.130805159470328
0.641,230.76,-3.2938812634408703
0.6415,230.94,-3.486518504502859
0.642,231.12,-3.6801646721278574
0.6425,231.29999999999998,-3.823890911483118
0.643,231.48,-3.9255053845018137
0.6435,231.66,-3.982973267304089
0.644,231.84,-3.9665416180682613
0.6445,232.01999999999998,-3.954433193893202
0.645,232.2,-3.964712690781492
0.6455,232.38,-3.9815736722825865
0.646,232.56,-3.996396465064212
0.6465,232.73999999999998,-4.036889116285256
0.647,232.92,-4.024869788862192
0.6475,233.1,-3.988264656535988
0.648,233.28,-3.9200655495800345
0.6485,233.45999999999998,-3.8098161904639007
0.649,233.64,-3.7082111561457998
0.6495,233.82,-3.6332092944744208
0.65,234.0,-3.6084295467209464
0.6505,234.17999999999998,-3.6204230999442726
0.651,234.35999999999999,-3.6812445032844607
0.6515,234.54,-3.8112966957374232
0.652,234.72,-3.902793040942045
0.6525,234.89999999999998,-3.986517671602955
0.653,235.07999999999998,-4.025158465607461
0.6535,235.26,-4.0355025411652115
0.654,235.44,-3.9925339323219036
0.6545,235.62,-3.978075029560638
0.655,235.79999999999998,-3.9472995363868257
0.6555,235.98,-3.9553284248860914
0.656,236.16,-3.9754080891342025
0.6565,236.34,-3.95344820840758
0.657,236.51999999999998,-3.8958091310067333
0.6575,236.7,-3.815798791651906
0.658,236.88,-3.692272870931529
0.6585,237.06,-3.4819135531556524
0.659,237.23999999999998,-3.300923670882607
0.6595,237.42,-3.1089917397402544
0.66,237.6,-2.9690392547445663
0.6605,237.78,-2.8705677005072294
0.661,237.95999999999998,-2.820994474463272
0.6615,238.14,-2.7985831751639667
0.662,238.32,-2.7835424972866614
0.6625,238.5,-2.71897223258307
0.663,238.67999999999998,-2.6572626060983393
0.6635,238.85999999999999,-2.566921272272958
0.664,239.04,-2.467293261175445
0.6645,239.22,-2.3463801416334378
0.665,239.39999999999998,-2.282413965629942
0.6655,239.57999999999998,-2.256130318182496
0.666,239.76,-2.25492536226481
0.6665,239.94,-2.1960415600552996
0.667,240.12,-2.1875956043595473
0.6675,240.29999999999998,-2.0946960643676196
0.668,240.48,-1.9321057869721519
0.6685,240.66,-1.736754902825801
0.669,240.84,-1.5555855991989653
0.6695,241.01999999999998,-1.3668394366688517
0.67,241.2,-1.2035421605550005
0.6705,241.38,-1.0805170155326642
0.671,241.56,-0.9587962877618146
0.6715,241.73999999999998,-0.8822837071189132
0.672,241.92,-0.7695268879336762
0.6725,242.1,-0.6547461953984007
0.673,242.28,-0.4996782781480626
0.6735,242.45999999999998,-0.31167076994161647
0.674,242.64,-0.12286406911444932
0.6745,242.82,0.04882063486128181
0.675,243.0,0.1997979539112795
0.6755,243.17999999999998,0.30624164627019995
0.676,243.35999999999999,0.3852494711496193
0.6765,243.54,0.4447504772692315
0.677,243.72,0.5018025176842726
0.6775,243.89999999999998,0.5811037353227202
0.678,244.07999999999998,0.7206070471670323
0.6785,244.26,0.8531720433913261
0.679,244.44,1.0220200260089936
0.6795,244.62,1.1632863232761852
0.68,244.79999999999998,1.276144719052236
0.6805,244.98,1.3353340939741243
0.681,245.16,1.3913946257458008
0.6815,245.34,1.4255744806257211
0.682,245.51999999999998,1.471642640365059
0.6825,245.7,1.56095287130968
0.683,245.88,1.6988485159925912
0.6835,246.06,1.8970078030847481
0.684,246.23999999999998,2.0534308678045576
0.6845,246.42,2.2368307701278503
0.685,246.6,2.418412889123396
0.6855,246.78,2.5544821697711333
0.686,246.95999999999998,2.63217723999309
0.6865,247.14,2.7255014968583606
0.687,247.32,2.824924721135139
0.6875,247.5,2.918400997763492
0.6880000000000001,247.67999999999998,3.0613266901891123
0.6885,247.85999999999999,3.2062279755867533
0.6890000000000001,248.04,3.350318554336462
0.6895,248.22,3.4332227839885903
0.6900000000000001,248.39999999999998,3.501796903931948
0.6905,248.57999999999998,3.4995390320625126
0.6910000000000001,248.76,3.444408645444817
0.6915,248.94,3.388889971125239
0.6920000000000001,249.12,3.324635806584452
0.6925,249.29999999999998,3.3053901576295313
0.6930000000000001,249.48,3.319862677094859
0.6935,249.66,3.374154946593337
0.6940000000000001,249.84,3.463664068989687
0.6945,250.01999999999998,3.5622476040429873
0.6950000000000001,250.2,3.6475452569581397
0.6955,250.38,3.7070050946450452
0.6960000000000001,250.56,3.744010434863712
0.6965,250.73999999999998,3.7632988656875628
0.6970000000000001,250.92,3.8274760242639245
0.6975,251.1,3.922318715846336
0.6980000000000001,251.28,4.021033074609729
0.6985,251.45999999999998,4.13285678703085
0.6990000000000001,251.64,4.279956559947743
0.6995,251.82,4.376959649577601
0.7000000000000001,252.0,4.398949404200373
0.7005,252.17999999999998,4.354527184250488
0.7010000000000001,252.35999999999999,4.273231871494739
0.7015,252.54,4.15752007077957
0.7020000000000001,252.72,4.028490068591321
0.7025,252.89999999999998,3.918598981310091
0.7030000000000001,253.07999999999998,3.845021317941792
0.7035,253.26,3.7805395966878903
0.704,253.44,3.736463134208658
0.7045,253.62,3.6920555776105464
0.705,253.79999999999998,3.650837732148269
0.7055,253.98,3.571236775771581
0.706,254.16,3.461107583752434
0.7065,254.34,3.389652060679638
0.707,254.51999999999998,3.314864529861207
0.7075,254.7,3.3138236468206235
0.708,254.88,3.321122314508281
0.7085,255.06,3.3943140874159266
0.709,255.23999999999998,3.4534061197240034
0.7095,255.42,3.5137089704118374
0.71,255.6,3.5173321447638664
0.7105,255.78,3.448667792495416
0.711,255.95999999999998,3.337164533125862
0.7115,256.14,3.1979217941579887
0.712,256.32,3.059994220717515
0.7125,256.5,2.9159791144290836
0.713,256.68,2.8148672796092105
0.7135,256.86,2.7352845907658767
0.714,257.03999999999996,2.6379144618332884
0.7145,257.21999999999997,2.52819141173339
0.715,257.4,2.401109221582856
0.7155,257.58,2.249917716469629
0.716,257.76,2.04746182261525
0.7165,257.94,1.877699738180356
0.717,258.12,1.6743789267847056
0.7175,258.3,1.5668975427227514
0.718,258.48,1.4641746149145591
0.7185,258.65999999999997,1.4158329208333242
0.719,258.84,1.3983424884509341
0.7195,259.02,1.3319867362124358
0.72,259.2,1.2873592784836239
0.7205,259.38,1.1550921496998316
0.721,259.56,1.0183880418147184
0.7215,259.74,0.8692118752310756
0.722,259.92,0.7177290936140557
0.7225,260.09999999999997,0.5725659297572279
0.723,260.28,0.5175990262753031
0.7235,260.46,0.45058353823138797
0.724,260.64,0.3719036885826801
0.7245,260.82,0.3316242166307149
0.725,261.0,0.20914850432291554
0.7255,261.18,0.06330249628070589
0.726,261.36,-0.13212171181578325
0.7265,261.53999999999996,-0.3150040886417947
0.727,261.71999999999997,-0.519014420398732
0.7275,261.9,-0.6826703687972676
0.728,262.08,-0.7887801652573976
0.7285,262.26,-0.8953108306644713
0.729,262.44,-0.9693826511205909
0.7295,262.62,-1.0598312494268758
0.73,262.8,-1.2012340438030118
0.7305,262.98,-1.3611967353086294
0.731,263.15999999999997,-1.5682168852844685
0.7315,263.34,-1.7686526912610712
0.732,263.52,-1.9353023814512882
0.7325,263.7,-2.0736238255487356
0.733,263.88,-2.1667472679455795
0.7335,264.06,-2.206857790203313
0.734,264.24,-2.231582881767864
0.7345,264.42,-2.2464615306988387
0.735,264.59999999999997,-2.2908774814999435
0.7355,264.78,-2.354423215085309
0.736,264.96,-2.4443735366590205
0.7365,265.14,-2.584287574499161
0.737,265.32,-2.655819911001686
0.7375,265.5,-2.7385703949779883
0.738,265.68,-2.781469194908454
0.7385,265.86,-2.78247730658036
0.739,266.03999999999996,-2.8358713359959404
0.7395,266.21999999999997,-2.868298908355255
0.74,266.4,-2.9668402893309276
0.7405,266.58,-3.116719695076748
0.741,266.76,-3.2992411120940615
0.7415,266.94,-3.478983500124835
0.742,267.12,-3.6766718038631923
0.7425,267.3,-3.849998309043001
0.743,267.48,-3.9188870249382584
0.7435,267.65999999999997,-3.9709941505453727
0.744,267.84,-3.97674713972804
0.7445,268.02,-3.9719141438837884
0.745,268.2,-3.955737914869345
0.7455,268.38,-3.9867085684177668
0.746,268.56,-3.9965088449482433
0.7465,268.74,-4.010570398870528
0.747,268.92,-4.030137751426821
0.7475,269.09999999999997,-3.9792310465765537
0.748,269.28,-3.8995788540045027
0.7485,269.46,-3.8018363306243246
0.749,269.64,-3.696024975747606
0.7495,269.82,-3.6280378989028232
0.75,270.0,-3.5958342256437765
0.7505000000000001,270.18,-3.640695661371765
0.751,270.36,-3.7303956101847486
0.7515000000000001,270.53999999999996,-3.8239287575000174
0.752,270.71999999999997,-3.898391970897658
0.7525000000000001,270.9,-3.981325430983391
0.753,271.08,-4.028244551119535
0.7535000000000001,271.26,-4.025268610638142
0.754,271.44,-4.022421970281054
0.7545000000000001,271.62,-3.983326285298472
0.755,271.8,-3.963556256303133
0.7555000000000001,271.98,-3.9538121660283294
0.756,272.15999999999997,-3.997697093871206
0.7565000000000001,272.34,-3.9600081769982203
0.757,272.52,-3.9188988266259486
0.7575000000000001,272.7,-3.842824465878032
0.758,272.88,-3.67688569899461
0.7585000000000001,273.06,-3.5055400164916004
0.759,273.24,-3.3029045936461277
0.7595000000000001,273.42,-3.1126575133212318
0.76,273.59999999999997,-2.9863901711993375
0.7605000000000001,273.78,-2.873929038902901
0.761,273.96,-2.8241513107835616
0.7615000000000001,274.14,-2.8085237603167887
0.762,274.32,-2.766171643794168
0.7625000000000001,274.5,-2.7270435690012986
0.763,274.68,-2.643891867615815
0.7635000000000001,274.86,-2.566086758014273
0.764,275.03999999999996,-2.4660456681318457
0.7645000000000001,275.21999999999997,-2.356630031384586
0.765,275.4,-2.3017077112359035
0.7655000000000001,275.58,-2.2571681786393034
0.766,275.76,-2.217277718479545
0.7665000000000001,275.94,-2.2051932723446446
0.767,276.12,-2.1765681662123044
0.7675000000000001,276.3,-2.084736196605099
0.768,276.48,-1.9274085320247765
0.7685,276.65999999999997,-1.7631380724656165
0.769,276.84,-1.565133591603468
0.7695,277.02,-1.367499158590713
0.77,277.2,-1.1886916424320184
0.7705,277.38,-1.0540701801091974
0.771,277.56,-0.9626250472506296
0.7715,277.74,-0.8706390796287566
0.772,277.92,-0.7757151971235478
0.7725,278.09999999999997,-0.6768328255594228
0.773,278.28,-0.5156919949248087
0.7735,278.46,-0.32883934279701915
0.774,278.64,-0.122556344825381
0.7745,278.82,0.06425041991761767
0.775,279.0,0.2062926791735239
0.7755,279.18,0.31731412358764827
0.776,279.36,0.3822486329662159
0.7765,279.53999999999996,0.4183013936578708
0.777,279.71999999999997,0.49766723544978403
0.7775,279.9,0.5732450115978047
0.778,280.08,0.7076077715992389
0.7785,280.26,0.8530973088437507
0.779,280.44,1.015220928965254
0.7795,280.62,1.1782104531843154
0.78,280.8,1.2712138198090233
0.7805,280.97999999999996,1.3387783515763956
0.781,281.15999999999997,1.37317322586399
0.7815,281.34,1.417297333275055
0.782,281.52,1.4520049416624394
0.7825,281.7,1.5363279971820847
0.783,281.88,1.6811759075014323
0.7835,282.06,1.8631576755766877
0.784,282.24,2.048025114378243
0.7845,282.42,2.253538951599745
0.785,282.59999999999997,2.4205969780889354
0.7855,282.78,2.5492992408608455
0.786,282.96,2.634875168982522
0.7865,283.14,2.7212084202500897
0.787,283.32,2.8168010963603614
0.7875,283.5,2.9177047624512262
0.788,283.68,3.0651630133386525
0.7885,283.86,3.2079692790217385
0.789,284.03999999999996,3.329206116045398
0.7895,284.21999999999997,3.4516087370604525
0.79,284.4,3.5044219444218934
0.7905,284.58,3.4840548806469362
0.791,284.76,3.4390049084216097
0.7915,284.94,3.379783565404335
0.792,285.12,3.3450815525971715
0.7925,285.3,3.3057420122554197
0.793,285.47999999999996,3.320005603804304
0.7935,285.65999999999997,3.399839400745485
0.794,285.84,3.4833173776386235
0.7945,286.02,3.5576394491672962
0.795,286.2,3.641868563303481
0.7955,286.38,3.6987250544439285
0.796,286.56,3.751692193190081
0.7965,286.74,3.7894828984051627
0.797,286.92,3.8199540458513632
0.7975,287.09999999999997,3.9152846529678134
0.798,287.28,4.027478252596989
0.7985,287.46,4.154635411188608
0.799,287.64,4.272426983760403
0.7995,287.82,4.363763148931802
0.8,288.0,4.420800406748098
0.8005,288.18,4.3763277216180025
0.801,288.36,4.281087468751109
0.8015,288.53999999999996,4.15277363839224
0.802,288.71999999999997,4.042265235967708
0.8025,288.9,3.9160559299518507
0.803,289.08,3.835854151450065
0.8035,289.26,3.7754875633337366
0.804,289.44,3.730785536816515
0.8045,289.62,3.6885964806953773
0.805,289.8,3.646598961162091
0.8055,289.97999999999996,3.5532146971726295
0.806,290.15999999999997,3.4582502595273352
0.8065,290.34,3.375589084392902
0.807,290.52,3.3114530001595006
0.8075,290.7,3.301862146300794
0.808,290.88,3.3249060417809413
0.8085,291.06,3.3854841259193926
0.809,291.24,3.4592380616973304
0.8095,291.42,3.4937442718666962
0.81,291.59999999999997,3.510520029632637
0.8105,291.78,3.4358146342972584
0.811,291.96,3.335525124945438
0.8115,292.14,3.2013471019268445
0.812,292.32,3.0559915616362323
0.8125,292.5,2.913394787333036
0.8130000000000001,292.68,2.826969705571789
0.8135,292.86,2.707489678454211
0.8140000000000001,293.03999999999996,2.646745147174317
0.8145,293.21999999999997,2.5499504203050556
0.8150000000000001,293.4,2.4056197854515773
0.8155,293.58,2.25390914120952
