x,t,sync_wavelet2,async_wavelet2
-0.0011010080999994,0.3935,-0.000483506692488451,-0.0011090460851085982
-0.0001275080999993,0.394,-0.0005959760270163809,-0.0011300462753662526
-0.0001275080999999,0.3945,-0.0003848268410722342,-0.0007129796465083092
-0.0012630080999995,0.395,-0.0002406154782408825,-0.00040421343603704545
-0.0032095080999993,0.3955,-0.0004374385394805077,-0.00036787352131834337
-0.0002905080999996,0.396,-0.0008980181875497019,-0.000706693583799896
0.0016559919000007,0.3965,-0.00023112530254398535,6.232787390479346e-05
-0.0009385080999989,0.397,-0.0003392187767106159,0.0001318585634344708
-0.0012625080999989,0.3975,-0.00033474280930455877,0.0003250860656055345
-0.0022355080999997,0.398,-0.0004155075836324015,0.00015568849131491425
-0.0004520080999999,0.3985,-0.00035637511603257073,2.137050783926241e-05
0.0006834919000001,0.399,0.0002609552083092776,0.0004693287797670971
-0.0004515080999998,0.3995,-0.00029418009156324544,-0.000323424295732469
-0.0011005080999998,0.4,-0.0007198897498305367,-0.0009332187383961609
-0.0028850080999997,0.4005,-0.001031995927129914,-0.001436062768229533
-0.0011010080999995,0.401,-0.0007313009690009993,-0.0013988683140243282
-0.0017495080999997,0.4015,-0.0011160636186007592,-0.002075540914239872
-0.0020740080999996,0.402,-0.0008699968280434502,-0.0017488825510978791
-0.0001275080999997,0.4025,-0.0006175883278493509,-0.0012784019473860973
-0.0014250080999999,0.403,-0.0002691395312265557,-0.0007579286804750532
0.0010074919000002,0.4035,0.0002639233483893664,3.143470887761787e-05
-0.0004520080999994,0.404,0.00026218447564230196,0.00016011276163464377
-0.0011010080999994,0.4045,3.26834147221864e-05,4.208242690383434e-05
0.0013319919000002,0.405,-0.000378773499453243,-0.00016560213411158042
-0.0006140080999998,0.4055,0.00021924933714622367,0.0006532589621490658
-0.0001275080999999,0.406,-0.00023275731430078494,0.0002706979959176075
-0.0027225080999997,0.4065,-0.0004992077078246949,2.704724155385677e-05
-0.0022360080999996,0.407,-7.039043064605618e-07,0.0005732777557683464
0.0005214919000003,0.4075,-0.000608047128173467,-1.3622188317254568e-05
-0.0011005080999999,0.408,-0.0007820113479212699,-0.0004295412290753165
0.0003589919000001,0.4085,-0.0005495225084642236,-0.0005608027457595025
-0.0009385080999994,0.409,-0.000615621506739329,-0.001007383391654855
-0.0004520080999994,0.4095,0.0001264282909433634,-0.00073779455473681
0.0003589919,0.41,4.953274238483679e-06,-0.0008576601450715078
-0.0023980080999999,0.4105,2.281863023390789e-05,-0.0006813441190979075
-0.0015870080999999,0.411,-0.000306991001375466,-0.0009684902535656533
-0.0015870080999999,0.4115,-0.001049866311676715,-0.001594272252927814
0.0003589919000001,0.412,-0.0004803119226625357,-0.0008370015561085921
0.0023049919000003,0.4125,0.0007153498664697279,0.0005990445981347836
0.0008449919000001,0.413,0.0003474109428450447,0.0005445723458187393
0.0036019919000004,0.4135,0.0018006029947688416,0.0023744865711322924
0.0019804919000002,0.414,0.0009106540261961319,0.0014566472721869801
-0.0001280081,0.4145,0.0002857172575650987,0.0006690396828513089
-0.0001280081,0.415,2.578454573994108e-05,0.00032994238549977864
-0.0032090081000001,0.4155,-0.0015160931056234317,-0.0013615722970203772
3.4491899999699975e-05,0.416,-0.0006401582870930807,-0.000608320315620584
-0.0006145081,0.4165,-0.0012419694550632055,-0.0013455272864989652
-0.0025605080999997,0.417,-0.0011698800841033004,-0.0014822831609718281
-0.0011005080999994,0.4175,-0.0014215131254059557,-0.001977117284403014
-0.0027220080999996,0.418,-0.0015736385481859298,-0.002142276680858249
-0.0022360080999996,0.4185,-0.0005423466979293702,-0.0010499604561052115
-0.0027230080999993,0.419,8.165276589334694e-05,-0.00041100832465744506
0.0003589919000006,0.4195,7.608387605259331e-05,-0.00036215093995823624
0.0013324919000004,0.42,-3.939581613488554e-05,-0.00038527824818346783
-0.0011005080999994,0.4205,0.00024409685402998862,2.0323613284375813e-05
0.0026294919000007,0.421,3.999939477181792e-05,-2.280414904786294e-05
0.0010074919000007,0.4215,0.0005839026332475534,0.0007165642348818237
-0.0009385080999995,0.422,0.0002510013403634524,0.0004552457172797191
-0.0002895080999993,0.4225,4.112493722764656e-05,0.00028452042596412575
-0.0006145080999995,0.423,0.0002532208310062536,0.0005771262015686124
0.0013314919000002,0.4235,-0.00022423618624574658,0.00016946136646079003
-0.0004520080999998,0.424,-0.0003651663059780076,-3.314458560079323e-05
-0.0011005080999998,0.4245,-0.000558219277412275,-0.0003444556680233541
-0.0002900080999995,0.425,-0.0006207240054141031,-0.0005303160764908895
-0.0017495080999995,0.4255,-0.000600506126738408,-0.0006760591622073015
-0.0007760080999998,0.426,-0.0010989095894975863,-0.001220819402160458
-0.0014250080999999,0.4265,-0.00041295189401308735,-0.0005508324147698502
-0.0012630081,0.427,-0.0007934500121512628,-0.0009966022919504153
0.0010074919000003,0.4275,-4.7149183269692545e-05,-0.0003096465481928365
-0.0007765080999999,0.428,0.0003654754592736294,8.478746587425667e-05
0.0006829919000001,0.4285,5.237914805916299e-05,-0.00023143150718877735
0.0008454919000001,0.429,0.0005115983822348515,0.00022863396340172353
0.0011699918999998,0.4295,0.0006620236796273247,0.0003930131241343897
0.0016564918999998,0.43,0.0009463238800985563,0.0008290309921773133
-0.0004520080999999,0.4305,0.0004958740016141374,0.0005954795733932379
0.0036019919000005,0.431,0.0005959321369751744,0.0009200964832290211
0.0023049919000003,0.4315,0.0008868123902367009,0.0014839272715608716
-0.0007765080999999,0.432,0.0006859531666729592,0.00116066188436572
3.399190000009998e-05,0.4325,0.0003300441925313177,0.0005376117315954097
-0.0017495080999996,0.433,-0.0010041200382593842,-0.0009964929080210024
3.449190000059981e-05,0.4335,-0.000769102041791266,-0.0010425104277709343
-0.0025605080999992,0.434,-0.0006050023331799043,-0.0009003008393889543
-0.0025605080999992,0.4345,-0.0005498573293723321,-0.0007876667023303573
0.0023044919000002,0.435,0.00029266394273000775,1.7757252903912628e-05
-0.0004525081,0.4355,-0.0001725605295514805,-0.0004601718776255178
-0.0009385080999999,0.436,-0.00015202042944325274,-0.0004973470268881938
-0.0015875080999996,0.4365,-0.0008083676030163151,-0.0012291463115065924
-0.0017495080999995,0.437,-0.0013575729325706711,-0.0018273642162138703
-0.0009385080999997,0.4375,-0.0011134654115744684,-0.0016340971960254955
-0.0030475080999997,0.438,-0.0011781618199581732,-0.001574903160274288
-0.0020740080999996,0.4385,-0.0003611272285742931,-0.0005576875124762434
-0.0011005080999995,0.439,-0.00030882191938478995,-0.00031441696130101956
-0.0001275080999994,0.4395,0.0007879229116322892,0.0010236247648053862
0.0018184919000002,0.44,0.00022136775434489532,0.0004813126417855224
0.0018184919000002,0.4405,-0.00013125601105582645,8.318631772234626e-05
-0.0011010080999996,0.441,-0.0008187810363733495,-0.0005884542147298106
-0.0040205080999995,0.4415,-0.001015142042547459,-0.0007984781292054842
-0.0033715080999992,0.442,-0.0013100235375276864,-0.001283379534579274
-0.0019115080999991,0.4425,-0.0011207748931283295,-0.001366536285864692
-0.0020735080999996,0.443,-0.0015381880440722795,-0.002078849726875572
-0.0027225080999996,0.4435,-0.0010620123958252885,-0.0019644271620243435
-0.0038580080999994,0.444,-0.0010498095972491734,-0.0019054136563247325
-0.0040200080999994,0.4445,-0.0012149995519633108,-0.001883660218917225
-0.0011005080999991,0.445,-0.0017028605314912083,-0.0022715761954390148
-0.0015875080999991,0.4455,-0.0013807043571519668,-0.001777561965077985
-0.0028850080999997,0.446,-0.0007095794629982121,-0.0010274912433373851
-0.0019120080999997,0.4465,-0.00127316542462467,-0.0015271780677759666
-0.000939008099999,0.447,-0.0007066537664692925,-0.000819010456817531
-0.001263008099999,0.4475,-0.001243011093258494,-0.0011975160218248345
-0.0020740080999997,0.448,-0.0008756705706375067,-0.0008528138704415901
-0.0001275080999999,0.4485,-0.00013078286736436555,-0.00019153939637978716
0.0001969919000001,0.449,-0.00029721055302017426,-0.00041641495152716743
-0.0004520080999999,0.4495,0.00023151132436769186,1.6881220464465934e-05
3.449190000009994e-05,0.45,0.0003843213378646284,0.00012520216293699662
-0.0012630080999999,0.4505,2.956853548047593e-06,-0.0002936415565676315
-0.0007765080999996,0.451,-0.0009002242165846224,-0.0012745763780558348
-0.0015875080999992,0.4515,-0.0013024244828905242,-0.0017629885381216107
-0.0033715080999997,0.452,-0.0007598675863245812,-0.0013430077417222836
-0.0011005080999998,0.4525,-0.0012999037289047146,-0.0020293210975574584
-0.0017490080999999,0.453,-0.001375856854435776,-0.002259059221080131
-0.0011010080999999,0.4535,-0.0005654592804944989,-0.0016205984292416414
-0.0017495080999994,0.454,-0.00016172591754168536,-0.0010219739594454047
-0.0014245080999994,0.4545,-0.0006058121417558863,-0.0011243859841596083
0.0018189919000004,0.455,-0.000382811937986635,-0.0005943775968839146
-0.0004520080999999,0.4555,0.00015287586223930186,0.00034119579970584265
-0.0001280080999999,0.456,-5.9673674433008365e-05,0.00024050964274346866
-0.0009385080999995,0.4565,-0.000288287817772352,4.10590497080896e-05
-0.0017490080999995,0.457,-0.0008641487405598388,-0.0003973515861311262
-0.0002895080999998,0.4575,-0.00031180219826783045,0.00026926820269373666
-0.0027225080999996,0.458,-0.000621699806933853,-0.00016298940640247
-0.0020740080999996,0.4585,-0.0011057381665871661,-0.0008694692113862531
-0.0011005080999996,0.459,-0.0015173418433106327,-0.0015164432418331938
-0.0027225080999997,0.4595,-0.0012366227547390884,-0.0015485521789149227
-0.0027230080999997,0.46,-0.0011000009686414397,-0.0015863193478657125
-0.0020735080999996,0.4605,-0.0009159999910112057,-0.0015554686149547778
-0.0006140080999998,0.461,-0.00039624221875163187,-0.001275114577100172
-0.0019120080999995,0.4615,-0.0008661760834303132,-0.0019965408225357108
-0.0011010080999995,0.462,-0.0003842450160658362,-0.0013621928750054315
0.0016564919000001,0.4625,0.00024914893323729797,-0.00041931800111108
0.0001969919000001,0.463,0.0005791784648184503,0.00018957822113346945
0.0021429919000003,0.4635,0.00042293816343927154,0.00041555036145352465
0.0018184919000002,0.464,0.0012695406605201384,0.0013244449208554725
-0.0001280080999998,0.4645,0.0001841037627248914,0.000210362319380649
-0.0009390080999995,0.465,0.00018452229206946928,0.00030266590585273335
-0.0028850080999997,0.4655,4.192864627511301e-05,0.00022675199040729063
0.0021429918999999,0.466,0.00022515495553601775,0.00036484872342926753
0.0029539919000005,0.4665,-0.0002861330973387779,-0.0002381920774037333
0.0001964919000005,0.467,9.480533408465746e-05,3.068046017010211e-05
-0.0001280080999994,0.4675,0.0001322964251157596,-8.62251929005497e-05
-0.0017495080999994,0.468,-0.0001975451662863291,-0.000591111317063788
-0.0019115080999995,0.4685,-0.0007025652464727504,-0.0013019492553728706
-0.0015870080999991,0.469,-0.0011194046351185045,-0.001967697267937238
-0.0004520080999994,0.4695,-0.0013607228525997397,-0.0024928662844474507
-0.0023980080999996,0.47,-0.0006477249654775487,-0.0017434806812441734
-0.0051550080999995,0.4705,-0.0005589994404601316,-0.0015030440600175864
-0.0001280080999998,0.471,0.0003246140490313161,-0.0005180404091724511
0.0024669919000003,0.4715,0.00020622640579607844,-0.00046849736563927375
0.0011694919000011,0.472,0.0007284096636481021,0.000258124576510013
0.0019804919000007,0.4725,0.0004337926544981884,0.00020933362698663427
-0.0001275080999998,0.473,0.00013262853439862933,0.0002209022863478227
3.449190000019979e-05,0.4735,0.0002780184525252062,0.0007307540955327163
0.0001964919,0.474,0.0003309080441719087,0.0007145083116721037
-0.0001275080999998,0.4745,-0.00032108927990546143,-0.00015979316448884863
0.0005209919000006,0.475,-0.0009569920686710371,-0.0009452250013416252
-0.0022365080999993,0.4755,-0.001468732212818857,-0.0016932188818323834
-0.0028850080999997,0.476,-0.0010737974055905091,-0.0013497951957450371
-0.0032095080999994,0.4765,-0.0015356879859894674,-0.0018175236556238576
-0.0023985080999992,0.477,-0.0007417761308712721,-0.0011266114425148438
3.449190000020012e-05,0.4775,-0.0009704241115855448,-0.0014586357488975657
-0.0017495080999996,0.478,-0.0007837537558213967,-0.0012831186308365414
-0.0007765080999995,0.4785,-0.000643460502591963,-0.001125202867217543
-0.0009385080999995,0.479,-8.035092619658986e-05,-0.0005496091494425128
-0.0012625080999995,0.4795,0.0004474895104794141,1.1779215365340155e-05
0.0013324919000003,0.48,-0.00015743920964257806,-0.0005278794851888023
0.0006834919000003,0.4805,0.0008712989622110942,0.0005889530411776069
0.0011694919000001,0.481,0.0008899618581623962,0.0007161063070290755
0.0019804919000003,0.4815,0.0006674842897058833,0.0006248523784122649
0.0001964919,0.482,6.718381721355492e-05,7.093853523848764e-05
0.0010069919000001,0.4825,0.0001441257518547563,0.0001709820207461236
-0.0001280080999994,0.483,-0.00012865924137243716,-5.134871555965298e-05
0.0005209919000006,0.4835,-8.082543831913926e-05,3.86828053250464e-05
-0.0006145080999994,0.484,-6.688034205554118e-05,-6.48466933617824e-05
-0.0046690080999994,0.4845,-0.0006140329393610642,-0.0007983867767852162
-0.0028845080999992,0.485,-0.0007736331236583461,-0.0011458195453505663
-0.0025605080999992,0.4855,-0.0018074112546567803,-0.002417246254312429
-0.0019120080999996,0.486,-0.0017000576435366084,-0.002371254838878036
-0.0030470080999997,0.4865,-0.0014758641022034696,-0.0021569115830359217
-0.0030470080999997,0.487,-0.001982200088188036,-0.0027322780985764494
-0.0014255080999999,0.4875,-0.0011229079260036126,-0.0019243914658402166
-0.0027230081000002,0.488,-0.0006701759028254613,-0.0013790876698529498
-0.0023985081000001,0.4885,-0.000244194395876894,-0.0007972796964153608
-0.0001280080999999,0.489,-0.0003259108772839848,-0.0007116028952803412
0.0001964919,0.4895,0.0007562993234348569,0.0005878099023856088
0.0010074919000002,0.49,0.00023649054699213793,0.00016159444521735838
0.0011699919000002,0.4905,6.750194948303606e-05,5.8169872447744994e-05
-0.0001280080999999,0.491,-0.00047920214537131695,-0.00036598766202960666
-0.0019125080999997,0.4915,-0.0011564352740151248,-0.0009226521343661853
-0.0038580080999999,0.492,-0.0009705018180994337,-0.0008310291196289605
-0.0030465080999996,0.4925,-0.0013320829982372828,-0.0013732442292785992
-0.0023980080999995,0.493,-0.0008405995095150125,-0.0010547245516664638
-0.0012630080999999,0.4935,-0.0011018320821681096,-0.0015488630820361651
-0.0033710080999997,0.494,-0.0013096269841111484,-0.0017755666517800398
-0.0035335080999993,0.4945,-0.0004319371850679323,-0.0008530077683820327
0.0018184919000004,0.495,-0.0006828475767144135,-0.001130265109787032
0.0018189919000005,0.4955,-0.0008074855454984744,-0.0012590051004583577
-0.0030470080999992,0.496,-0.00018144202954655393,-0.0006448319007503278
-0.0045065080999994,0.4965,-0.0008558331100747269,-0.0013315154400423575
-0.0017495080999991,0.497,-0.0007731901203021365,-0.0012383686568096964
-0.0012635080999991,0.4975,-0.0012946799306537806,-0.0017406753330064845
-0.0025605080999997,0.498,-0.0008583852861021861,-0.0012601327257066094
-0.0006140080999998,0.4985,-0.000804717226198303,-0.001145070550845356
0.0011699919000001,0.499,-4.3419044311748334e-05,-0.00031429320528817686
-0.0009385080999995,0.4995,0.00047478539685114036,0.0002875195812392415
-0.0012630080999995,0.5,0.00012476514863757888,-2.8913610280105164e-05
-0.0012630080999999,0.5005000000000001,-0.0008461766540166071,-0.0009800750326172131
-0.0012630081,0.501,-0.0005378855131649191,-0.0006351564445101537
-0.0007765080999999,0.5015000000000001,-0.0017152164501850736,-0.0017804582716451445
-0.0036955080999997,0.502,-0.0012905821762985222,-0.001636753872873288
-0.0028845080999997,0.5025000000000001,-0.001237716317465317,-0.001998351990799528
-0.0023985080999992,0.503,-0.001368834498386404,-0.0025350667544212233
-0.003696008099999,0.5035000000000001,-0.0016484217346106626,-0.0033121924278627568
-0.0028845080999992,0.504,-0.001793475928813838,-0.003284589515202564
-0.0027220080999995,0.5045000000000001,-0.0012543462766802613,-0.002329782615279834
-0.0012630080999999,0.505,-0.000790902980649377,-0.0015746631874591235
-0.0011015081000001,0.5055000000000001,-0.0002345824906332807,-0.0005945796023499763
-0.0014255081,0.506,0.000171296671918345,-5.886600170029786e-05
-0.0006145080999999,0.5065000000000001,-0.000661753479475455,-0.0008383802421661367
-0.0014255081000001,0.507,-0.0009045384841678938,-0.0008792093600357607
-0.0022360081,0.5075000000000001,-0.0009707661446431044,-0.000747207285358489
-0.0036955080999998,0.508,-0.0011432103830429437,-0.000944087657537998
-0.0025605080999997,0.5085000000000001,-0.0013378317351875487,-0.0012439188762151396
-0.0004525080999994,0.509,-0.0016030003976235407,-0.0016073746359130735
-0.0019120080999992,0.5095000000000001,-0.001170831045258492,-0.0013319763696463577
-0.0020735080999995,0.51,-0.0006113519395114399,-0.0008939666498954339
-0.0025600080999995,0.5105000000000001,-7.291994783078474e-05,-0.0004886565972089043
-0.0020740080999996,0.511,-0.0008004797006150187,-0.0014113461667618875
-0.0007765080999998,0.5115000000000001,-0.0001391315754982206,-0.0009732345046957033
3.44919000001999e-05,0.512,0.0004387641209831815,-0.00038738932717694843
0.0011694919000001,0.5125,0.00039641743342531423,-0.00034315467914846753
0.0001964919,0.513,-0.00014534230327997114,-0.0008378888207870443
0.0016559919000001,0.5135,0.0006713483646694927,7.032466486383441e-05
0.0010074919000002,0.514,0.0009097022941122357,0.0004541581834092991
-0.0004520080999998,0.5145,0.0008707350019198176,0.0006002923953698129
0.0010074919000002,0.515,0.0002821328216564998,0.00024021311939901268
0.0005214919000007,0.5155,0.0003465525980834864,0.0005759122952265981
0.0005209919000006,0.516,0.0004695950763021053,0.0007276169667403544
0.0014934919000001,0.5165,0.00013150368149289596,0.0003395889433911531
0.0008449919000001,0.517,3.1463343586575986e-05,0.0002446779548331846
0.0001964919000001,0.5175,0.001221473239487042,0.0014007245705660383
3.449190000020001e-05,0.518,0.00010558096036317247,5.6600327404498674e-05
-0.0012630080999999,0.5185,-0.00095532128756573,-0.0013276830972056705
-0.0007765080999999,0.519,-0.0018585614371331458,-0.0025859581952491005
-0.0028845080999996,0.5195,-0.002216779716861021,-0.003377839204328162
-0.0043445080999995,0.52,-0.0020924613788036225,-0.003237033087239554
-0.0059665080999992,0.5205,-0.0005126582353319907,-0.001489402190318144
-0.0017495080999992,0.521,8.495995618527021e-05,-0.0008250095801588554
0.0039269919000006,0.5215,0.001763499584338135,0.0009958926577128104
0.0026294919000004,0.522,0.00165355406079256,0.0010477708652344162
0.0037644919000001,0.5225,0.0005849248649845945,0.00017396720937745306
0.0014939918999999,0.523,0.0003716373102977111,0.00023210960631332288
-0.0011010080999999,0.5235,1.4606663106571187e-05,0.0001966296913935825
-0.0011010081,0.524,-0.00024807772554711336,-2.694082473872799e-05
-0.0020740081,0.5245,-0.00047767729308039353,-0.0003060037622063298
3.399190000010009e-05,0.525,0.0007002813959746426,0.0008871613872411433
0.0018179919000003,0.5255,0.00038500538540480356,0.0005431931192878906
0.0014939919000002,0.526,0.00032833045806600044,0.0004495851120450259
0.0001969919000001,0.5265,-0.00023823023389228724,-0.00017113878085518757
-0.0009380080999998,0.527,-0.00024552922315128795,-0.00027717433037167076
0.0011699919000001,0.5275,-3.537261358189166e-05,-0.00019366700301867842
-0.0007765080999994,0.528,-6.931604625225364e-05,-0.0003137068406002754
-0.0022360080999996,0.5285,-0.00030159081831493287,-0.0006326230009691203
-0.0006140080999998,0.529,-0.00031592866256895477,-0.000764599325638832
-0.0019120080999996,0.5295,-0.0004183043064885898,-0.0009937638930678117
-0.0001280080999994,0.53,5.292006224698754e-05,-0.0005555957709925498
-0.0001280080999994,0.5305,0.0004866589931188075,-0.00012260037488612588
-0.0012630080999994,0.531,-0.00014787886438459954,-0.0007716417423100677
0.0010079919000002,0.5315,-4.5745268199216664e-05,-0.0006647990210474924
0.0001964919000001,0.532,-2.7752028814040266e-05,-0.0005342874760316002
0.0008449919000001,0.5325,0.00048523783224648745,0.000144639461048219
0.0013319919000004,0.533,0.0006319102877511027,0.00047237965943978445
0.0006829919000001,0.5335,0.0007368378385986459,0.000801261610023195
0.0008449919000001,0.534,0.00012020684696010812,9.674540973089119e-05
-0.0002900080999998,0.5345,-0.0005094516249613432,-0.0007317857278767964
-0.0001280080999998,0.535,-0.00043671723492601325,-0.0007999635114528843
-0.0009390080999999,0.5355,-0.0009298178263315763,-0.001494344964595151
-0.0027230080999998,0.536,-0.0008487881798877046,-0.0014622598614517104
-0.0033715080999993,0.5365,-0.00132569318242352,-0.0019454428931006977
-0.0033710080999993,0.537,-0.0015243876288908084,-0.002219014710784189
-0.0028845080999992,0.5375,-0.0019158748561191698,-0.0026784432382767624
-0.0033715080999993,0.538,-0.0015258172748406627,-0.0022659580089604545
-0.0023985080999996,0.5385,-0.0010642045929884407,-0.0017474795498283006
0.0008449919000001,0.539,-7.682019841711186e-05,-0.0007004908819320722
-0.0004520080999998,0.5395,-8.308949683966235e-05,-0.0006202834023585303
-0.0011005081,0.54,-0.0003080390871948105,-0.0006993755142059028
-0.0014250080999994,0.5405,0.0003547846922598157,0.00014745485998791643
-0.0001275080999994,0.541,0.0005624471039521551,0.0005644029532414275
0.0013319919000001,0.5415,0.00032319377983809833,0.0005693564650211951
-0.0006145080999999,0.542,0.0004941508026071405,0.0007678570434205757
-0.0002900080999999,0.5425,0.00027247964231361273,0.0005005811166224276
-0.0014250080999995,0.543,-0.0003067144489614923,-7.852587405575542e-05
-0.0002900080999994,0.5435,-0.000466808955796488,-0.00027631214511279176
-0.0004525080999995,0.544,-0.000914750724266773,-0.0007555096955406332
-0.0020740080999993,0.5445,-4.805688634830683e-05,6.980145856101729e-05
0.0014939919000002,0.545,-0.00013145837806284255,-9.400461645165882e-05
0.0032774919,0.5455,-0.00032317716675338954,-0.0003867957979581053
-0.0023985080999997,0.546,-6.292082716056384e-05,-0.00024803917596724964
-0.0049935080999999,0.5465,-0.0006182420358550032,-0.0009473690901307997
-0.0043445080999999,0.547,-0.0017421084805578177,-0.0022360682774041464
-0.0043445080999998,0.5475,-0.0029076409132239188,-0.003588005072504798
-0.0020740081,0.548,-0.001965207431488435,-0.0025383852004392644
-0.0012625080999998,0.5485,-0.0010005358372166357,-0.0013539189536581077
0.0010074919000002,0.549,0.0003435400816979496,0.00017479736897092377
0.0013314919000002,0.5495,0.0016994947034462994,0.0017842922463888315
0.0003584919000002,0.55,0.0003709405816920137,0.0004982276900444887
-0.0001280080999998,0.5505,0.0005153720086537693,0.0006239121218556295
-0.0009390080999999,0.551,-0.0005284730357270409,-0.00035853660384917103
-0.0006145081,0.5515,-0.0008155699431199435,-0.0006011807375241251
-0.0040200080999994,0.552,-0.0012114707339072029,-0.0012012683780026207
-0.0038580080999994,0.5525,-0.0014129000959007278,-0.0017121337062903088
-0.0030475080999998,0.553,-0.001731996571418724,-0.0023468483202898063
-0.0041825080999994,0.5535,-0.0016626671317224182,-0.0026714169614580996
-0.0012630080999992,0.554,-0.0013469380148144355,-0.0023500994397470465
-0.0027225080999993,0.5545,-0.0009917306025240414,-0.0018566608756018337
-0.0020735080999995,0.555,-0.0012613145744009868,-0.002086320102845901
0.0006829919,0.5555,-0.00030595181874996225,-0.00102840215543867
-0.0017495081,0.556,-0.00028133233442607713,-0.0008759100158579143
-0.0014250080999999,0.5565,-0.000343459547212138,-0.0007804522081122497
-0.0012635081,0.557,-0.000802362099621683,-0.001018809458086629
-0.0001280080999999,0.5575,-0.00047648856252730285,-0.0004289967299905484
-0.0009385080999995,0.558,-0.00013108166881312968,-4.058301803652785e-05
-0.0017495080999994,0.5585,-0.0005332031661295498,-0.00046670203019442486
0.0003584919000001,0.559,0.00022826231398304986,0.0003257120320269219
-0.0017500081000002,0.5595,-0.00019569759925145726,-9.871341114338521e-05
-0.0007765080999998,0.56,7.193438967925924e-05,0.00010223664371146983
-0.0004520080999994,0.5605,-0.0007757885876140569,-0.0008492460266336592
-0.0011010080999995,0.561,-0.0002582775260985703,-0.0004647219321202331
-0.0007765080999995,0.5615,-0.0007895439089870176,-0.0011657981554793857
-0.0027225080999992,0.562,-0.0006836934559689672,-0.001126526633451076
-0.0015875080999996,0.5625,-0.000798832519513908,-0.0012846707091827385
-0.0011010081,0.5630000000000001,-0.0005011876202227356,-0.0010728319056081993
-0.0020740081000001,0.5635,-0.0014354472102524546,-0.0020891312205711422
-0.0020740080999995,0.5640000000000001,-0.0006363745316921183,-0.0011831337588378403
-0.0006140080999993,0.5645,0.0007567615934674391,0.00039456381656086516
0.0047379919000002,0.5650000000000001,0.0011868243482478142,0.001004599303705034
0.0068459919000004,0.5655,0.0021554256060624774,0.0022076117267892537
0.0021429919000003,0.5660000000000001,0.002261002366427585,0.002375978225563291
0.0008454919000002,0.5665,0.0006523519468530951,0.0007821177792563683
0.0001964919,0.5670000000000001,0.0005333356563427516,0.0007416076275526224
0.0001964919,0.5675,3.797631526667613e-05,0.00031119925469487035
0.0005209919000007,0.5680000000000001,-4.7827295065038823e-05,0.00010733625011769297
-0.0009385080999996,0.5685,-0.0003599015138667913,-0.00040027303366626035
0.0013319919000001,0.5690000000000001,-0.0006996140618229685,-0.000941155500965475
-0.0022360080999991,0.5695,-0.0017138773938909137,-0.002214671361036247
-0.004344508099999,0.5700000000000001,-0.000652492455643319,-0.001236232267881223
-0.0054800080999992,0.5705,-0.0015788405319954691,-0.0021983231381399026
-0.0033715080999993,0.5710000000000001,-0.0004800584270110552,-0.001203055586963289
0.0013319919000003,0.5715,-0.0004035831475820323,-0.0012181425667164994
-0.0017495080999995,0.5720000000000001,-7.422099371263624e-05,-0.0007841689178334593
0.0011699919000002,0.5725,0.0001902112214865306,-0.00033322912356823636
0.0032779919,0.5730000000000001,0.000465444648551933,0.00013188770559959784
-0.0001280080999994,0.5735,0.00055910506870633,0.00047601825345978336
0.0005209919000006,0.5740000000000001,0.0012334907001313265,0.001199679837107817
0.0006834919000002,0.5745,0.0008989259841841291,0.0008575327177785585
0.0013319919000003,0.5750000000000001,-0.0004646897016566638,-0.0004422463278830283
0.0010069919000001,0.5755,0.00017212484923822267,0.0002408445511428655
-0.0014255080999999,0.5760000000000001,-0.00046392283111967034,-0.0002990782686014843
-0.0002900080999998,0.5765,-0.0011001529831939994,-0.0008186396221945064
-0.0020740080999996,0.577,-0.0010840894914408508,-0.0007056669365107203
-0.0032095080999993,0.5775,-0.0013151283896451222,-0.0008332987026099491
-0.0022360080999992,0.578,-0.0017134574578410164,-0.0013789437607517755
-0.0023980080999996,0.5785,-0.0007349879887359432,-0.0006535195915886615
-0.0002900080999998,0.579,-0.0006106646194491887,-0.0007648618841876161
-0.0012630080999996,0.5795,-0.00010110595793725975,-0.0005596689871148461
-0.0011010080999996,0.58,-0.0005424412022542761,-0.0010356632295144502
-0.0002900080999999,0.5805,-0.00021853973892711314,-0.0006620147429787888
-0.0023980081,0.581,-0.0007997832135692054,-0.0012761180083427344
-0.0011005080999999,0.5815,-0.0009023999680841127,-0.0013786306449621113
-0.0009385080999996,0.582,-0.00015070623035537693,-0.0005940991712884155
-0.0007765080999995,0.5825,-2.8252656985442814e-05,-0.0004181796581316671
0.0010074919,0.583,0.0003058045784555535,1.3989215333463115e-06
-0.0001280080999999,0.5835,0.0008847093958356189,0.0006925973646269049
0.0013314919000002,0.584,0.00025341210812487587,0.00015398221858314756
0.0019804919000002,0.5845,4.043723242582473e-05,4.128502846718798e-05
0.0013319919000002,0.585,0.0002773111786139351,0.0004072508130930656
0.0010079919000002,0.5855,0.0004009051027481882,0.0006736796427947252
-0.0004515080999997,0.586,0.0001878597065793475,0.0003568269074345732
-0.0001275080999998,0.5865,0.00020205857244868833,0.0001717641372040033
-0.0017495080999996,0.587,-0.0006255446704239613,-0.0008300111085272994
-0.0019115080999991,0.5875,-0.0009760794423787168,-0.0014148902743012259
-0.0019115080999992,0.588,-0.0007225807241957578,-0.0012973934521108798
-0.0025600080999996,0.5885,-0.0006531098369977665,-0.0013476208572817784
