x,t,sync_kalman,async_kalman,sync_wavelet,async_wavelet,sync_average,async_average
-0.0009385080999994,0.807,-0.0007855778674721422,-0.0005408511154133393,-0.0008190549195524653,-0.0007753136191519644,-0.00089554970770255,-0.00077637177784205
-0.0019120080999992,0.8075,-0.0008658660439849915,-0.0008329510608976241,-0.0009205848839017289,-0.0009842636238362084,-0.000823081733851,-0.00062976374423385
-0.0022360080999991,0.808,-0.0012342952946500277,-0.0013150175252402132,-0.0010677798147234255,-0.0013158527895767778,-0.00104127711473845,-0.0011574587594918
-0.0014245080999994,0.8085,-0.0010385861661531552,-0.0012517671175180905,-0.0011854821079186498,-0.001673949992760109,-0.00105756055180835,-0.0012382857661747
-0.0030470080999992,0.809,-0.001264545324367801,-0.0017665155157552312,-0.001142585813579672,-0.0017461232578833141,-0.00106658553736995,-0.00149100305468645
-0.0015875080999995,0.8095,-0.0011425534270826966,-0.001745523725630727,-0.0009403582120314252,-0.0015281053115297574,-0.0011726174514479501,-0.00175649437867835
-0.0019115080999995,0.81,-0.0006750520489847083,-0.0016534419590164724,-0.0005799081764335288,-0.0010940589008913667,-0.0007053641001088,-0.0015378585230041001
-0.0004520080999995,0.8105,-0.00036003210634823923,-0.0009169826978153816,-2.1809272751092214e-05,-0.0003570511715270281,-0.0003449060535986,-0.0009980831433046
0.0006829919000006,0.811,0.00016239298164653375,-0.00021682170035581985,0.00028929360202148,4.317883845644964e-05,1.8628173145000018e-05,-0.0002336949461947012
0.0005204919000006,0.8115,0.000498917512923946,0.00011478354270286365,0.00032974908841348444,6.97386963620445e-05,0.00040632542066820006,3.936623522251104e-05
0.0016559919000002,0.812,0.0006410662914521284,0.0008023829905760957,0.00035194394628034094,0.00011114357945385633,0.0005135879528341001,0.0005090503958771623
-0.0011010080999995,0.8125,0.00018391427572289284,0.00014565020658630274,0.00024535360812017023,1.0744460003882019e-05,0.00016714627998115,0.0002403702603801
3.449190000060008e-05,0.8130000000000001,7.838001181346662e-07,-9.667791855264924e-05,0.00014157886469674607,-4.64052148088706e-05,-0.00014052459049856497,-0.0003627471498156
0.0001964919000006,0.8135,3.861498435626193e-05,-0.00015999668674252754,6.089571893701137e-05,-2.322680073633338e-05,1.3103472974185031e-05,-0.00020058237978405
3.399190000052961e-05,0.8140000000000001,0.00012953701342375163,-0.00017368993878530084,-0.0001532033078268816,-0.0001371613665449315,0.0001532678921852,-0.0001488590531306
0.0010074919000008,0.8145,0.00014974508343449917,0.0002474216067788073,-0.00047340282463046124,-0.00034469808038312203,0.00017613839221885,0.00017682408038365
-0.0028850080999987,0.8150000000000001,-0.0007493376443996685,-0.0006381694853047667,-0.0006222777626777597,-0.00042939323343875224,-0.00054220542501545,-0.00034466691849
-0.0019120080999991,0.8155,-0.0011560556986540697,-0.0008669433520509058,-0.0005986979771549777,-0.0004034900840470247,-0.0012109429553392999,-0.00101484527960315
3.449190000020001e-05,0.8160000000000001,-0.0005720368715902603,-0.00027976030769179586,-0.0005193742607585081,-0.0003421470649571827,-0.0006221123292546361,-0.00033658040454655
3.449190000009972e-05,0.8165,-9.639593523709327e-05,0.00020091397106237026,-0.0003165357102605997,-0.0001973181567458361,4.525996664151387e-05,0.00029084528825795
0.0014939919000003,0.8170000000000001,0.00025028572215627894,0.0006035871322420521,-0.00021473966041640714,-0.00022503556214183544,0.0002395752924743,0.0005496755300645
-0.0009390080999996,0.8175,-3.4856000748467036e-09,-0.00041491081282173917,-0.00023116101950935888,-0.00044591365378554473,2.829326597185002e-05,-0.0002178705440458
-0.0025605080999992,0.8180000000000001,-0.0009506779752862619,-0.001575943227237289,-0.00019974847403063123,-0.000698343728022092,-0.0008791521145618,-0.00159853605574925
-0.0017490080999995,0.8185,-0.0010751784660344209,-0.0018368515847562096,-0.00017312926638935087,-0.0010471154091488903,-0.001219810551985,-0.00186337930072165
0.0003589919000001,0.8190000000000001,-0.00022945710018059664,-0.0012374740567061332,-7.269795666669638e-05,-0.0011014992156277226,-0.00029621053719385004,-0.0011609443917848
0.0037644919000005,0.8195,0.001076062992690921,0.00023161910539550544,0.0001254478193611701,-0.0008138074130565451,0.0010168825483755,0.00018266429068975002
-0.0012630080999995,0.8200000000000001,0.0005425582600732145,-0.0005130474170895866,0.00034467011768417826,-0.0004216984344361695,0.0007947609000672222,-9.108970503664997e-05
0.0005209919000006,0.8205,0.0003794104978141475,-0.00024190195801924346,0.0006103592619573758,0.0001842743563983284,6.04689462254722e-05,-0.00066754827827985
0.0024674919000009,0.8210000000000001,0.0009333050834200259,0.0006340149563604921,0.0007325988072356094,0.0005371387042957909,0.0007080031733208,0.00045572057357285
-0.0009385080999994,0.8215,0.00025531865946083775,8.129807673482189e-05,0.0006859058345740643,0.0005867239823236508,0.00048770042049275,0.0002924569135799
0.0027914919000004,0.8220000000000001,0.0007621705183278783,0.0009969355476466921,0.0005817023243087654,0.0006516211630961124,0.00043271295300955,0.0005108923902899501
0.0001969919000003,0.8225,0.0006027181266608102,0.0006900714961446818,0.0003647750378540949,0.0006099482197239577,0.0007755212798058,0.00089229313823145
-0.0004520080999998,0.8230000000000001,2.1020892925317303e-06,0.00040889739865825845,0.00019319599859213987,0.0005098813833391394,6.235040967630002e-05,0.00025921689593
0.0010074919000001,0.8235,0.00025317332331581746,0.000724437597269,8.185374612261549e-05,0.00037399808936649343,9.42284727991e-05,0.00055989411149775
-0.0007765080999994,0.8240000000000001,-5.999043878806491e-05,0.00011262137608225142,-9.520338670514135e-05,7.61743519385706e-05,0.00015339289235985,0.00032627848018955
0.0008449919000005,0.8245,-2.602498529550719e-05,7.692090722761613e-05,-0.0003006117621738399,-0.00037577711185134415,-6.711160795571226e-05,-5.387214832129999e-05
-0.0002900080999999,0.8250000000000001,3.633497079973954e-06,-0.0002440242484322553,-0.0004844948607979303,-0.0007141875624435203,6.591957515854792e-05,-9.44525389156e-05
-0.0019115081,0.8255,-0.0007821650336058226,-0.0009206937229574086,-0.0006550833261822984,-0.0009414185171485086,-0.0005620679555140397,-0.000759865267952
-0.0027225080999996,0.8260000000000001,-0.001327629741056173,-0.0017431110585227876,-0.0008079916364198625,-0.0011871604190916347,-0.0013112373290807499,-0.0015713926566662002
-0.0025605080999996,0.8265,-0.0013564941886772,-0.0020315656252742607,-0.0009317417530282106,-0.001390605862083016,-0.0012927400335322001,-0.0019263606544353
-0.0002900080999998,0.8270000000000001,-0.0009308109555744922,-0.0013280032500041872,-0.0009217694282356821,-0.00143099068906883,-0.00085517470735185,-0.0012958764638966
-0.0014250080999994,0.8275,-0.0006541667542366349,-0.00139654078690984,-0.0007599128437861759,-0.0012977213307649909,-0.0005392067342016,-0.00107500390770035
-0.0006140080999993,0.8280000000000001,-0.0005199714481356661,-0.0010096987607892773,-0.0004828811918544366,-0.000996564429431832,-0.00051402711438845,-0.00111657351962045
0.0005209919000002,0.8285,-1.840518752644672e-05,-0.0002573767233389399,-5.4211839179849125e-05,-0.000485371766748178,-0.00016568555215835002,-0.00036299328908712434
-0.0006145080999999,0.8290000000000001,8.322180461002159e-06,-0.00036327105864027696,0.00015741079010002178,-0.00016826293986805412,2.7914462979100008e-05,-0.0002806979415985243
0.0006834919000002,0.8295,0.00015064466196342235,-6.728351927052431e-05,0.00012536317669620224,-6.392765623259172e-05,3.2575482026e-06,-0.00031939053212823434
-0.0011000080999999,0.8300000000000001,0.00010778505321509406,-0.00020438535415048635,6.17810821809846e-05,6.574484090934023e-05,6.526090023971002e-05,-0.00020615358859058438
-0.0001270080999997,0.8305,-1.2861726508566032e-05,0.00021951330858228452,-0.0001285098150366981,0.00012309241787759485,-6.0781053947139975e-05,-1.7887811904997836e-07
0.0005214919000005,0.8310000000000001,0.00015064888427775115,0.0005381327412134068,-0.00026713723000219684,7.027296550328086e-05,5.9503173493049994e-05,0.0004958026301729
-0.0019115080999996,0.8315,-0.0003961590544417888,-0.00013964314211664208,-0.0003316927503589734,-8.63221961319821e-05,-0.00024204957967955,-2.503669646480004e-05
-0.0009385080999998,0.8320000000000001,-0.000698998812368931,-0.0003329813817952482,-0.0004892502412779969,-0.0004104149778969529,-0.0007430370468185,-0.00050645177385125
-0.0015870080999996,0.8325,-0.0006122622999728708,-0.0008255267634515338,-0.0006985292133895449,-0.0009200352789949401,-0.0006029787203659499,-0.000690683860417
-0.0012630080999995,0.833,-0.0007247912561420931,-0.0009643799442105593,-0.0007700627297450633,-0.0011744505193374318,-0.0005863995901519,-0.0009467655970091
-0.0012630080999995,0.8335,-0.0006949464361209799,-0.0011299717204368753,-0.00070667781873283,-0.0011561734830785896,-0.0006761465273722,-0.0009907929302343
-0.0017495080999994,0.834,-0.0007114287240245359,-0.0013850585603387353,-0.0005691364551944383,-0.0010995122171731505,-0.0006574821074687,-0.00125495478830055
-0.0001280080999998,0.8345,-0.0005307246711323235,-0.0009446719713406774,-0.00031021631637213816,-0.0008957109830485695,-0.0005536116081269,-0.00100166100020575
-0.0007760080999995,0.835,-0.0002864320040879333,-0.0011252967763301933,-0.0002147497265149019,-0.0008211643215149129,-0.0002988304246704,-0.0009179396675503999
-0.0004520080999995,0.8355,-0.00035084910920171004,-0.0010651571426839742,-0.00030231053548197937,-0.0009072691085636812,-0.00031869295568455,-0.0011269872004234498
0.0001964919000005,0.836,-9.07485077598518e-05,-0.0005228798079593445,-0.0003949871215598291,-0.0009304713069007788,-0.00021661232890994434,-0.00062005374580855
-0.0014250080999995,0.8365,-0.00036206329679376993,-0.0008325493874253164,-0.0005634206859555292,-0.0009582578098021328,-0.00027911503370259434,-0.00067279775039505
-0.0009390080999999,0.837,-0.0007150913352378995,-0.0010514512426116967,-0.0005934264029142372,-0.0008505689202838179,-0.0007335497071815501,-0.0011421611757363999
-0.0014255081000001,0.8375,-0.0006404777994372562,-0.0010562142618053038,-0.0004542012180022412,-0.0005701628044069125,-0.0007015817343719,-0.0010916642453697501
0.0001964919,0.838,-0.00031584658033862703,-9.579426821405422e-05,-0.00030507453177749694,-0.00023392728758647027,-0.00031152711421884996,-0.00028387824832375
0.0006829919000001,0.8385,9.360807808264171e-05,0.0005329558126251039,-8.799858906612709e-05,0.00020356175577350403,7.743944767165e-05,0.0005615492714076
-0.0012630080999998,0.839,-0.00018413959223815207,0.0001294558222499217,4.206592207943505e-05,0.0004257794298507929,-9.371053685130001e-05,0.0001715170684405
3.449190000010007e-05,0.8395,-0.0001826873615744654,0.00038051154496182137,5.89627507139393e-05,0.00039495080631011615,-0.00032111745196675,5.9127499626400004e-05
3.449190000020001e-05,0.84,0.0003092376113797365,0.0003908735134239517,8.468887559038275e-05,0.00030135759354477825,0.00018663590040905005,0.00037949434217175
3.44919000001999e-05,0.8405,0.00015393843466394926,0.0002984388008151792,7.605109982825614e-05,5.6271241193365163e-05,0.0002632189458837356,0.00024931961549369997
-0.0002900080999994,0.841,-3.453127003054504e-05,-2.0881204266829897e-05,-7.245860628623259e-05,-0.00023928287050898144,-0.00010299682633801443,-5.949702472950001e-06
-0.0017495080999995,0.8415,-0.0004446088743185443,-0.0008307315461761938,-0.00036328915998905877,-0.0005738296983011836,-0.00040442457984819996,-0.0007033949694889999
-0.0007765080999999,0.842,-0.0006657243754204375,-0.0008395428853566194,-0.0007841310807301765,-0.001076094109302853,-0.0006620370466499,-0.0009175772651155
-0.0019120080999996,0.8425,-0.0006967383644814429,-0.0011999643104276185,-0.0013667207681467542,-0.0017285014670349356,-0.0006437287205343499,-0.0009489302213582
-0.0028850080999998,0.843,-0.0012936767279661937,-0.0017355677234353931,-0.0015593640306178515,-0.00196104729296597,-0.00107314958998375,-0.001566147467822
-0.0019115080999996,0.8435,-0.0011788631986288727,-0.001562597021686575,-0.001320031423509124,-0.0017406465637026098,-0.0012437715275403,-0.0015653490392120001
-0.0046680080999989,0.844,-0.0018637414987498495,-0.0023070470633709916,-0.0009414988304488475,-0.0013296117426264934,-0.00154923210730065,-0.0019406861260674998
-0.0015870080999995,0.8445,-0.0015207371396152487,-0.0017211575131643522,-0.0002765110951836689,-0.0005752446678387615,-0.0016479866082944,-0.0019074240133471498
0.0029534919000001,0.845,0.0005403416073099545,0.0001085572512033975,5.970672730101808e-05,-0.00019494836184986075,0.00026879457549705,-5.597288193219996e-05
-0.0004520080999994,0.8455,0.0001659654928122176,1.7612081659358278e-05,7.553871199493904e-06,-0.00024759587740122733,0.00061368204414795,0.00032927157695455
0.0003589919000007,0.846,0.00023486285661348844,5.01547692920559e-05,-1.0774123536045856e-05,-0.0002544219960959346,-0.0001759873287427,-0.00028711885497625
3.4491900000600297e-05,0.8465,0.0002554137264152529,-0.0002467947286744432,-0.0001517540504569482,-0.0003941002696605186,0.0001263849661304,-0.0003444197740842
-0.0009385080999993,0.847,-0.00044211585050631943,-0.0005623336726418835,-0.0001355125918235454,-0.0003560052078809242,-0.0003685497070146,-0.00064397170557895
0.0001969919000001,0.8475,-3.0499833701505097e-05,-0.00020726381561001828,9.329776355072213e-05,-7.83688874149823e-05,-0.00029583173453845,-0.0003533866997164085
0.0013324919000003,0.848,0.0003058739825270668,0.0002521062507178307,0.00027359885898047264,0.00014612805712733914,0.0003780978859477,0.00024787682244584153
0.0016564919000003,0.8485,0.0006522627810819739,0.000514667327518093,0.000481456454238965,0.0004015724399531061,0.0006048144475054,0.0004929490570525
-0.0006145080999999,0.849,0.0002276454493681066,4.896653463221318e-05,0.000553419012661727,0.0004781813195141889,0.0003117894633149,0.00010023812421924998
0.0010074919000001,0.8495,0.0002606982452805304,0.0004968056682778221,0.00044529713529404164,0.0003229944123616788,8.425754786720002e-05,0.00021420121265125
0.0006829919000005,0.85,0.00066919715628233,0.0003598359509666562,0.0002939000937345936,0.00010038413082624248,0.0005920109005748501,0.00048108573558335
0.0008449919000006,0.8505,0.000528265564244829,0.00013976559693903626,4.571959127419848e-05,-0.0002579609295280908,0.00062796894571825,0.00010301545232120549
0.0006829919000006,0.851,0.00040593267855460315,0.00013506477390015967,-0.00014159693103569566,-0.0005403907680990521,0.00034287817382744996,8.530432518945549e-05
-0.0025605080999993,0.8515,-0.000550621663864409,-0.0010552945586156538,-0.00024596563939919175,-0.0007203711989508593,-0.00036392458001349996,-0.00075002420737535
-0.0014250080999995,0.852,-0.0009879053566937692,-0.0014712298760724677,-0.00039112696634155376,-0.0009615301244437257,-0.00102691204648465,-0.0015456051524960499
-0.0004520080999994,0.8525,-0.000407253119671668,-0.0012187889858166273,-0.0005354267227436217,-0.0012093013614352332,-0.0004408537206992,-0.0011281761918605
-0.0006140080999995,0.853,-0.00041074906001234277,-0.0010821095189076347,-0.0005267200086620319,-0.00121547115362164,-0.00014039958981890003,-0.00087389706532765
-0.0011005080999998,0.8535,-0.0004988218158359165,-0.001180697536308669,-0.00035931203223829036,-0.000968085172844444,-0.0004732715277049,-0.0010603917078094
-0.0004520080999998,0.854,-0.00021659431355503124,-0.0008357006179866719,-7.007086006787473e-05,-0.0005389614545961067,-0.0002924821071365487,-0.0009103353840172
0.0011699919000002,0.8545,0.00010880841278865309,6.296218690018788e-05,0.0003850851128936464,0.00014351805964434426,9.52633915409513e-05,-6.202339799419996e-05
-0.0001275080999997,0.855,0.000194193090886009,1.093375006283755e-05,0.000565432972088233,0.0004954489363481251,0.00018779457566105,0.00012414561519025002
0.0021424919000003,0.8555,0.0006676797995610816,0.0006676994020702827,0.0004406614341171202,0.0004779631974314439,0.00049205704398395,0.0003266971317076
0.0016554919000001,0.856,0.000818266140990709,0.0009493462416240305,0.00026291192347326683,0.0004377834823003244,0.0007967626714207,0.00089003591205735
-0.0007770081,0.8565,0.00019708106044769437,0.0002856082679750234,-8.084857652511633e-05,0.00022780254676986692,0.00024763496596654996,0.00031369242712455
-0.0001280080999999,0.857,-0.00028656929998705806,0.0002884488374474647,-0.00032246021668640303,4.276009527734189e-05,-0.00036879970685145,3.175652123100001e-05
-0.0015870080999994,0.8575,-0.0005805414875423807,-0.0001458514696126792,-0.0004293966500607177,-8.56497350995581e-05,-0.0005392067347016,-1.9483658952950002e-05
-0.0002895080999993,0.858,-0.000527064874278061,-0.00020606506063730766,-0.0006261321687397153,-0.00037475335891477975,-0.00047340211388895,-0.0002468366590229
-0.0012630080999994,0.8585,-0.000696342519513194,-0.0005298824273188742,-0.000847138953099727,-0.0007809409061143429,-0.00053056055265715,-0.00038069956676655
-0.0032090080999992,0.859,-0.0012237440181131797,-0.0012536893178460827,-0.0009931385804550117,-0.0010792681513931012,-0.0010667105365221,-0.0010764151355383
-0.0014250080999995,0.8595,-0.0011329774902167687,-0.0011347347863098671,-0.001078061173140086,-0.0012812623978924133,-0.0011724924522949999,-0.0011860119321683502
-0.0023980080999996,0.86,-0.0008690203696333847,-0.0013847203318839987,-0.0010990376647830034,-0.0014669323740731104,-0.00078636409926265,-0.0011284256947835499
-0.0035335080999998,0.8605,-0.001483867711441991,-0.0020102897382267434,-0.0010328322884031638,-0.001585932023786157,-0.00123690605444395,-0.0018179679860766498
-0.0028850081000001,0.861,-0.001553574955329418,-0.002306628946176761,-0.000936615541450568,-0.001599361559615016,-0.0016437468260107001,-0.0022425548088588
-0.0009385080999998,0.8615,-0.0007534409571998841,-0.0016914715110409092,-0.0008028552824079722,-0.0014974944953420357,-0.0008504245801755501,-0.0017180881066514
0.0010074919000001,0.862,-4.7802841080492146e-05,-0.00047598194924602607,-0.0005805381386325083,-0.0012544986286606185,-1.3287046323299997e-05,-0.0005130641619094001
-0.0007765080999995,0.8625,0.00010451443278298241,-0.0005127691070824933,-0.0002750983364711629,-0.0008489312043258727,8.614627913919324e-05,-0.00032852651439925
-0.0011010080999996,0.863,-0.0002788017186247431,-0.0008376318997579231,3.6316417672274394e-05,-0.00043037479597118157,-0.0003432745896576068,-0.0009874260567536
0.0010074919000003,0.8635,0.0002479654343037397,-0.00017299572464292423,0.0003573336181728024,5.702784275953958e-06,-6.802152786605e-05,-0.0005040788724199
0.0010079919000002,0.864,0.0006139015581556873,0.00028398398612602634,0.0007263863137175683,0.0005591087553640832,0.0005995178930243001,0.00026483111823255
0.0019809918999998,0.8645,0.0007303273823530787,0.0008642260321969894,0.001127591284454167,0.001201694517878159,0.00066301339138005,0.00067623472790255
0.0019804919,0.865,0.001108871932554118,0.0012721694716383571,0.0012816451627776391,0.0015066320483281767,0.0009175445758214499,0.0011159261802954
0.0036019919000004,0.8655,0.0015096856761956162,0.0018781377339183777,0.0011616964979823722,0.0014421611342983224,0.0013839320438235,0.0016104367704581
0.0027914919000004,0.866,0.0014999041070793751,0.001816892627455747,0.000886256969392548,0.0011905486048995413,0.0014456376715811,0.00174334088767435
-0.0012630080999998,0.8665,0.0002641255695913177,0.00046827307712046665,0.00037306990871704965,0.0006313209674795553,0.00041013496580665003,0.00055905452381445
-0.0001275080999998,0.867,-0.0003565461787058686,-1.3893149693078473e-06,-0.0001303969720675529,1.3583629737340936e-06,-0.0004901747066915,-0.00022298066191620008
-0.0002895080999994,0.8675,-0.0002568127069701282,-0.0003734812439043944,-0.0006135498848753685,-0.0006939590035451668,-0.0002147067348613287,-0.00019866042049130006
-0.0017495080999996,0.868,-0.0008796262855017027,-0.0011159613230492665,-0.0012742177260933686,-0.001683049713892886,-0.0005140271137295286,-0.00082419501446095
-0.0023985080999997,0.8685,-0.0012779890737403836,-0.0018422470617790304,-0.0020610321887483706,-0.002925397865241811,-0.0011794355528167,-0.0016209273569534502
-0.0033715080999997,0.869,-0.0015642088294035741,-0.0025574973774081565,-0.0023743369836180133,-0.0034807861047296915,-0.00139121053636315,-0.0022770536909918
-0.0058040080999996,0.8695,-0.002695837342382979,-0.003691905456490125,-0.002178161825669867,-0.003293206609135734,-0.00230786745245415,-0.0032795482395010997
-0.0069395080999994,0.87,-0.003075492487082314,-0.004602670704104339,-0.0017200160774167716,-0.0027869898057366984,-0.00301648909910375,-0.004291654320439049
-0.0045070080999995,0.8705,-0.0027679753364034665,-0.0041034865931768175,-0.0008341534856591861,-0.0017080534787151035,-0.0026156560546024502,-0.00400318437038915
0.0005204919000005,0.871,-0.0008787354159845921,-0.0017697146539840578,-0.0002732291241744683,-0.0009625483017427571,-0.00103574682585205,-0.0018625933036628
0.0019799919000006,0.8715,0.0007153909641201707,0.00021114574304714122,-8.801435760994414e-05,-0.0006153824680790286,0.0007305754196663,0.00025554066749305005
0.0018179919000008,0.872,0.0010075040642522368,0.0010421031338696636,0.0002342270491840513,-2.44234865023874e-06,0.0009189629538351,0.0008418337155733501
0.0021424919000003,0.8725,0.0015318803065226922,0.001490576864100908,0.0005136426048995412,0.0006649101737064419,0.00101852127898135,0.0009856306190971001
3.449190000020001e-05,0.873,0.000705029395172057,0.0010573993081434386,0.0006209929878277216,0.0009615936278929097,0.000670350410500004,0.00076956264779655
-0.0002900080999998,0.8735,0.00017448462619147002,0.0006259228795524688,0.0005820073413443511,0.0009067615441890684,-0.000108521528023746,0.00030653060293515
-0.0002905080999999,0.874,2.045340682230908e-05,0.00021711006249870496,0.0003145378482665962,0.0005392302294767841,-4.9482106818250126e-05,0.00010938134114808035
0.0010069919000001,0.8745,4.7033038386951856e-05,0.00028416105222276366,-0.00021975219941798127,-0.00025513910757391065,9.488839122289988e-05,0.00019779013058693036
0.0005209919000002,0.875,0.00028781279556733274,0.0002217707340593135,-0.0005883113012455198,-0.0007741032906626285,0.00030916957597865,0.00031392805295035
-0.0023980080999996,0.8755000000000001,-0.0008155473358528065,-0.0008930462746034183,-0.0007903592379393078,-0.0009986983254936682,-0.00048094295633330003,-0.0006146702933504499
-0.0032090080999997,0.876,-0.0015268643966810625,-0.001973387068750375,-0.0010785063146206697,-0.0013782587109550347,-0.0015544873282621,-0.0018709597181447001
-0.0032090080999996,0.8765000000000001,-0.0016778686189224126,-0.0022944314295878718,-0.0013586400565917666,-0.0017563251710268203,-0.00157649003434985,-0.0021827723981802
-0.0027230080999998,0.877,-0.0018772325189089956,-0.002131542939835116,-0.0014950325443621984,-0.0019733162763917044,-0.0016255497065351,-0.00191037880974575
-0.0022365081000001,0.8775000000000001,-0.0013606689867045395,-0.00206402349357781,-0.0014909184289879735,-0.0020488439620340282,-0.00135033173501765,-0.00181392752279995
-0.0012630080999999,0.878,-0.0010106729737280095,-0.0016429182889274806,-0.0013377572357679676,-0.0019386556641672805,-0.0008791521135736999,-0.0016155588321711501
-0.0017495080999999,0.8785000000000001,-0.0009188334077533276,-0.0013829991719417137,-0.0009940818888011624,-0.0015973844290640454,-0.00089556055297265,-0.00131996365380315
-0.0027225081,0.879,-0.0010436303180400275,-0.001667511164492138,-0.000768670408577031,-0.001349145992003089,-0.0010667105362076,-0.00159860315335875
-0.0011010080999999,0.8795000000000001,-0.0008491051197460875,-0.0013782234901754114,-0.0006674069150613612,-0.0011899066853676091,-0.0009698674526098,-0.00155870558127725
-0.0014255081,0.88,-0.00036976488929267,-0.001047809381797279,-0.0004980952508908884,-0.0009139013050344957,-0.00046223909894869996,-0.0010702887481282
-0.0017495080999999,0.8805000000000001,-0.0006485323228562897,-0.000830381787555429,-0.00032908573191179475,-0.0005865534887650079,-0.00054778105475785,-0.00087328324328715
0.0003584919000001,0.881,-0.00011051568768162816,-0.00019661762271945673,-0.00018590655585508782,-0.00034685661336057846,-0.0003868718256973,-0.0003933765293173056
0.0003584919,0.8815000000000001,0.0003135983508934964,7.715626205770443e-05,-5.648221418166211e-05,-0.0001884795972133787,0.00028470041951125,2.682858292431256e-05
-0.0002900080999999,0.882,-6.788297272580204e-05,-7.991561806812214e-05,1.9075705930577726e-05,-9.140504015953722e-05,-1.341204601059998e-05,-0.0001608404041188818
-0.0011010080999994,0.8825000000000001,-0.00014244396812054715,-0.00043320711862871407,3.321472892124977e-05,-9.199155746957802e-05,-0.0003193537211731,-0.0005188159087264499
-0.0006145080999996,0.883,-0.0003179459308721115,-0.0003069417810108643,-1.3287724744710724e-05,-0.00017823846103078088,-0.00030277458934555,-0.0004506336087811
0.0013319919000003,0.8835000000000001,0.00030280607089554516,0.00022939195702917673,-0.00013536432943765377,-0.0003637361954042352,0.00013472847182229998,0.00015061621592635
-0.0006140080999994,0.884,9.516860526989439e-05,-0.0003400540836933839,-0.00034536462880013357,-0.0006915542063642673,0.0002751428933358,-0.00012818201891540002
-0.0017495080999992,0.8845000000000001,-0.0007525073225928813,-0.001072489095402262,-0.0006532055414544579,-0.0011721802560138157,-0.0006751116089304501,-0.00108816702325
-0.0012630080999991,0.885,-0.0006515215008565051,-0.001423305909098534,-0.0008206705574489273,-0.001426350059530522,-0.00082595542386735,-0.0014169597228575
-0.0014255080999996,0.8855000000000001,-0.0008923433599655829,-0.0015560290377906426,-0.0008330495022279752,-0.0014337231787511678,-0.00068381795648645,-0.00143032537136865
-0.0015875080999996,0.886,-0.000943420925521199,-0.001415803901646093,-0.0008175160260385046,-0.0013921123789304541,-0.00090598732810895,-0.0013195682489708501
-0.0023980080999996,0.8865000000000001,-0.0010689802309300136,-0.0016632213417303978,-0.0007123509662652225,-0.0012042875110907648,-0.0009683650345028501,-0.0014710642763264
-0.0007760080999999,0.887,-0.0009427765069377452,-0.0014576403448025954,-0.0006396936719965963,-0.00107631875729424,-0.0009360497063823001,-0.00150223679866025
0.0001969919000002,0.8875000000000001,-0.00014402210169388774,-0.0008264405273608187,-0.0006119411355512063,-0.0010285610591034072,-0.00025520673517034995,-0.0008729677036077501
-0.0007765081,0.888,-0.00033058520534492855,-0.0004998512624029298,-0.0005167436067026898,-0.0008778136699170634,-0.00014915211342125,-0.0004706444203797
-0.0015875080999999,0.8885000000000001,-0.0006464727686369822,-0.0006961968766041658,-0.00038105692880945405,-0.0006702071662289303,-0.0007334355531249501,-0.00070419736417075
-0.0006145080999999,0.889,-0.0003291678574672364,-0.0005715595774539954,-0.0002983809533358822,-0.0005167654284965634,-0.00049921053605545,-0.0007509799586827501
0.0003584919,0.8895000000000001,-0.00010267525061899608,-0.00012582252641458346,-0.00026274327145359925,-0.00040473148557077356,-7.799245276173664e-05,-0.00024710496230947657
-0.0011010081000001,0.89,1.3348155632757314e-05,-0.000383811397728223,-0.00024771764195564213,-0.0003128895656042803,-1.623909879703778e-05,-0.00029641660927502657
-0.0033710080999997,0.8905000000000001,-0.0010845464932487004,-0.001157769949659162,-0.0002746664043175951,-0.0002650705254005719,-0.0008720310549094511,-0.0011209848635787
-0.0015870080999994,0.891,-0.0010360282173300693,-0.0009443902618468924,-0.000391193756741822,-0.0003484025541761875,-0.00127862182554565,-0.0011338334527702001
0.0013319919000002,0.8915000000000001,0.00015697736444550327,0.00010166996362061319,-0.0006066898028630755,-0.0005789025684089316,4.1700419360299996e-05,1.4960712437999985e-05
-0.0006140080999998,0.892,-0.00021027039142122587,7.265438234570193e-05,-0.0009184339612813399,-0.0009376546534189118,0.00014896295414054998,0.00028229027485445
-0.0033715080999997,0.8925000000000001,-0.000919665022644041,-0.001006059995347302,-0.0013458485395295467,-0.001457402933996728,-0.0009679787213240001,-0.00091742294460085
-0.0030475080999998,0.893,-0.0014634805211241977,-0.0015853491179168738,-0.0014097039059388801,-0.0015656128180568123,-0.001478649589195,-0.0017108967057764
-0.0006145080999999,0.8935000000000001,-0.0008309911196152109,-0.0009657435622464244,-0.0010714176069842798,-0.0012174539355491799,-0.0009601465283283,-0.0010696416280586499
-0.0035335080999993,0.894,-0.0013094159052436218,-0.001568860427056579,-0.0005784990649977006,-0.0007181997264887385,-0.00094135710651385,-0.00115105639245545
-0.0019115080999991,0.8945000000000001,-0.0013668453836361185,-0.0014276316032779644,0.00019922336693169908,8.552031701837128e-05,-0.00144548660908055,-0.00155666385875615
0.0037644919000004,0.895,0.0008417147513291999,0.0005598594414851568,0.0005841925959903361,0.0004397238715058735,0.00039041957628244996,0.00022252418289670005
