5.6167	4.56E+00	5.08E+00
5.6188	4.55E+00	5.05E+00
5.6208	4.52E+00	5.06E+00
5.6229	4.49E+00	5.06E+00
5.625	4.47E+00	5.07E+00
5.6271	4.47E+00	5.10E+00
5.6292	4.46E+00	5.11E+00
5.6313	4.47E+00	5.09E+00
5.6333	4.49E+00	5.07E+00
5.6354	4.50E+00	5.01E+00
5.6375	4.49E+00	4.97E+00
5.6396	4.48E+00	4.96E+00
5.6417	4.51E+00	4.94E+00
5.6438	4.55E+00	4.95E+00
5.6458	4.56E+00	4.98E+00
5.6479	4.57E+00	5.00E+00
5.65	4.57E+00	5.01E+00
5.6521	4.56E+00	5.00E+00
5.6542	4.53E+00	5.05E+00
5.6563	4.52E+00	5.09E+00
5.6583	4.53E+00	5.11E+00
5.6604	4.54E+00	5.13E+00
5.6625	4.55E+00	5.13E+00
5.6646	4.56E+00	5.12E+00
5.6667	4.56E+00	5.08E+00
5.6688	4.55E+00	5.05E+00
5.6708	4.52E+00	5.06E+00
5.6729	4.49E+00	5.06E+00
5.675	4.47E+00	5.07E+00
5.6771	4.47E+00	5.10E+00
5.6792	4.46E+00	5.11E+00
5.6813	4.47E+00	5.09E+00
5.6833	4.49E+00	5.07E+00
5.6854	4.50E+00	5.01E+00
5.6875	4.49E+00	4.97E+00
5.6896	4.48E+00	4.96E+00
5.6917	4.51E+00	4.94E+00
5.6938	4.55E+00	4.95E+00
5.6958	4.56E+00	4.98E+00
5.6979	4.57E+00	5.00E+00
5.7	4.57E+00	5.01E+00
5.7021	4.56E+00	5.00E+00
5.7042	4.53E+00	5.05E+00
5.7063	4.52E+00	5.09E+00
5.7083	4.53E+00	5.11E+00
5.7104	4.53E+00	5.13E+00
5.7125	4.55E+00	5.13E+00
5.7146	4.56E+00	5.12E+00
5.7167	4.56E+00	5.08E+00
5.7188	4.55E+00	5.05E+00
5.7208	4.52E+00	5.05E+00
5.7229	4.49E+00	5.06E+00
5.725	4.47E+00	5.07E+00
5.7271	4.47E+00	5.10E+00
5.7292	4.46E+00	5.11E+00
5.7313	4.47E+00	5.09E+00
5.7333	4.49E+00	5.06E+00
5.7354	4.50E+00	5.01E+00
5.7375	4.49E+00	4.97E+00
5.7396	4.48E+00	4.96E+00
5.7417	4.51E+00	4.94E+00
5.7438	4.55E+00	4.95E+00
5.7458	4.56E+00	4.98E+00
5.7479	4.57E+00	5.00E+00
5.75	4.57E+00	5.01E+00
5.7521	4.56E+00	5.00E+00
5.7542	4.53E+00	5.05E+00
5.7563	4.52E+00	5.09E+00
5.7583	4.53E+00	5.11E+00
5.7604	4.54E+00	5.13E+00
5.7625	4.55E+00	5.13E+00
5.7646	4.56E+00	5.12E+00
5.7667	4.56E+00	5.08E+00
5.7688	4.55E+00	5.05E+00
5.7708	4.52E+00	5.06E+00
5.7729	4.49E+00	5.06E+00
5.775	4.47E+00	5.07E+00
5.7771	4.47E+00	5.10E+00
5.7792	4.46E+00	5.11E+00
5.7813	4.47E+00	5.09E+00
5.7833	4.49E+00	5.07E+00
5.7854	4.50E+00	5.01E+00
5.7875	4.49E+00	4.97E+00
5.7896	4.48E+00	4.96E+00
5.7917	4.51E+00	4.94E+00
5.7938	4.55E+00	4.96E+00
5.7958	4.56E+00	4.98E+00
5.7979	4.57E+00	5.00E+00
5.8	4.57E+00	5.01E+00
5.8021	4.56E+00	5.01E+00
5.8042	4.53E+00	5.05E+00
5.8063	4.52E+00	5.10E+00
5.8083	4.53E+00	5.11E+00
5.8104	4.53E+00	5.13E+00
5.8125	4.55E+00	5.13E+00
5.8146	4.56E+00	5.12E+00
5.8167	4.56E+00	5.08E+00
5.8188	4.55E+00	5.05E+00
5.8208	4.52E+00	5.06E+00
5.8229	4.49E+00	5.06E+00
5.825	4.48E+00	5.07E+00
5.8271	4.47E+00	5.10E+00
5.8292	4.46E+00	5.11E+00
5.8313	4.47E+00	5.09E+00
5.8333	4.49E+00	5.07E+00
5.8354	4.50E+00	5.01E+00
5.8375	4.49E+00	4.97E+00
5.8396	4.48E+00	4.96E+00
5.8417	4.51E+00	4.94E+00
5.8438	4.55E+00	4.95E+00
5.8458	4.56E+00	4.98E+00
5.8479	4.57E+00	5.00E+00
5.85	4.57E+00	5.01E+00
5.8521	4.56E+00	5.00E+00
5.8542	4.53E+00	5.05E+00
5.8563	4.52E+00	5.09E+00
5.8583	4.53E+00	5.11E+00
5.8604	4.54E+00	5.13E+00
5.8625	4.55E+00	5.13E+00
5.8646	4.56E+00	5.12E+00
5.8667	4.56E+00	5.08E+00
5.8688	4.55E+00	5.05E+00
5.8708	4.52E+00	5.06E+00
5.8729	4.49E+00	5.06E+00
5.875	4.47E+00	5.07E+00
5.8771	4.47E+00	5.10E+00
5.8792	4.46E+00	5.11E+00
5.8813	4.47E+00	5.09E+00
5.8833	4.49E+00	5.07E+00
5.8854	4.50E+00	5.01E+00
5.8875	4.49E+00	4.97E+00
5.8896	4.49E+00	4.96E+00
5.8917	4.52E+00	4.94E+00
5.8938	4.55E+00	4.95E+00
5.8958	4.56E+00	4.98E+00
5.8979	4.57E+00	5.00E+00
5.9	4.57E+00	5.01E+00
5.9021	4.56E+00	5.00E+00
5.9042	4.53E+00	5.05E+00
5.9063	4.52E+00	5.10E+00
5.9083	4.53E+00	5.11E+00
5.9104	4.54E+00	5.13E+00
5.9125	4.55E+00	5.13E+00
5.9146	4.56E+00	5.12E+00
5.9167	4.56E+00	5.08E+00
5.9188	4.55E+00	5.05E+00
5.9208	4.52E+00	5.05E+00
5.9229	4.49E+00	5.06E+00
5.925	4.47E+00	5.07E+00
5.9271	4.47E+00	5.10E+00
5.9292	4.46E+00	5.11E+00
5.9313	4.47E+00	5.09E+00
5.9333	4.49E+00	5.06E+00
5.9354	4.50E+00	5.01E+00
5.9375	4.49E+00	4.97E+00
5.9396	4.49E+00	4.96E+00
5.9417	4.51E+00	4.94E+00
5.9438	4.55E+00	4.96E+00
5.9458	4.56E+00	4.98E+00
5.9479	4.57E+00	5.00E+00
5.95	4.57E+00	5.01E+00
5.9521	4.56E+00	5.00E+00
5.9542	4.53E+00	5.05E+00
5.9563	4.52E+00	5.09E+00
5.9583	4.53E+00	5.11E+00
5.9604	4.54E+00	5.13E+00
5.9625	4.55E+00	5.13E+00
5.9646	4.56E+00	5.12E+00
5.9667	4.56E+00	5.08E+00
5.9688	4.55E+00	5.05E+00
5.9708	4.52E+00	5.05E+00
5.9729	4.49E+00	5.06E+00
5.975	4.47E+00	5.07E+00
5.9771	4.47E+00	5.10E+00
5.9792	4.46E+00	5.11E+00
5.9813	4.47E+00	5.09E+00
5.9833	4.49E+00	5.06E+00
5.9854	4.50E+00	5.01E+00
5.9875	4.49E+00	4.97E+00
5.9896	4.48E+00	4.96E+00
5.9917	4.51E+00	4.94E+00
5.9938	4.55E+00	4.96E+00
5.9958	4.56E+00	4.98E+00
5.9979	4.57E+00	5.00E+00
6	4.57E+00	5.01E+00
6.0021	4.56E+00	5.00E+00
6.0042	4.53E+00	5.05E+00
6.0063	4.52E+00	5.09E+00
6.0083	4.53E+00	5.11E+00
6.0104	4.54E+00	5.13E+00
6.0125	4.55E+00	5.13E+00
6.0146	4.56E+00	5.12E+00
6.0167	4.56E+00	5.08E+00
6.0188	4.55E+00	5.05E+00
6.0208	4.52E+00	5.05E+00
6.0229	4.49E+00	5.06E+00
6.025	4.47E+00	5.07E+00
6.0271	4.47E+00	5.10E+00
6.0292	4.46E+00	5.11E+00
6.0313	4.47E+00	5.09E+00
6.0333	4.49E+00	5.06E+00
6.0354	4.50E+00	5.01E+00
6.0375	4.49E+00	4.97E+00
6.0396	4.48E+00	4.96E+00
6.0417	4.51E+00	4.94E+00
6.0438	4.55E+00	4.95E+00
6.0458	4.56E+00	4.98E+00
6.0479	4.57E+00	5.00E+00
6.05	4.57E+00	5.01E+00
6.0521	4.56E+00	5.00E+00
6.0542	4.53E+00	5.05E+00
6.0563	4.52E+00	5.09E+00
6.0583	4.53E+00	5.11E+00
6.0604	4.53E+00	5.13E+00
6.0625	4.55E+00	5.13E+00
6.0646	4.56E+00	5.12E+00
6.0667	4.56E+00	5.08E+00
6.0688	4.55E+00	5.05E+00
6.0708	4.52E+00	5.05E+00
6.0729	4.49E+00	5.06E+00
6.075	4.47E+00	5.07E+00
6.0771	4.47E+00	5.10E+00
6.0792	4.46E+00	5.11E+00
6.0813	4.47E+00	5.09E+00
6.0833	4.49E+00	5.07E+00
6.0854	4.50E+00	5.01E+00
6.0875	4.49E+00	4.97E+00
6.0896	4.48E+00	4.96E+00
6.0917	4.51E+00	4.94E+00
6.0938	4.55E+00	4.95E+00
6.0958	4.56E+00	4.98E+00
6.0979	4.57E+00	5.00E+00
6.1	4.57E+00	5.01E+00
6.1021	4.56E+00	5.00E+00
6.1042	4.53E+00	5.05E+00
6.1063	4.52E+00	5.09E+00
6.1083	4.53E+00	5.11E+00
6.1104	4.53E+00	5.13E+00
6.1125	4.55E+00	5.13E+00
6.1146	4.56E+00	5.12E+00
6.1167	4.56E+00	5.08E+00
6.1188	4.55E+00	5.05E+00
6.1208	4.52E+00	5.05E+00
6.1229	4.49E+00	5.06E+00
6.125	4.47E+00	5.07E+00
6.1271	4.47E+00	5.10E+00
6.1292	4.46E+00	5.11E+00
6.1313	4.47E+00	5.09E+00
6.1333	4.49E+00	5.06E+00
6.1354	4.50E+00	5.01E+00
6.1375	4.49E+00	4.97E+00
6.1396	4.48E+00	4.96E+00
6.1417	4.51E+00	4.94E+00
6.1438	4.55E+00	4.96E+00
6.1458	4.56E+00	4.98E+00
6.1479	4.57E+00	5.00E+00
6.15	4.57E+00	5.01E+00
6.1521	4.56E+00	5.00E+00
6.1542	4.53E+00	5.05E+00
6.1563	4.52E+00	5.09E+00
6.1583	4.53E+00	5.11E+00
6.1604	4.54E+00	5.13E+00
6.1625	4.55E+00	5.13E+00
6.1646	4.56E+00	5.12E+00
6.1667	4.56E+00	5.08E+00
6.1688	4.55E+00	5.05E+00
6.1708	4.52E+00	5.05E+00
6.1729	4.49E+00	5.06E+00
6.175	4.47E+00	5.07E+00
6.1771	4.47E+00	5.10E+00
6.1792	4.46E+00	5.11E+00
6.1813	4.47E+00	5.09E+00
6.1833	4.49E+00	5.06E+00
6.1854	4.50E+00	5.01E+00
6.1875	4.49E+00	4.97E+00
6.1896	4.48E+00	4.96E+00
6.1917	4.51E+00	4.94E+00
6.1938	4.55E+00	4.95E+00
6.1958	4.56E+00	4.98E+00
6.1979	4.57E+00	5.00E+00
6.2	4.57E+00	5.01E+00
6.2021	4.56E+00	5.00E+00
6.2042	4.53E+00	5.05E+00
6.2063	4.52E+00	5.09E+00
6.2083	4.53E+00	5.11E+00
6.2104	4.54E+00	5.13E+00
6.2125	4.55E+00	5.13E+00
6.2146	4.56E+00	5.12E+00
6.2167	4.56E+00	5.08E+00
6.2188	4.55E+00	5.05E+00
6.2208	4.52E+00	5.05E+00
6.2229	4.49E+00	5.06E+00
6.225	4.47E+00	5.07E+00
6.2271	4.47E+00	5.10E+00
6.2292	4.46E+00	5.11E+00
6.2313	4.47E+00	5.09E+00
6.2333	4.49E+00	5.06E+00
6.2354	4.50E+00	5.01E+00
6.2375	4.49E+00	4.97E+00
6.2396	4.48E+00	4.96E+00
6.2417	4.51E+00	4.94E+00
6.2438	4.55E+00	4.96E+00
6.2458	4.56E+00	4.98E+00
6.2479	4.57E+00	5.00E+00
6.25	4.56E+00	5.01E+00
6.2521	4.56E+00	5.00E+00
6.2542	4.53E+00	5.05E+00
6.2563	4.52E+00	5.10E+00
6.2583	4.53E+00	5.11E+00
6.2604	4.54E+00	5.13E+00
6.2625	4.55E+00	5.13E+00
6.2646	4.56E+00	5.12E+00
6.2667	4.56E+00	5.08E+00
6.2688	4.55E+00	5.05E+00
6.2708	4.52E+00	5.05E+00
6.2729	4.49E+00	5.06E+00
6.275	4.47E+00	5.07E+00
6.2771	4.47E+00	5.10E+00
6.2792	4.46E+00	5.11E+00
6.2813	4.47E+00	5.09E+00
6.2833	4.49E+00	5.06E+00
6.2854	4.50E+00	5.01E+00
6.2875	4.49E+00	4.97E+00
6.2896	4.48E+00	4.96E+00
6.2917	4.51E+00	4.94E+00
6.2938	4.55E+00	4.95E+00
6.2958	4.56E+00	4.98E+00
6.2979	4.57E+00	5.00E+00
6.3	4.57E+00	5.01E+00
6.3021	4.56E+00	5.00E+00
6.3042	4.53E+00	5.05E+00
6.3063	4.52E+00	5.10E+00
6.3083	4.53E+00	5.11E+00
6.3104	4.53E+00	5.13E+00
6.3125	4.55E+00	5.13E+00
6.3146	4.56E+00	5.12E+00
6.3167	4.56E+00	5.08E+00
6.3188	4.55E+00	5.05E+00
6.3208	4.52E+00	5.06E+00
6.3229	4.49E+00	5.06E+00
6.325	4.47E+00	5.07E+00
6.3271	4.46E+00	5.10E+00
6.3292	4.46E+00	5.11E+00
6.3313	4.47E+00	5.09E+00
6.3333	4.49E+00	5.07E+00
6.3354	4.50E+00	5.01E+00
6.3375	4.49E+00	4.97E+00
6.3396	4.48E+00	4.96E+00
6.3417	4.51E+00	4.94E+00
6.3438	4.55E+00	4.96E+00
6.3458	4.56E+00	4.98E+00
6.3479	4.57E+00	5.00E+00
6.35	4.57E+00	5.01E+00
6.3521	4.56E+00	5.00E+00
6.3542	4.53E+00	5.05E+00
6.3563	4.52E+00	5.10E+00
6.3583	4.53E+00	5.11E+00
6.3604	4.53E+00	5.13E+00
6.3625	4.55E+00	5.13E+00
6.3646	4.56E+00	5.12E+00
6.3667	4.56E+00	5.08E+00
6.3688	4.55E+00	5.05E+00
6.3708	4.52E+00	5.05E+00
6.3729	4.49E+00	5.06E+00
6.375	4.47E+00	5.07E+00
6.3771	4.46E+00	5.10E+00
6.3792	4.46E+00	5.11E+00
6.3813	4.47E+00	5.09E+00
6.3833	4.49E+00	5.06E+00
6.3854	4.50E+00	5.01E+00
6.3875	4.49E+00	4.97E+00
6.3896	4.48E+00	4.96E+00
6.3917	4.51E+00	4.94E+00
6.3938	4.55E+00	4.96E+00
6.3958	4.56E+00	4.98E+00
6.3979	4.57E+00	5.00E+00
6.4	4.56E+00	5.01E+00
6.4021	4.55E+00	5.00E+00
6.4042	4.53E+00	5.05E+00
6.4063	4.52E+00	5.10E+00
6.4083	4.53E+00	5.11E+00
6.4104	4.53E+00	5.13E+00
6.4125	4.55E+00	5.13E+00
6.4146	4.56E+00	5.12E+00
6.4167	4.56E+00	5.08E+00
6.4188	4.55E+00	5.05E+00
6.4208	4.52E+00	5.06E+00
6.4229	4.49E+00	5.06E+00
6.425	4.47E+00	5.07E+00
6.4271	4.46E+00	5.10E+00
6.4292	4.46E+00	5.11E+00
6.4313	4.47E+00	5.09E+00
6.4333	4.49E+00	5.06E+00
6.4354	4.50E+00	5.01E+00
6.4375	4.49E+00	4.97E+00
6.4396	4.48E+00	4.96E+00
6.4417	4.51E+00	4.94E+00
6.4438	4.55E+00	4.95E+00
6.4458	4.56E+00	4.98E+00
6.4479	4.57E+00	5.00E+00
6.45	4.57E+00	5.01E+00
6.4521	4.56E+00	5.01E+00
6.4542	4.53E+00	5.05E+00
6.4563	4.52E+00	5.10E+00
6.4583	4.53E+00	5.11E+00
6.4604	4.53E+00	5.13E+00
6.4625	4.55E+00	5.13E+00
6.4646	4.56E+00	5.12E+00
6.4667	4.56E+00	5.08E+00
6.4688	4.54E+00	5.05E+00
6.4708	4.52E+00	5.06E+00
6.4729	4.49E+00	5.06E+00
6.475	4.47E+00	5.07E+00
6.4771	4.46E+00	5.10E+00
6.4792	4.46E+00	5.11E+00
6.4813	4.47E+00	5.10E+00
6.4833	4.49E+00	5.06E+00
6.4854	4.50E+00	5.01E+00
6.4875	4.49E+00	4.97E+00
6.4896	4.48E+00	4.96E+00
6.4917	4.51E+00	4.94E+00
6.4938	4.55E+00	4.96E+00
6.4958	4.56E+00	4.98E+00
6.4979	4.57E+00	5.00E+00
6.5	4.56E+00	5.01E+00
6.5021	4.55E+00	5.01E+00
6.5042	4.53E+00	5.05E+00
6.5063	4.52E+00	5.10E+00
6.5083	4.53E+00	5.11E+00
6.5104	4.53E+00	5.13E+00
6.5125	4.55E+00	5.13E+00
6.5146	4.56E+00	5.12E+00
6.5167	4.56E+00	5.08E+00
6.5188	4.55E+00	5.05E+00
6.5208	4.52E+00	5.05E+00
6.5229	4.49E+00	5.06E+00
6.525	4.47E+00	5.07E+00
6.5271	4.47E+00	5.10E+00
6.5292	4.46E+00	5.11E+00
6.5313	4.47E+00	5.09E+00
6.5333	4.49E+00	5.06E+00
6.5354	4.50E+00	5.01E+00
6.5375	4.49E+00	4.97E+00
6.5396	4.48E+00	4.96E+00
6.5417	4.51E+00	4.94E+00
6.5438	4.55E+00	4.96E+00
6.5458	4.56E+00	4.98E+00
6.5479	4.57E+00	5.00E+00
6.55	4.57E+00	5.01E+00
6.5521	4.55E+00	5.01E+00
6.5542	4.53E+00	5.05E+00
6.5563	4.52E+00	5.10E+00
6.5583	4.53E+00	5.11E+00
6.5604	4.53E+00	5.13E+00
6.5625	4.55E+00	5.13E+00
6.5646	4.56E+00	5.12E+00
6.5667	4.55E+00	5.08E+00
6.5688	4.55E+00	5.05E+00
6.5708	4.52E+00	5.06E+00
6.5729	4.49E+00	5.06E+00
6.575	4.47E+00	5.07E+00
6.5771	4.46E+00	5.10E+00
6.5792	4.46E+00	5.11E+00
6.5813	4.47E+00	5.09E+00
6.5833	4.49E+00	5.06E+00
6.5854	4.50E+00	5.01E+00
6.5875	4.49E+00	4.97E+00
6.5896	4.48E+00	4.96E+00
6.5917	4.51E+00	4.94E+00
6.5938	4.55E+00	4.96E+00
6.5958	4.56E+00	4.98E+00
6.5979	4.57E+00	5.00E+00
6.6	4.57E+00	5.01E+00
6.6021	4.55E+00	5.01E+00
6.6042	4.53E+00	5.05E+00
6.6063	4.52E+00	5.10E+00
6.6083	4.53E+00	5.11E+00
6.6104	4.53E+00	5.13E+00
6.6125	4.55E+00	5.13E+00
6.6146	4.56E+00	5.12E+00
6.6167	4.56E+00	5.08E+00
6.6188	4.55E+00	5.05E+00
6.6208	4.52E+00	5.06E+00
6.6229	4.49E+00	5.06E+00
6.625	4.47E+00	5.07E+00
6.6271	4.47E+00	5.10E+00
6.6292	4.46E+00	5.11E+00
6.6313	4.47E+00	5.09E+00
6.6333	4.49E+00	5.06E+00
6.6354	4.50E+00	5.01E+00
6.6375	4.49E+00	4.97E+00
6.6396	4.48E+00	4.96E+00
6.6417	4.51E+00	4.94E+00
6.6438	4.55E+00	4.96E+00
6.6458	4.56E+00	4.98E+00
6.6479	4.57E+00	5.00E+00
6.65	4.57E+00	5.01E+00
6.6521	4.55E+00	5.00E+00
6.6542	4.53E+00	5.05E+00
6.6563	4.52E+00	5.10E+00
6.6583	4.53E+00	5.11E+00
6.6604	4.53E+00	5.13E+00
6.6625	4.55E+00	5.13E+00
6.6646	4.56E+00	5.12E+00
6.6667	4.56E+00	5.08E+00
6.6688	4.55E+00	5.05E+00
6.6708	4.52E+00	5.06E+00
6.6729	4.49E+00	5.06E+00
6.675	4.47E+00	5.07E+00
6.6771	4.46E+00	5.10E+00
6.6792	4.46E+00	5.11E+00
6.6813	4.47E+00	5.09E+00
6.6833	4.49E+00	5.06E+00
6.6854	4.50E+00	5.01E+00
6.6875	4.49E+00	4.97E+00
6.6896	4.48E+00	4.96E+00
6.6917	4.51E+00	4.94E+00
6.6938	4.55E+00	4.96E+00
6.6958	4.56E+00	4.98E+00
6.6979	4.57E+00	5.00E+00
6.7	4.56E+00	5.01E+00
6.7021	4.56E+00	5.00E+00
6.7042	4.53E+00	5.05E+00
6.7063	4.52E+00	5.09E+00
6.7083	4.53E+00	5.11E+00
6.7104	4.53E+00	5.13E+00
6.7125	4.55E+00	5.13E+00
6.7146	4.56E+00	5.12E+00
6.7167	4.56E+00	5.08E+00
6.7188	4.54E+00	5.05E+00
6.7208	4.52E+00	5.06E+00
6.7229	4.49E+00	5.06E+00
6.725	4.47E+00	5.07E+00
6.7271	4.47E+00	5.10E+00
6.7292	4.46E+00	5.11E+00
6.7313	4.47E+00	5.09E+00
6.7333	4.49E+00	5.06E+00
6.7354	4.50E+00	5.01E+00
6.7375	4.49E+00	4.97E+00
6.7396	4.48E+00	4.96E+00
6.7417	4.51E+00	4.94E+00
6.7438	4.55E+00	4.96E+00
6.7458	4.56E+00	4.98E+00
6.7479	4.57E+00	5.00E+00
6.75	4.57E+00	5.01E+00
6.7521	4.55E+00	5.00E+00
6.7542	4.53E+00	5.05E+00
6.7563	4.52E+00	5.10E+00
6.7583	4.53E+00	5.11E+00
6.7604	4.53E+00	5.13E+00
6.7625	4.55E+00	5.13E+00
6.7646	4.56E+00	5.12E+00
6.7667	4.56E+00	5.08E+00
6.7688	4.55E+00	5.05E+00
6.7708	4.52E+00	5.05E+00
6.7729	4.49E+00	5.06E+00
6.775	4.47E+00	5.07E+00
6.7771	4.46E+00	5.10E+00
6.7792	4.46E+00	5.11E+00
6.7813	4.47E+00	5.09E+00
6.7833	4.49E+00	5.06E+00
6.7854	4.50E+00	5.01E+00
6.7875	4.49E+00	4.97E+00
6.7896	4.48E+00	4.96E+00
6.7917	4.52E+00	4.94E+00
6.7938	4.55E+00	4.96E+00
6.7958	4.56E+00	4.98E+00
6.7979	4.57E+00	5.00E+00
6.8	4.57E+00	5.01E+00
6.8021	4.55E+00	5.00E+00
6.8042	4.53E+00	5.05E+00
6.8063	4.52E+00	5.10E+00
6.8083	4.53E+00	5.11E+00
6.8104	4.53E+00	5.13E+00
6.8125	4.55E+00	5.13E+00
6.8146	4.56E+00	5.12E+00
6.8167	4.56E+00	5.08E+00
6.8188	4.55E+00	5.05E+00
6.8208	4.52E+00	5.05E+00
6.8229	4.49E+00	5.06E+00
6.825	4.47E+00	5.07E+00
6.8271	4.47E+00	5.10E+00
6.8292	4.46E+00	5.11E+00
6.8313	4.47E+00	5.09E+00
6.8333	4.49E+00	5.06E+00
6.8354	4.50E+00	5.01E+00
6.8375	4.49E+00	4.97E+00
6.8396	4.48E+00	4.96E+00
6.8417	4.51E+00	4.94E+00
6.8438	4.55E+00	4.95E+00
6.8458	4.56E+00	4.98E+00
6.8479	4.57E+00	5.00E+00
6.85	4.57E+00	5.01E+00
6.8521	4.56E+00	5.01E+00
6.8542	4.53E+00	5.05E+00
6.8563	4.52E+00	5.09E+00
6.8583	4.53E+00	5.11E+00
6.8604	4.54E+00	5.13E+00
6.8625	4.55E+00	5.13E+00
6.8646	4.56E+00	5.12E+00
6.8667	4.56E+00	5.08E+00
6.8688	4.55E+00	5.05E+00
6.8708	4.52E+00	5.06E+00
6.8729	4.49E+00	5.06E+00
6.875	4.47E+00	5.07E+00
6.8771	4.46E+00	5.10E+00
6.8792	4.46E+00	5.11E+00
6.8813	4.47E+00	5.09E+00
6.8833	4.49E+00	5.07E+00
6.8854	4.50E+00	5.01E+00
6.8875	4.49E+00	4.97E+00
6.8896	4.48E+00	4.96E+00
6.8917	4.51E+00	4.94E+00
6.8938	4.55E+00	4.96E+00
6.8958	4.56E+00	4.98E+00
6.8979	4.57E+00	5.00E+00
6.9	4.57E+00	5.01E+00
6.9021	4.56E+00	5.01E+00
6.9042	4.53E+00	5.05E+00
6.9063	4.52E+00	5.10E+00
6.9083	4.53E+00	5.11E+00
6.9104	4.53E+00	5.13E+00
6.9125	4.55E+00	5.13E+00
6.9146	4.56E+00	5.12E+00
6.9167	4.56E+00	5.08E+00
6.9188	4.55E+00	5.05E+00
6.9208	4.52E+00	5.05E+00
6.9229	4.49E+00	5.06E+00
6.925	4.47E+00	5.07E+00
6.9271	4.47E+00	5.10E+00
6.9292	4.46E+00	5.11E+00
6.9313	4.47E+00	5.09E+00
6.9333	4.49E+00	5.06E+00
6.9354	4.50E+00	5.01E+00
6.9375	4.49E+00	4.97E+00
6.9396	4.48E+00	4.96E+00
6.9417	4.51E+00	4.94E+00
6.9438	4.55E+00	4.96E+00
6.9458	4.56E+00	4.98E+00
6.9479	4.57E+00	5.00E+00
6.95	4.57E+00	5.01E+00
6.9521	4.55E+00	5.00E+00
6.9542	4.53E+00	5.05E+00
6.9563	4.52E+00	5.10E+00
6.9583	4.53E+00	5.11E+00
6.9604	4.53E+00	5.13E+00
6.9625	4.55E+00	5.13E+00
6.9646	4.56E+00	5.12E+00
6.9667	4.56E+00	5.08E+00
6.9688	4.55E+00	5.05E+00
6.9708	4.52E+00	5.05E+00
6.9729	4.49E+00	5.06E+00
6.975	4.47E+00	5.07E+00
6.9771	4.46E+00	5.10E+00
6.9792	4.46E+00	5.11E+00
6.9813	4.47E+00	5.09E+00
6.9833	4.49E+00	5.06E+00
6.9854	4.50E+00	5.01E+00
6.9875	4.49E+00	4.97E+00
6.9896	4.48E+00	4.96E+00
6.9917	4.51E+00	4.94E+00
6.9938	4.55E+00	4.96E+00
6.9958	4.56E+00	4.98E+00
6.9979	4.57E+00	5.00E+00
7	4.57E+00	5.01E+00
7.0021	4.56E+00	5.00E+00
7.0042	4.53E+00	5.05E+00
7.0063	4.52E+00	5.09E+00
7.0083	4.53E+00	5.11E+00
7.0104	4.53E+00	5.13E+00
7.0125	4.55E+00	5.13E+00
7.0146	4.56E+00	5.12E+00
7.0167	4.56E+00	5.08E+00
7.0188	4.55E+00	5.05E+00
7.0208	4.52E+00	5.06E+00
7.0229	4.49E+00	5.06E+00
7.025	4.47E+00	5.07E+00
7.0271	4.47E+00	5.10E+00
7.0292	4.46E+00	5.11E+00
7.0313	4.47E+00	5.09E+00
7.0333	4.49E+00	5.06E+00
7.0354	4.50E+00	5.01E+00
7.0375	4.49E+00	4.97E+00
7.0396	4.48E+00	4.96E+00
7.0417	4.51E+00	4.94E+00
7.0438	4.55E+00	4.95E+00
7.0458	4.56E+00	4.98E+00
7.0479	4.57E+00	5.00E+00
7.05	4.57E+00	5.01E+00
7.0521	4.55E+00	5.00E+00
7.0542	4.53E+00	5.05E+00
7.0563	4.52E+00	5.10E+00
7.0583	4.53E+00	5.11E+00
7.0604	4.53E+00	5.13E+00
7.0625	4.55E+00	5.13E+00
7.0646	4.56E+00	5.12E+00
7.0667	4.56E+00	5.08E+00
7.0688	4.55E+00	5.05E+00
7.0708	4.52E+00	5.05E+00
7.0729	4.49E+00	5.06E+00
7.075	4.47E+00	5.07E+00
7.0771	4.46E+00	5.10E+00
7.0792	4.46E+00	5.11E+00
7.0813	4.47E+00	5.09E+00
7.0833	4.49E+00	5.06E+00
7.0854	4.50E+00	5.01E+00
7.0875	4.49E+00	4.97E+00
7.0896	4.48E+00	4.96E+00
7.0917	4.52E+00	4.94E+00
7.0938	4.55E+00	4.96E+00
7.0958	4.56E+00	4.98E+00
7.0979	4.57E+00	5.00E+00
7.1	4.57E+00	5.01E+00
7.1021	4.56E+00	5.00E+00
7.1042	4.53E+00	5.05E+00
7.1063	4.52E+00	5.10E+00
7.1083	4.53E+00	5.11E+00
7.1104	4.54E+00	5.13E+00
7.1125	4.55E+00	5.13E+00
7.1146	4.56E+00	5.12E+00
7.1167	4.56E+00	5.08E+00
7.1188	4.55E+00	5.05E+00
7.1208	4.52E+00	5.05E+00
7.1229	4.49E+00	5.06E+00
7.125	4.47E+00	5.07E+00
7.1271	4.47E+00	5.10E+00
7.1292	4.46E+00	5.11E+00
7.1313	4.47E+00	5.09E+00
7.1333	4.49E+00	5.06E+00
7.1354	4.50E+00	5.01E+00
7.1375	4.49E+00	4.97E+00
7.1396	4.48E+00	4.96E+00
7.1417	4.51E+00	4.94E+00
7.1438	4.55E+00	4.95E+00
7.1458	4.56E+00	4.98E+00
7.1479	4.57E+00	5.00E+00
7.15	4.57E+00	5.01E+00
7.1521	4.56E+00	5.01E+00
7.1542	4.53E+00	5.05E+00
7.1563	4.52E+00	5.09E+00
