t,x,res,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11
1.5350000000000001,-0.0023980080999997,4.336808689942018e-19,-0.00013180287671728065,-0.0007257476248522373,-3.391503652530721e-05,-0.000101689321654151,-0.0006402200588088425,-0.0001494680376638796,1.8770838148866522e-05,9.893642012619878e-05,-0.00020920485378354842,-1.0693011073301034e-05,-0.0005129745371962178
1.5355,-0.0020740081,-4.336808689942018e-19,0.00045254604690656626,-0.001240539542419747,0.00016345216708501818,-1.7610825580697405e-06,-0.0006742837338135716,-0.00016082679180945612,2.240312237110669e-05,9.980803867469625e-05,-0.00021102713142319104,-1.0805165026219753e-05,-0.000512974027987132
1.536,-0.0015875081,4.336808689942018e-19,-0.00044978416283158735,-0.0001391876902195935,0.0003944563796940457,8.750429280212901e-05,-0.0006993849722551737,-0.00017099907820726564,2.598205953517851e-05,0.00010063524908565018,-0.0002128396252479883,-1.0917137721211884e-05,-0.0005129734146341833
1.5365,0.0006829919000001,3.2526065174565133e-19,0.0004414058973294911,0.0009798898092617488,0.0006065633964043867,0.0001580023686723145,-0.0007152578167632434,-0.00017988659911696576,2.95011680714608e-05,0.00010141760163216834,-0.00021464230177506395,-1.1028926727907033e-05,-0.0005129726969882901
1.537,0.0001964919000001,-8.131516293641283e-20,-0.0004043223403285005,0.0011700524162937323,0.0007435994005422593,0.00020162870929835806,-0.0007216363099673775,-0.00018739105679821126,3.295396641033267e-05,0.00010215464658735602,-0.00021643512752154463,-1.1140529615930415e-05,-0.000512971874900374
1.5375,0.0008449919000002,-1.0842021724855044e-19,-8.084910554277982e-05,0.0014811012531651244,0.0007474830628964671,0.00021218639146354306,-0.0007182420201675465,-0.00019342662784028233,3.633397298217207e-05,0.00010284593422432252,-0.00021821806900455552,-1.1251943954911108e-05,-0.0005129709482213535
1.538,0.0013319919000003,-2.168404344971009e-19,0.00033470619771686777,0.001757576616396962,0.00055202073114968,0.0001918743010288765,-0.0007050172760014361,-0.0001979702144663341,3.963470621735897e-05,0.00010349101481617323,-0.00021999109274122212,-1.1363167314476836e-05,-0.0005129699168021493
1.5385,-0.0002900080999999,-3.2526065174565133e-19,-0.0004009724452674023,0.0013229789658205733,0.00012341859605881196,0.00014791781324689188,-0.0006830305035437779,-0.0002010625064906788,4.284968454627134e-05,0.00010408943863601583,-0.00022175416524866935,-1.147419726425365e-05,-0.0005129687804936821
1.539,-0.0014255080999994,0.0,0.000586209797214902,-0.0002185478749100068,-0.00042765363482544406,8.853182686560155e-05,-0.0006538445510929241,-0.00020275762115001646,4.597302550629508e-05,0.00010464075595695714,-0.0002235072530440235,-1.1585031373870942e-05,-0.00051296753914687
1.5395,-0.0046690080999991,0.0,-0.0008252687734288019,-0.0014934799992771346,-0.0009542898065148265,2.1987181774873316e-05,-0.0006190782080890825,-0.0002031125367650946,4.900170771886234e-05,0.00010514451705210398,-0.0002252503226444088,-1.169566721295602e-05,-0.0005129661926126356
1.54,-0.0058045080999993,-1.734723475976807e-18,-0.0012536099436579473,-0.001821113412895717,-0.001309583764021079,-4.3445282135422306e-05,-0.0005803502639724612,-0.00020218668938774107,5.1935167536486125e-05,0.00010560027219456426,-0.00022698334056695218,-1.180610235113608e-05,-0.0005129647407418925
1.5405,-0.0023980080999996,0.0,0.001460649868128075,-0.001043793841867644,-0.0013832449999282958,-9.949472497542108e-05,-0.0005392795081832661,-0.00020003997972580165,5.477330596769749e-05,0.00010600757165744362,-0.00022870627332877792,-1.1916334358039054e-05,-0.0005129631833855698
1.541,-0.0004515080999997,-1.6263032587282567e-19,0.002041346227410123,0.00014222359411430172,-0.0012099611980161346,-0.00013941322920483606,-0.0004974462069060215,-0.00019673230848712346,5.751602402102742e-05,0.00010636596571384944,-0.00023041908744701175,-1.2026360803292562e-05,-0.0005129615203945815
1.5415,-0.0006140080999998,-2.168404344971009e-19,0.0006693982096517363,0.0009732159129465021,-0.0008550980932609978,-0.00016261304941427447,-0.0004562080505699581,-0.00019232357637955183,6.016322270500623e-05,0.00010667500463688971,-0.0002321217494387791,-1.2136179256524324e-05,-0.0005129597516198485
1.542,-0.0030465080999996,4.336808689942018e-19,-0.0026764643282607193,0.001375649351103027,-0.00038253702154540176,-0.00017040675833425862,-0.0004165068105582916,-0.00018687368411093226,6.27148030281649e-05,0.00010693423869967082,-0.0002338142258212064,-1.2245787287361541e-05,-0.0005129578769122912
1.5425,-0.0023975080999995,0.0,-0.0026604576066591367,0.0014314362222754965,0.00014384068124814416,-0.00016465829752211058,-0.00037873288942743763,-0.00018044253238911094,6.517066599903503e-05,0.00010714321817529941,-0.00023549648311141754,-1.2355182465432354e-05,-0.0005129558961228293
1.543,-0.0012625080999995,2.168404344971009e-19,-0.0019220683800879959,0.001246508879660333,0.000664404173945314,-0.00014761118001047006,-0.00034289711825849067,-0.0001730900219219352,6.753071262614704e-05,0.00010730149333688304,-0.00023716848782653817,-1.2464362360364694e-05,-0.0005129538091023826
1.5435,3.449190000060008e-05,-1.0842021724855044e-19,-0.0007732629710134015,0.0008543598658986641,0.0011359419938489056,-0.00012157794548578372,-0.00030894130147874363,-0.00016487605341725022,6.979484391803158e-05,0.00010740861451192184,-0.0002388302065380877,-1.2573324541785444e-05,-0.0005129516157018709
1.544,0.0036024919000006,4.336808689942018e-19,0.002912109159687501,0.0002831851590697409,0.0015154223812342312,-8.887113363449488e-05,-0.00027680724351549066,-0.0001558605275829018,7.196296088322048e-05,0.00010746413261808772,-0.0002404816064077566,-1.268206657932233e-05,-0.000512949315772215
1.5445,-0.0014250080999995,4.336808689942018e-19,-0.0017691092290716614,-0.0003774673209294469,0.0017522694147682923,-5.180328414304919e-05,-0.00024643674879602263,-0.00014610334512673627,7.403496453024417e-05,0.00010746760716295275,-0.00024212266318713482,-1.2790586042603803e-05,-0.0005129469091643344
1.545,-0.0025605080999997,4.336808689942018e-19,-0.002580337812547951,-0.0008220468297180494,0.001794172624271241,-1.2692778164210958e-05,-0.0002177716217476339,-0.0001356644067565999,7.601075586763286e-05,0.00010741862631033844,-0.00024375338128406225,-1.2898880501256544e-05,-0.0005129443957291488
1.5455,0.0001964919000006,2.168404344971009e-19,0.00025840461611274253,-0.0007784840150960998,0.0015914831920753722,2.656086070742103e-05,-0.00019075366679761788,-0.00012460361318033787,7.789023590391839e-05,0.00010731678568205693,-0.0002453737725643692,-1.3006947524909422e-05,-0.0005129417753175771
1.546,0.0008454919000002,0.0,0.0008469225241877475,-0.00033689091397650554,0.0011341473769733194,6.582116110476693e-05,-0.00016532468837326584,-0.00011298086510579817,7.967327667600002e-05,0.00010716170997477507,-0.00024698384899711023,-1.3114784683188279e-05,-0.0005129390477805407
1.5465,0.0018184918999999,0.0,0.001796072983887224,0.00021484296810025014,0.0005308940780310024,0.00010539387508420422,-0.00014142649090187216,-0.00010085606324082447,8.13596343342474e-05,0.000106953139771688,-0.00024858362255133695,-1.322238954572324e-05,-0.0005129362129689596
1.547,-0.0017495080999995,-2.168404344971009e-19,-0.0015421503478841366,0.0005170070599201122,-7.586332470661903e-05,0.00014558475470211014,-0.00011900087881072865,-8.828910829326386e-05,8.294903605739959e-05,0.00010669084462762295,-0.0002501731051961045,-1.3329759682139522e-05,-0.0005129332707337525
1.5475,-0.0002895080999998,5.421010862427522e-20,0.0005649987467101926,0.00027724204837750705,-0.0005578152702375041,0.000186699552014865,-9.798965652712889e-05,-7.533990097096296e-05,8.444120902419694e-05,0.00010637459409740664,-0.00025175230890046564,-1.3436892662065888e-05,-0.0005129302209258408
1.548,-0.0004520080999999,-5.421010862427522e-20,0.0011396971023888624,-0.0001796008317542456,-0.0009127933623177255,0.0002290440190788461,-7.833462847836637e-05,-6.206834198176738e-05,8.583588041337692e-05,0.00010600415773586607,-0.00025332124563347296,-1.3543786055130587e-05,-0.0005129270633961432
1.5485,-0.0030475080999998,4.336808689942018e-19,-0.0010028544070211217,-0.0004489969954786405,-0.001171326594035999,0.00027292390795043115,-5.9977599091733306e-05,-4.853433203352288e-05,8.713277740367897e-05,0.00010557930509782838,-0.0002548799273641811,-1.3650437430959876e-05,-0.0005129237979955799
1.549,-0.0009390080999996,0.0,0.0009139116007852251,-0.00014604290693015327,-0.001358189417828138,0.0003186449706859983,-4.286037279452143e-05,-3.479777183407625e-05,8.833155787990433e-05,0.00010509987503205772,-0.0002564283660616422,-1.3756844359182626e-05,-0.0005129204245750716
1.5495,-0.0022360080999992,0.0,-0.0008764298364582731,0.00038763915171650563,-0.0014751381235183602,0.0003665129593419261,-2.6924754014026094e-05,-2.0918562091271987e-05,8.943160255110204e-05,0.00010456598356307105,-0.000257966573694911,-1.3863004409425725e-05,-0.000512916942985537
1.55,-0.0011005080999994,2.168404344971009e-19,0.00010876202766415863,0.0005031066489508813,-0.0015182706909706311,0.0004169298566672352,-1.2112547177539119e-05,-6.956603512958026e-06,9.043222283238779e-05,0.00010397781600931877,-0.0002594945622330397,-1.3968915151317e-05,-0.0005129133530778969
1.5505,-0.0004515080999998,-1.0842021724855044e-19,0.0009497211616781052,0.00019291640958275493,-0.0014787559722520538,0.0004692759391852349,1.6344432876472697e-06,7.028203193020404e-06,9.133273013887262e-05,0.00010333555768925593,-0.00026101234364508193,-1.407457415448438e-05,-0.000512909654703071
1.551,-0.0027225081000001,4.336808689942018e-19,-0.0010434446804862036,-0.0003103782132674229,-0.0013266028478526911,0.0005174011981267822,1.437441295423927e-05,2.097595731881808e-05,9.21324358856687e-05,0.00010263939392133532,-0.00026251992990009157,-1.4179978988555278e-05,-0.0005129058477119793
1.5515,-0.0004525080999997,5.421010862427522e-20,0.0011508842540042562,-0.0005979200548706634,-0.0010237293797773627,0.0005537489957264588,2.6165557394943814e-05,3.482675815658717e-05,9.283065148789063e-05,0.00010188951002400937,-0.0002640173329671211,-1.4285127223157725e-05,-0.0005129019319555411
1.552,-0.0007770080999996,0.0,0.00016607438465859328,-0.00045164046738547,-0.0005495117798210805,0.0005707516716699337,3.707709473137968e-05,4.8520704998482854e-05,9.342668836065055e-05,0.0001010860913157309,-0.0002655045648152246,-1.4390016427918714e-05,-0.0005128979072846772
1.5525,-0.0011015080999996,0.0,-0.0010963362118130713,-8.015834224209373e-05,5.189622293078024e-06,0.0005607833949258361,4.7236413802205514e-05,6.19978971366593e-05,9.391982059770981e-05,0.00010022936043630485,-0.00026698163741345504,-1.44946441724667e-05,-0.0005128937735503068
1.553,-0.0002900080999997,5.421010862427522e-20,-0.0011394823474116297,0.00028264553930149993,0.0005209492753805636,0.0005161307359977001,5.6858501911176286e-05,7.519843386326927e-05,9.430913848550607e-05,9.931972383285969e-05,-0.00026844856273086686,-1.4599008026428148e-05,-0.0005128895306033503
1.5535,0.0001964919,-3.2526065174565133e-19,-0.0012745288415183184,0.0006139204033675904,0.0008783416282568265,0.0004289851695453286,6.625344220577687e-05,8.806241447046747e-05,9.459353984296767e-05,9.835778042003229e-05,-0.00026990535273651147,-1.4703105559432665e-05,-0.000512885178294727
1.554,0.0026289919000002,0.0,0.0011433259912819928,0.0006668489712828888,0.0009571212557352408,0.00029233779040001675,7.575157166407683e-05,0.0001005299382504076,9.477180733911072e-05,9.73442442623727e-05,-0.0002713520193994437,-1.4806934341105672e-05,-0.0005128807164753582
1.5545,-0.0004520080999993,5.421010862427522e-20,-0.0008002837206890803,-3.181965691305731e-05,0.000683975045382913,0.00010734855901910762,8.568322726414525e-05,0.00011254110449524424,9.484264775212783e-05,9.627990531525498e-05,-0.00027278857468871745,-1.491049194107552e-05,-0.0005128761449961623
1.555,-0.0017495080999994,6.505213034913027e-19,-0.0008076717243273306,-0.0006312932194831089,0.0001856172458130207,-0.00010444521166701093,9.637874598405131e-05,0.0001240360124971304,9.480471408448127e-05,9.516560730978134e-05,-0.0002742150305733838,-1.5013775928971078e-05,-0.0005128714637080599
1.5555,-0.0006140080999998,1.0842021724855044e-19,0.0006381503423067144,-0.00021488590553630664,-0.00034882292196688607,-0.00031661683911020914,0.00010816846480186422,0.00013495476154822136,9.465663256779926e-05,9.400222074788958e-05,-0.0002756313990224974,-1.5116783874419026e-05,-0.0005128666724619706
1.556,-0.0015875080999999,4.336808689942018e-19,-0.0006159341634700378,0.0005576939920933847,-0.0006752171286014668,-0.0005027396407623579,0.000121382720695654,0.00014523745094066926,9.43970247358419e-05,9.279062082938672e-05,-0.0002770376920051123,-1.5219513347046979e-05,-0.0005128617711088149
1.5565,-0.0007765080999998,-2.168404344971009e-19,0.0007063359236043986,7.924977333870267e-05,-0.0005946932266986433,-0.0006375201528245465,0.00013635185064348818,0.0001548241799666295,9.402451203725187e-05,9.153168283919476e-05,-0.00027843392149028097,-1.5321961916482558e-05,-0.000512856759499512
1.557,-0.0025605080999996,4.336808689942018e-19,-0.0008668419227750157,-0.0004551845056444993,-0.00022870444906228474,-0.0007025065959580098,0.00015340619162343769,0.00016365504791825545,9.353771592067421e-05,9.022628206223471e-05,-0.00027982009944705705,-1.5424127152353693e-05,-0.0005128516374849823
1.5575,-0.0009390080999996,-1.0842021724855044e-19,-2.7564265244251285e-05,-0.00015423502649222428,0.0002156187022286081,-0.0006893962947016228,0.00017265672788893463,0.00017167015408770062,9.293525783475243e-05,8.887529378343014e-05,-0.0002811962378444939,-1.5526006624288107e-05,-0.0005128464049161455
1.558,0.0011694919000003,0.0,0.0011944958575716817,0.0003428778901840438,0.00048262514952321606,-0.0005913179721589821,0.00019333703279486862,0.00017880959776711948,9.221575922812928e-05,8.747959328770299e-05,-0.00028256234865164535,-1.562759790191258e-05,-0.0005128410616439218
1.5585,-0.0007770080999999,1.0842021724855044e-19,-0.0008177148250799074,0.00030342057187196937,0.00038079154999079716,-0.00040791514950069027,0.0002144613269714917,0.00018501347824866667,9.137784154944985e-05,8.604005585997349e-05,-0.00028391844383756314,-1.572889855485682e-05,-0.0005128356075192308
1.559,-0.0014255080999996,0.0,-0.0010493743337936885,-3.0038858947584923e-05,3.537593499153089e-05,-0.00016778976723889162,0.00023504383104905758,0.00019022189482449493,9.042012624735741e-05,8.45575567851662e-05,-0.0002852645353713033,-1.582990615274583e-05,-0.0005128300423929929
1.5595,-0.0019115080999992,0.0,-0.0012801072193827328,-0.0002087636146658198,-0.0003137643835334,8.563481862273107e-05,0.0002540987656578189,0.00019437493042320707,8.934125113404808e-05,8.303297134819947e-05,-0.00028660063522191595,-1.5930618265208803e-05,-0.0005128243661161274
1.56,0.0003589919000006,-1.0842021724855044e-19,0.0006503788993229776,2.9815631056049933e-05,-0.0004508540940647493,0.0003087677817890573,0.000270640351428028,0.00019741207368089962,8.814044831422298e-05,8.146717483399919e-05,-0.00028792675535845773,-1.6031032461873246e-05,-0.0005128185785395544
1.5605,0.0011699919000003,0.0,0.0009885413078432315,0.00017877811786399289,-0.00030077476267724825,0.0004720003559031888,0.00028368280898993813,0.00019927068151690428,8.681908160934752e-05,7.986104252748594e-05,-0.00028924290774997983,-1.6131146312367195e-05,-0.0005128126795141935
1.561,-0.0004515080999998,3.2526065174565133e-19,-0.0007934685890196407,-0.00015921708944771181,9.120504862350892e-05,0.000573836826108038,0.00029224035897380303,0.00019988735153550423,8.537927415593714e-05,7.821544971358017e-05,-0.0002905491043655357,-1.6230957386317436e-05,-0.000512806668890966
1.5615,0.0013324919000003,4.336808689942018e-19,0.0006435261430718743,-0.00021759193015475207,0.000453307575962345,0.0006193461539505858,0.0002953277738879417,0.00019919712753951787,8.382415101390336e-05,7.653127167720516e-05,-0.0002918453571741793,-1.633046325335179e-05,-0.0005128005465207899
1.562,0.0006834919000003,2.168404344971009e-19,-0.0006097418147629453,0.0002616536204104736,0.0005942773447387274,0.0006133419894759991,0.00029219420727244315,0.00019715543325941645,8.215738778555132e-05,7.480938370328347e-05,-0.00029313167814496387,-1.642966148309861e-05,-0.0005127943122545868
1.5625,0.0016559919000002,0.0,0.000708152528062289,2.9562574182529477e-05,0.0005508921160129677,0.0005607887257976863,0.0002830752941331658,0.0001938118554806352,8.038274008959313e-05,7.305066107673743e-05,-0.0002944080792469437,-1.6528549645184783e-05,-0.0005127879659432759
1.563,0.0008449919000001,1.0842021724855044e-19,0.0006124558706607281,-0.0004349699768837128,0.0004138299918768748,0.00047108340082921977,0.0002686677850342628,0.00018924809105168148,7.85039635447438e-05,7.12559790824873e-05,-0.00029567457244917086,-1.6627125309238445e-05,-0.0005127815074377762
1.5635000000000001,-0.0011010080999999,0.0,-0.001022466504537828,-0.00045824057448921125,0.000272110657156055,0.000354795041559668,0.00024972566604958686,0.0001835480798412514,7.652481376971652e-05,6.942621300545623e-05,-0.0002969311697206987,-1.6725386044887324e-05,-0.0005127749365890088
1.564,0.0013314919000001,-6.505213034913027e-19,0.0010513045158406296,0.00016357341364277813,0.00017608079175400376,0.00022249267497809896,0.0002270029232529899,0.00017679576171804025,7.444904638322692e-05,6.756223813056575e-05,-0.00029817788303058165,-1.6823329421757987e-05,-0.0005127682532478936
1.5645,-0.0006150081,1.0842021724855044e-19,-0.0009183358829986068,0.00048308974558510117,5.6315877946830936e-05,8.47453280735807e-05,0.00020125354271832447,0.0001690750765507453,7.228041700398701e-05,6.566492974273902e-05,-0.00029941472434787223,-1.6920953009479208e-05,-0.0005127614572653505
1.565,-0.0007765080999998,-1.0842021724855044e-19,-0.0008933083744235225,0.0007081043508518022,-0.00018047091485677336,-4.787797216481939e-05,0.00017323151051944243,0.00016046996420806338,7.002268125071255e-05,6.373516312689558e-05,-0.00030064170564162357,-1.7018254377678493e-05,-0.0005127545484922988
1.5655000000000001,3.499190000069989e-05,1.0842021724855044e-19,0.0004678575021809529,0.0007079858406396622,-0.0005685302329143137,-0.00016480819874803185,0.00014369081273019646,0.00015106436455868968,6.767959474211659e-05,6.177381356795973e-05,-0.00030185883888089005,-1.7115231095983463e-05,-0.0005127475267796588
1.566,-0.0022360080999991,-4.336808689942018e-19,-0.0003717848549185071,-0.00016864813917085215,-0.0009864446948191807,-0.00025547632468698995,0.00011338543542443852,0.00014094221747132106,6.525491309691322e-05,5.978175635085279e-05,-0.000303066136034724,-1.721188073402132e-05,-0.0005127403919783503
1.5665,-0.0023985080999992,0.0,0.0005021848804639075,-0.0008230906952180286,-0.0012677530945645488,-0.0003093133229926258,8.306936467602178e-05,0.0001301874628146535,6.275239193381706e-05,5.7759866760496134e-05,-0.0003042636090721789,-1.730820086142041e-05,-0.0005127331439392938
1.567,-0.0027225080999992,-4.336808689942018e-19,-0.0008653459221861936,0.0002796670148911337,-0.0012709846011702904,-0.00031852878397985965,5.349658655879671e-05,0.00011888404045738504,6.017578687154074e-05,5.570902008181265e-05,-0.0003054512699623089,-1.7404189047807934e-05,-0.0005127257825134086
1.5675000000000001,-0.0007765080999994,-2.168404344971009e-19,0.00018606320139105044,0.0008796582397174497,-0.000961741028050424,-0.00028732450896465226,2.5408441599035413e-05,0.00010711589026821,5.752885352879938e-05,5.363009159972445e-05,-0.00030662913067416723,-1.749984286281151e-05,-0.0005127183075516143
1.568,0.0008454919,2.168404344971009e-19,0.0018243335077730695,0.0002538740322432621,-0.0003692226187233122,-0.00022617616091470625,-5.200346599006881e-07,9.496695211582514e-05,5.48153475243075e-05,5.1523956599152316e-05,-0.00030779720317680666,-1.759515987605907e-05,-0.0005127107189048317
1.5685,-0.0035330080999992,-4.336808689942018e-19,-0.0021203766576438163,-0.0009047547573527821,0.00031758388461215113,-0.0001463742534124845,-2.3689343392553707e-05,8.252116586892803e-05,5.203902447677742e-05,4.9391490365019e-05,-0.0003089554994392805,-1.7690137657178335e-05,-0.0005127030164239801
1.569,-0.0017495080999991,0.0,-0.0014271743769301932,-0.000449159542988729,0.0009038194313167739,-5.91935772478747e-05,-4.3515708566043505e-05,6.986247139621386e-05,4.920364000492395e-05,4.723356818224769e-05,-0.0003101040314306431,-1.778477377579619e-05,-0.0005126951999599798
1.5695000000000001,0.0032779919000003,0.0,0.002021624888297695,0.0006532489887131345,0.0013318126230033617,2.409107678923863e-05,-5.941535414749108e-05,5.707480856637915e-05,4.631294972746213e-05,4.5051065335757474e-05,-0.0003112428111199461,-1.7879065801541197e-05,-0.0005126872693637507
1.57,0.0032784919000001,0.0,0.0015047891236521027,0.0008866797908401252,0.0015781889743477174,9.220491790897345e-05,-7.080450410401943e-05,4.4242117248120346e-05,4.3370709263105014e-05,4.2844857110472784e-05,-0.00031237185047624475,-1.7973011304040866e-05,-0.0005126792244862115
1.5705,3.499190000020002e-05,5.421010862427522e-20,-0.0011948315155944375,0.0002709252941012476,0.001633908352742477,0.00013387315532144292,-7.709938240274745e-05,3.1448337310133866e-05,4.038067423056564e-05,4.0615818791316076e-05,-0.0003134911614685917,-1.80666078529224e-05,-0.0005126710651782841
1.571,-0.0007760080999994,-2.168404344971009e-19,-0.0010597112771485355,-0.000572735078682584,0.0015442145414295665,0.00014098806555568475,-7.782978531167337e-05,1.877740862111574e-05,3.734660024855967e-05,3.8364825663207164e-05,-0.0003146007560660397,-1.815985301781362e-05,-0.0005126627912908875
1.5715000000000001,0.0003589919000005,2.710505431213761e-19,0.0005212341450025446,-0.0007939148111274333,0.0013564716962955537,0.00011831118723621929,-7.317730194906718e-05,6.309781876740417e-06,3.427224293579952e-05,3.6092753011069974e-05,-0.0003157006462376432,-1.8252744368342675e-05,-0.0005126544026749412
1.572,0.0001964919000005,-1.6263032587282567e-19,-0.00031544942140027116,0.00019353308251685825,0.0010967684871159482,7.457509758564663e-05,-6.422747159691989e-05,-5.887685643630902e-06,3.116135791100106e-05,3.3800476119823595e-05,-0.0003167908439524541,-1.8345279474135713e-05,-0.0005126458991813657
1.5725,0.0008454919000001,3.2526065174565133e-19,0.0002753530475747082,0.0006925743561806406,0.0007183056192942047,1.871336664635694e-05,-5.226479028715094e-05,-1.7750172730499803e-05,2.801770079287765e-05,3.1488870274393085e-05,-0.0003178713611795268,-1.8437455904822652e-05,-0.0005126372806610812
1.573,-0.0006140080999993,0.0,-8.998608658949187e-05,0.0001934411032163448,0.0001867601212622618,-4.0340435539261974e-05,-3.8574172343942476e-05,-2.921243988210163e-05,2.484502720014223e-05,2.915881075970006e-05,-0.0003189422098879146,-1.852927123002986e-05,-0.0005126285469650065
1.5735000000000001,-0.0023980080999996,0.0,-0.0005437571722377435,-0.0004837651296849892,-0.0004093977220619545,-9.365273892881904e-05,-2.44461260793362e-05,-4.020365360881414e-05,2.1647092751508894e-05,2.6811172860665805e-05,-0.0003200034020466712,-1.8620723019384738e-05,-0.0005126196979440621
1.574,-0.0017495081,-4.336808689942018e-19,0.0007334818191404912,-0.0005283734868065278,-0.0009509993116390204,-0.0001322899734799253,-1.118763147517294e-05,-5.063650875121723e-05,1.8427653065694037e-05,2.444683186221162e-05,-0.0003210549496248495,-1.8711808842515014e-05,-0.0005126107334491686
1.5745,-0.0033715080999993,8.673617379884035e-19,-0.0008923767851737064,-0.00012681772206616604,-0.0013282217375649283,-0.0001473185691501897,-8.659686680864522e-08,-6.044277179637399e-05,1.5190463761408396e-05,2.2066663049261314e-05,-0.00032209686459150274,-1.880252626904914e-05,-0.0005126016533312454
1.575,-0.0025605080999987,4.336808689942018e-19,-0.00039873076237455327,0.00032288365642740407,-0.0014698672312719728,-0.00013007945009600115,7.865160366317909e-06,-6.957580598848816e-05,1.1939280457368265e-05,1.9671541706735338e-05,-0.0003231291589156843,-1.8892872868614002e-05,-0.000512592457441212
1.5755000000000001,-0.000776508099999,-1.0842021724855044e-19,0.001053031829610421,0.0004575176496131338,-0.0013158766599246706,-7.618810985055835e-05,1.2777929070542072e-05,-7.799310400243726e-05,8.677858772286585e-06,1.726234311955624e-05,-0.0003241518445664477,-1.8982846210837637e-05,-0.0005125831456299882
1.576,-0.0027225080999996,0.0,-0.0010585744476436618,8.18462404959618e-05,-0.0008443621219279309,5.7590935273191345e-06,1.503654125479687e-05,-8.565220747691979e-05,5.409954324878073e-06,1.4839942572645115e-05,-0.0003251649335128458,-1.907244386534787e-05,-0.0005125737177484946
1.5765,-0.0006140080999998,0.0,0.0007979160449831914,-0.0003720035291397879,-0.00022307525942910842,0.00010398920939709834,1.5030563427226481e-05,-9.251539254984565e-05,2.139322733855671e-06,1.2405215350926596e-05,-0.0003261684377239333,-1.91616634017718e-05,-0.0005125641736476513
1.577,3.4491900000100046e-05,-1.0842021724855044e-19,0.0009704412280952071,-0.0005650221855271098,0.00035787757195652754,0.0002067292871182469,1.3187372140406624e-05,-9.858274540355538e-05,-1.1302803820661107e-06,9.959036739320097e-06,-0.0003271623691687619,-1.9250502389737776e-05,-0.0005125545131783771
1.5775000000000001,0.0001964919,0.0,0.00040465735509723216,-0.000320640837881435,0.0007611122667957248,0.00030220637605023263,1.003788700559134e-05,-0.00010395789527906994,-4.395099404172763e-06,7.5022820227491095e-06,-0.0003281467398163868,-1.9338958398872156e-05,-0.0005125447361915936
1.578,0.0006829919000001,2.168404344971009e-19,9.200567497702566e-05,0.00020715803493198318,0.0009715110937224391,0.0003786475255525231,6.2149692333414156e-06,-0.00010884641301671365,-7.651378713750403e-06,5.035826486133987e-06,-0.0003291215616358591,-1.942702899880423e-05,-0.0005125348425382191
1.5785,0.0003584919000001,2.168404344971009e-19,-0.0008675767953139192,0.0007799249876267862,0.0010034275198274993,0.0004242797849845868,2.3721444825228424e-06,-0.00011347453390511922,-1.0895362692085461e-05,2.5605454143978023e-06,-0.0003300868465962342,-1.9514711759160477e-05,-0.0005125248320691746
1.579,0.0021424919000003,0.0,0.0008898919971792992,0.0009420571001732276,0.0008774604611330145,0.00042916799127461057,-8.118378341641295e-07,-0.00011806851474617443,-1.4123295720464577e-05,7.731409246362662e-08,-0.0003310426066665645,-1.9602004249569236e-05,-0.0005125147046353791
1.5795000000000001,-0.0006140080999998,0.0,-0.0009470618377330628,0.00031122122839909253,0.0006397107098930313,0.00039158862395594665,-2.703129687208009e-06,-0.0001228370625093653,-1.733142218017178e-05,-2.4129921947487084e-06,-0.0003319888538159032,-1.9688904039657498e-05,-0.0005125044600877532
1.58,-0.0007765080999998,-1.0842021724855044e-19,0.0003840760150379289,-0.000798522065182194,0.00034460482932010747,0.0003150979194518384,-3.2495247733029802e-06,-0.00012789468224979277,-2.051598645249517e-05,-4.909498162315817e-06,-0.00033292560001330383,-1.9775408699053512e-05,-0.0005124940982772166
1.5805,-0.0009390080999994,1.0842021724855044e-19,0.0010782460023823913,-0.0012352907621824918,4.708946313361008e-05,0.00020411260651582042,-2.6467063036035212e-06,-0.00013323615002119686,-2.367323291871899e-05,-7.411328525316195e-06,-0.0003338528572278208,-1.9861515797384793e-05,-0.000512483619054689
1.581,-0.0023980080999996,4.336808689942018e-19,-0.0010976039490991336,-0.00011356998081750342,-0.0002060290880549751,6.304941390142814e-05,-1.1399089627943272e-06,-0.00013880669040378853,-2.6799405960130396e-05,-9.917607998827398e-06,-0.00033477063742850545,-1.9947222904278742e-05,-0.0005124730222710914
1.5815000000000001,0.0008454919000002,3.2526065174565133e-19,0.0010695151360445372,0.0013341754842795385,-0.0004005058960656753,-0.00010367492963780288,1.015837170365574e-06,-0.0001445417325837019,-2.98907499580154e-05,-1.2427461297926982e-05,-0.00033567895258441386,-2.003252758936309e-05,-0.000512462307777342
1.582,-0.0019120080999996,-4.336808689942018e-19,-0.0010155900137448985,0.0009804490813924217,-0.0005213820286262501,-0.00029164369534833833,3.564181184951134e-06,-0.0001503753849149077,-3.294350929365908e-05,-1.4940013137695322e-05,-0.0003365778146645962,-2.011742742226618e-05,-0.0005124514754243609
1.5825,-0.0023985080999996,0.0,0.0001361665861902023,-0.0004464423862126123,-0.0005188274919327655,-0.0004958938272077379,6.249915622902664e-06,-0.00015624289920424,-3.59539283483487e-05,-1.7454388233207365e-05,-0.0003374672356381081,-2.020191997261448e-05,-0.0005124405250630702
