t,S
0.35005000000000003,0.03038053222912516
0.3501,0.031232827556200236
0.35015,0.030052250184196293
0.3502,0.03106421031378584
0.35025,0.03379212218374974
0.3503,0.03337913035595828
0.35035,0.03399892001827362
0.3504,0.03285671940527807
0.35045000000000004,0.03227752898475401
0.35050000000000003,0.03328645934690136
0.35055000000000003,0.030826556789898887
0.3506,0.03161432635784726
0.35065,0.0318780730117956
0.3507,0.03385223499855698
0.35075,0.031043816204465308
0.3508,0.03144072345935172
0.35085,0.03484812011499575
0.3509,0.035074487545337506
0.35095000000000004,0.03489248551358763
0.35100000000000003,0.032925780366214366
0.35105000000000003,0.0324818861718454
0.3511,0.035087911152929335
0.35115,0.03385386459447949
0.3512,0.03601216935442694
0.35125,0.03344142823329295
0.3513,0.03454493426858847
0.35135,0.03262145339404322
0.3514,0.03519529779270289
0.35145000000000004,0.03556135144388997
0.35150000000000003,0.03552567515129035
0.35155000000000003,0.03571778368953703
0.3516,0.034240509301141274
0.35165,0.03406698827771919
0.3517,0.03518772815034836
0.35175,0.03294819354557013
0.3518,0.03219930745210868
0.35185,0.029702966541316655
0.3519,0.022224326881574587
0.35195000000000004,0.016605960698102024
0.35200000000000004,0.011216219193230417
0.35205000000000003,0.011783459104807584
0.3521,0.008407190430977787
0.35215,0.01127357824559462
0.3522,0.007159067740113455
0.35225,0.006875697856052725
0.3523,0.007660025082566888
0.35235,0.007870062184705774
0.3524,0.005318015014195026
0.35245000000000004,0.005245564724093751
0.35250000000000004,0.006011579109987833
0.35255000000000003,0.00476991840391741
0.3526,0.006827947102526016
0.35265,0.005484631099262258
0.3527,0.003903983625541523
0.35275,0.004858164971257201
0.3528,0.0021977319091689377
0.35285,0.0022094263370356967
0.3529,-8.809993949831542e-05
0.35295000000000004,-0.00014346709327526207
0.35300000000000004,-0.00019046148159354917
0.35305000000000003,-0.0019664055217009126
0.3531,-0.00018702721978177024
0.35315,-0.0008237686037802176
0.3532,0.0012022119913334735
0.35325,0.0029354270830778354
0.3533,0.0019582794397917935
0.35335,0.0015373505543297694
0.3534,-0.00012329743437212992
0.35345000000000004,-0.0004109965160733024
0.35350000000000004,-0.0020176258694026734
0.35355000000000003,-6.782763112678745e-05
0.3536,-0.00013819402563434828
0.35365,-0.0023950791489037223
0.3537,-0.0002104300393644034
0.35375,-0.0005241412038027721
0.3538,0.0008291803138832168
0.35385,0.001441480020661353
0.3539,0.0010399807280204992
0.35395000000000004,0.0017364046756075183
0.35400000000000004,0.0022980239058804676
0.35405000000000003,0.0009846902178442096
0.3541,-0.001880775287980042
0.35415,-0.0011645312836414644
0.3542,-0.0032768281383209075
0.35425,-0.005852424225121935
0.3543,-0.010488537973005616
0.35435,-0.014931199101834533
0.3544,-0.018350372542183507
0.35445000000000004,-0.023214546030721303
0.35450000000000004,-0.02535122152234833
0.35455000000000003,-0.02656741311285863
0.3546,-0.026470404124931034
0.35465,-0.027943986855919117
0.3547,-0.028968922391270545
0.35475,-0.028792770387061337
0.3548,-0.02962932611906411
0.35485,-0.03082747722388075
0.3549,-0.03028276596015336
0.35495000000000004,-0.03041093477413908
0.35500000000000004,-0.030327264540895616
0.35505000000000003,-0.027914685653372504
0.3551,-0.027345014867541036
0.35515,-0.030109187766983958
0.3552,-0.03040100782047482
0.35525,-0.03291669790321115
0.3553,-0.030473100956620494
0.35535,-0.03147887897062542
0.3554,-0.03075195192959225
0.35545000000000004,-0.03161960029306746
0.35550000000000004,-0.031224016956910898
0.35555000000000003,-0.03333681067422858
0.3556,-0.030929909441806566
0.35565,-0.032206466594044116
0.3557,-0.0304498347593488
0.35575,-0.0303296428182221
0.3558,-0.029379831485930683
0.35585,-0.03143717375790328
0.3559,-0.029368507374830648
0.35595000000000004,-0.030597797742468055
0.35600000000000004,-0.030387697246228952
0.35605000000000003,-0.03128415935478315
0.3561,-0.03237521486517711
0.35615,-0.03108779326218193
0.3562,-0.030093270730098633
0.35625,-0.02865290484994678
0.3563,-0.028222600622744835
0.35635,-0.027351296765243654
0.3564,-0.02713230015402612
0.35645000000000004,-0.03037612751276957
0.35650000000000004,-0.028153254093044467
0.35655000000000003,-0.02865642282437806
0.35660000000000003,-0.028914799755746907
0.35665,-0.029975485510526277
0.3567,-0.0314135668092054
0.35675,-0.028439298472682943
0.3568,-0.027601604284284837
0.35685,-0.028867380681255043
0.3569,-0.026191448596640396
0.35695,-0.02573832911431001
0.35700000000000004,-0.025392528795392257
0.35705000000000003,-0.026122848913223598
0.35710000000000003,-0.025319636316233917
0.35715,-0.023308959120993858
0.3572,-0.021827679760528795
0.35725,-0.020820690212894746
0.3573,-0.02301400152547423
0.35735,-0.021422747738386178
0.3574,-0.018739697199342587
0.35745,-0.020894478936247497
0.35750000000000004,-0.020606054335442117
0.35755000000000003,-0.01906147373035189
0.35760000000000003,-0.017144079253506847
0.35765,-0.015911169521579352
0.3577,-0.015144895039741438
0.35775,-0.016226753080515688
0.3578,-0.014712661794534006
0.35785,-0.013199372808442411
0.3579,-0.011802884218029792
0.35795,-0.012730114497006869
0.35800000000000004,-0.01100530354492938
0.35805000000000003,-0.010207543411829207
0.35810000000000003,-0.00832251475605343
0.35815,-0.006364147554688145
0.3582,-0.003971803239778866
0.35825,-0.0033898882023962133
0.3583,-0.003472470508655713
0.35835,-0.0034095478321344644
0.3584,-0.0019330284411524998
0.35845,-0.0029032338674910476
0.35850000000000004,-0.003217957279659095
0.35855000000000004,-0.002507708616904091
0.35860000000000003,-0.0012434328315732227
0.35865,0.0021628296114668856
0.3587,0.002659433830185411
0.35875,0.003995036600649832
0.3588,0.005546524986432126
0.35885,0.006792393083199472
0.3589,0.006878363432073851
0.35895,0.0046142491709757795
0.35900000000000004,0.0072248567580853445
0.35905000000000004,0.00861365357509533
0.35910000000000003,0.00702163306341173
0.35915,0.006720921010696367
0.3592,0.0070625711164916775
0.35925,0.008862326199172087
0.3593,0.010044214752058526
0.35935,0.012214141540588615
0.3594,0.0122228355150167
0.35945,0.013933221668668774
0.35950000000000004,0.015064767389491196
0.35955000000000004,0.01745843481336252
0.35960000000000003,0.01882131351440666
0.35965,0.02117561286467441
0.3597,0.019244352219380385
0.35975,0.019605597017053136
0.3598,0.02005811411829268
0.35985,0.022953002147551853
0.3599,0.03116339367680631
0.35995,0.030480378287931358
0.36000000000000004,0.0292883839152475
0.36005000000000004,0.031351257375784786
0.36010000000000003,0.03103069072968859
0.36015,0.03263278396889367
0.3602,0.0320800181549204
0.36025,0.03339431682626663
0.3603,0.03310600922130839
0.36035,0.034114152052445806
0.3604,0.03350905307460382
0.36045,0.0322164931014563
0.36050000000000004,0.030585767958397743
0.36055000000000004,0.03131935015231037
0.36060000000000003,0.03026884403840171
0.36065,0.03193559200988047
0.3607,0.03245302472334609
0.36075,0.033497266717964574
0.3608,0.032998071293075006
0.36085,0.03274285094884453
0.3609,0.03505952405572485
0.36095,0.03516606951463136
0.36100000000000004,0.033783711292655214
0.36105000000000004,0.03355344000244116
0.36110000000000003,0.03481081993805317
0.36115,0.03555238819170996
0.3612,0.032589436121558374
0.36125,0.033656510558875065
0.3613,0.03321502837048998
0.36135,0.03436084888631071
0.3614,0.03597239761383999
0.36145,0.03454416139117791
0.36150000000000004,0.03647218940140069
0.36155000000000004,0.03608780789232551
0.36160000000000003,0.033549992678593085
0.36165,0.03514496281317915
0.3617,0.0359044827188165
0.36175,0.03525007762824832
0.3618,0.03292455237003111
0.36185,0.02896931367494013
0.3619,0.02283833358377287
0.36195,0.016786197319092394
0.36200000000000004,0.013459334664851327
0.36205000000000004,0.010988316576789448
0.36210000000000003,0.008588435149252291
0.36215,0.01033176500635159
0.3622,0.008129000948223492
0.36225,0.008095067234597204
0.3623,0.006745406179977898
0.36235,0.007393040084329663
0.3624,0.004428668126156611
0.36245,0.004799845191716771
0.36250000000000004,0.005553243360819969
0.36255000000000004,0.0057349914192774375
0.36260000000000003,0.0055797645476966026
0.36265000000000003,0.0070222980257840985
0.3627,0.005779270623282599
0.36275,0.005112085771713461
0.3628,0.002151131292469079
0.36285,0.0005242194171530129
0.3629,0.00045647174229931746
0.36295,0.000539784707172003
0.36300000000000004,-0.0023884298687880546
0.36305000000000004,-0.0021716892113926353
0.36310000000000003,-0.0022264092346530213
0.36315000000000003,-0.00021972503916333971
0.3632,0.0008924235036554401
0.36325,0.002156590982243132
0.3633,0.0016575427071536773
0.36335,-0.00029001186659243297
0.3634,0.0013177261000658497
0.36345,8.616774363856723e-05
0.3635,-0.0006466558957686046
0.36355000000000004,-0.001612387998195212
0.36360000000000003,-0.0006515642439423892
0.36365000000000003,-0.0015007819433439807
0.3637,0.0007081988615825034
0.36375,0.0015718313712904386
0.3638,0.0011936468501118729
0.36385,0.0016711008022212669
0.3639,0.0019206579678992981
0.36395,0.0025936060146741872
0.364,0.00045081177081212655
0.36405000000000004,-0.0009013444754497717
0.36410000000000003,-0.0002230494030477162
0.36415000000000003,-0.004097961596067781
0.3642,-0.0055647299266809325
0.36425,-0.005170774958673704
0.3643,-0.0074198839669421795
0.36435,-0.015793442358718688
0.3644,-0.020615074167285766
0.36445,-0.02345072083376691
0.3645,-0.024026841597086828
0.36455000000000004,-0.024749237337237814
0.36460000000000004,-0.02757410259252756
0.36465000000000003,-0.02717563926478488
0.3647,-0.029311977256091998
0.36475,-0.030658052421795777
0.3648,-0.028185784771762243
0.36485,-0.030218617721454358
0.3649,-0.03015881875046482
0.36495,-0.030546804204125148
0.365,-0.030664512324293174
0.36505000000000004,-0.029589632757471777
0.36510000000000004,-0.02902907957690689
0.36515000000000003,-0.029391140105697947
0.3652,-0.029784789555387457
0.36525,-0.029644982697006314
0.3653,-0.03209262199148401
0.36535,-0.029427160998682318
0.3654,-0.030914393539033247
0.36545,-0.03195037768834942
0.3655,-0.030982364265450146
0.36555000000000004,-0.03163083813258161
0.36560000000000004,-0.03304558805934029
0.36565000000000003,-0.032155292648198316
0.3657,-0.030322995322817674
0.36575,-0.030461066566757095
0.3658,-0.03062935605323255
0.36585,-0.0314532561713104
0.3659,-0.030111503422535435
0.36595,-0.030870010596974567
0.366,-0.031854488550720234
0.36605000000000004,-0.030550776992642824
0.36610000000000004,-0.031069380915316067
0.36615000000000003,-0.029341300426913127
0.3662,-0.030821424032446552
0.36625,-0.029190286190820588
0.3663,-0.027584955707407398
0.36635,-0.026450224729980144
0.3664,-0.02795384028923164
0.36645,-0.029109839606625804
0.3665,-0.028781762205152425
0.36655000000000004,-0.02846960441926432
0.36660000000000004,-0.030404442855597485
0.36665000000000003,-0.031944152105062545
0.3667,-0.03164681438864587
0.36675,-0.03080198013374495
0.3668,-0.02850733792498171
0.36685,-0.0262113102365885
0.3669,-0.02551592759836297
0.36695,-0.026536039701697597
0.367,-0.026259098660764937
0.36705000000000004,-0.027892782734001954
0.36710000000000004,-0.024675426915113825
0.36715000000000003,-0.022036673642609125
0.3672,-0.02075907787609095
0.36725,-0.022783676443719092
0.3673,-0.021237524933290022
0.36735,-0.020566391320715242
0.3674,-0.020014993561247186
0.36745,-0.021966528574013596
0.3675,-0.020585226263915145
0.36755000000000004,-0.01925934516393829
0.36760000000000004,-0.019561985905317943
0.36765000000000003,-0.01750417358026064
0.3677,-0.016637563588028596
0.36775,-0.015017101980783716
0.3678,-0.015210340952442898
0.36785,-0.01477136556894563
0.3679,-0.01217566422712499
0.36795,-0.012663672239718898
0.368,-0.011689017447643297
0.36805000000000004,-0.00973169410926125
0.36810000000000004,-0.00909637629901453
0.36815000000000003,-0.006100000882311539
0.3682,-0.006490602845486899
0.36825,-0.0046700786360881
0.3683,-0.004185151731860841
0.36835,-0.002696031007415684
0.3684,-0.0028223686714564516
0.36845,-0.002660756777950952
0.3685,-0.0038168284949737993
0.36855000000000004,-0.0030736730713476264
0.36860000000000004,-0.0024300765004970585
0.36865000000000003,0.0023840597796553915
0.3687,0.001139021029184015
0.36875,0.0042436681869364706
0.3688,0.004245572781118534
0.36885,0.004666513480500924
0.3689,0.007189894121276201
0.36895,0.008045819690374089
0.369,0.0059824439522728895
0.36905000000000004,0.007254588004923195
0.36910000000000004,0.0042237721387053725
0.36915000000000003,0.0075260995263484835
0.36920000000000003,0.008520719382177785
0.36925,0.011451402002766562
0.3693,0.008965696332923852
0.36935,0.012541486840772064
0.3694,0.012743267764218892
0.36945,0.012227068947053464
0.3695,0.013684923244021256
0.36955000000000005,0.016189389967308704
0.36960000000000004,0.020383831392498067
0.36965000000000003,0.019431014210107195
0.36970000000000003,0.019720152703848425
0.36975,0.019269827168442003
0.3698,0.01976778873002419
0.36985,0.022468499164038824
0.3699,0.03113660179136955
0.36995,0.0307329001124806
0.37,0.02969886493615088
0.37005,0.03045657063482953
0.37010000000000004,0.030020433980001995
0.37015000000000003,0.030702252834079395
0.37020000000000003,0.03302353757069203
0.37025,0.03389936375177301
0.3703,0.03469926587519343
0.37035,0.032051481711859495
0.3704,0.031773145603600866
0.37045,0.032671563383748596
0.3705,0.03240608595457172
0.37055,0.0321741160459243
0.37060000000000004,0.030663980467274175
0.37065000000000003,0.03227410209525096
0.37070000000000003,0.032042595240179286
0.37075,0.0325676534152137
0.3708,0.03379176981661412
0.37085,0.03464258363228187
0.3709,0.03418655042614052
0.37095,0.03527685594890705
0.371,0.03507501473854954
0.37105,0.03398094170550067
0.37110000000000004,0.03373158349765148
0.37115000000000004,0.03345182029299692
0.37120000000000003,0.034011235817592814
0.37125,0.03258929382431137
0.3713,0.034259045686013505
0.37135,0.0353510903055055
0.3714,0.036084742795009415
0.37145,0.03346738494036084
0.3715,0.03626737736013799
0.37155,0.03579458810579692
0.37160000000000004,0.034725989766400026
0.37165000000000004,0.03398268700550015
0.37170000000000003,0.03373274204843245
0.37175,0.03455606769825133
0.3718,0.03258268708000592
0.37185,0.027334431514287674
0.3719,0.020870742506521628
0.37195,0.015227790693299657
0.372,0.01086873073265664
0.37205,0.011168023721028951
0.37210000000000004,0.011566578017102347
0.37215000000000004,0.00934564951949066
0.37220000000000003,0.00799997303380115
0.37225,0.006199646552422274
0.3723,0.007346384145415542
0.37235,0.006645536723183899
0.3724,0.005445200823973824
0.37245,0.007100451973642105
0.3725,0.00606941833163081
0.37255,0.0068048194513038035
0.37260000000000004,0.007580669446795953
0.37265000000000004,0.006503287696530604
0.37270000000000003,0.005257845834038533
0.37275,0.0035607422586775364
0.3728,0.005217895867668824
0.37285,0.0016775515377672728
0.3729,0.0014547365946256004
0.37295,0.0005989063320464526
0.373,-0.0004680665031009841
0.37305,-0.0016800147757899536
0.37310000000000004,-0.0027896786481269725
0.37315000000000004,0.0017737682504052454
0.37320000000000003,0.0030621099312012554
0.37325,0.0025656976016699817
0.3733,0.001082997295497743
0.37335,-0.0017552657759846452
0.3734,0.0006041388839695891
0.37345,-0.0003987540218642182
0.3735,-0.0005981912919337338
0.37355,-0.0017888899713430963
0.37360000000000004,-0.0001579217111178765
0.37365000000000004,-8.770249359053503e-05
0.37370000000000003,-0.0012022263940956162
0.37375,0.00021300488651563622
0.3738,-0.00034266381441357303
0.37385,0.0009754006961387608
0.3739,0.0028242963606942475
0.37395,0.001386832051668228
0.374,0.0018344862349764703
0.37405,0.0001890931679424876
0.37410000000000004,-0.0006117128020306367
0.37415000000000004,-0.002844142429045354
0.37420000000000003,-0.0031324447403732573
0.37425,-0.005860565410976225
0.3743,-0.008767624829918202
0.37435,-0.014742172450341661
0.3744,-0.02098964805044262
0.37445,-0.02229098682844187
0.3745,-0.023398846013810152
0.37455,-0.02649081115972086
0.37460000000000004,-0.026333383807878877
0.37465000000000004,-0.027230451627845962
0.37470000000000003,-0.028788931957531443
0.37475,-0.02917684872398564
0.3748,-0.028084123585088022
0.37485,-0.030702057202993637
0.3749,-0.030902027123692857
0.37495,-0.030981705672217356
0.375,-0.02991134064355523
0.37505,-0.02817214097774271
0.37510000000000004,-0.027627976842823244
0.37515000000000004,-0.029755722896010584
0.37520000000000003,-0.030396632730055217
0.37525000000000003,-0.031099059970327657
0.3753,-0.031022621887509254
0.37535,-0.030911039073084172
0.3754,-0.031016949605636647
0.37545,-0.03207435914347231
0.3755,-0.03224500596718698
0.37555,-0.03269663998045572
0.37560000000000004,-0.031312134488899815
0.37565000000000004,-0.032311357688825815
0.37570000000000003,-0.030283511157234946
0.37575000000000003,-0.03029150103923
0.3758,-0.03227289319739614
0.37585,-0.030767793495402207
0.3759,-0.030309915841688153
0.37595,-0.029624160626238395
0.376,-0.030893739412287416
0.37605,-0.031763126091893766
0.37610000000000005,-0.03136572877137168
0.37615000000000004,-0.030396572990159493
0.37620000000000003,-0.03000911246026025
0.37625000000000003,-0.029887834100173982
0.3763,-0.029500359084720262
0.37635,-0.028089817173172493
0.3764,-0.02868097561802102
0.37645,-0.028646359793493514
0.3765,-0.028715877391197644
0.37655,-0.026588976687064704
0.3766,-0.03031876622304029
0.37665000000000004,-0.03166076152149966
0.37670000000000003,-0.03090122214847715
0.37675000000000003,-0.028993050158361906
0.3768,-0.028539847748344314
0.37685,-0.026691240663376786
0.3769,-0.027246161747918073
0.37695,-0.025986722820962392
0.377,-0.02821029433694159
0.37705,-0.02555118540643981
0.3771,-0.02724803069910139
0.37715000000000004,-0.023787996140408187
0.37720000000000004,-0.022050770464846332
0.37725000000000003,-0.02039662297780872
0.3773,-0.023266319712000345
0.37735,-0.021093275097634694
0.3774,-0.021475998885786576
0.37745,-0.021065466623924067
0.3775,-0.020963120953953515
0.37755,-0.020276287841616895
0.3776,-0.016155745354143082
0.37765000000000004,-0.016301449104425856
0.37770000000000004,-0.016561139510269808
0.37775000000000003,-0.016522621955251993
0.3778,-0.013589221222577675
0.37785,-0.01230529859269976
0.3779,-0.01423790310102865
0.37795,-0.012739174117787938
0.378,-0.01209011796468901
0.37805,-0.010243230872311654
0.3781,-0.009958611506028617
0.37815000000000004,-0.006898118262200641
0.37820000000000004,-0.003954026808328641
0.37825000000000003,-0.004714495820406988
0.3783,-0.0038063133138285764
0.37835,-0.0025506246476755014
0.3784,-0.0038358795633925413
0.37845,-0.002636072315715691
0.3785,-0.0035878279895183215
0.37855,-0.0020616074049275984
0.3786,-0.0007195495742642541
0.37865000000000004,0.0018764971914154716
0.37870000000000004,0.0022736303353442285
0.37875000000000003,0.003142108573780609
0.3788,0.005600222669468679
0.37885,0.005959862638443225
0.3789,0.004760766625500771
0.37895,0.006283940717470297
0.379,0.006897372569552465
0.37905,0.006738263880139985
0.3791,0.0041262083658890215
0.37915000000000004,0.006402117409131812
0.37920000000000004,0.008041282077572515
0.37925000000000003,0.008348615668157191
0.3793,0.007441150519058852
0.37935,0.01166487132722174
0.3794,0.013129581063010692
0.37945,0.013764701435701803
0.3795,0.01574324908539445
0.37955,0.015202218854056749
0.3796,0.017748573767079827
0.37965000000000004,0.017366225850106283
0.37970000000000004,0.02128487718496914
0.37975000000000003,0.01867717807269376
0.3798,0.017498695858306847
0.37985,0.022816149760117886
0.3799,0.03054317071733583
0.37995,0.02819009327594032
0.38,0.031022282206857404
0.38005,0.030475902266947658
0.3801,0.030702298266408475
0.38015000000000004,0.0331877826107312
0.38020000000000004,0.03281229887042147
0.38025000000000003,0.03244563875858075
0.3803,0.033825005382220386
0.38035,0.03265378604711492
0.3804,0.03164425335186062
0.38045,0.03195249436711073
0.3805,0.03302147419233138
0.38055,0.030323565751095502
0.3806,0.030583755337604636
0.38065000000000004,0.03124021768571069
0.38070000000000004,0.03129455184768396
0.38075000000000003,0.0330663209352904
0.3808,0.0341933945403458
0.38085,0.033834016035884304
0.3809,0.03513259705673345
0.38095,0.035355280537983355
0.381,0.03419600131074819
0.38105,0.03473488602835306
0.3811,0.03329909775372061
0.38115000000000004,0.03473621443058711
0.38120000000000004,0.03360721705918987
0.38125000000000003,0.03272658349587549
0.38130000000000003,0.03393971493829417
0.38135,0.035176263427190164
0.3814,0.03516029201020537
0.38145,0.03439812544928939
0.3815,0.03687814833356161
0.38155,0.03666741496435929
0.3816,0.035141962763965945
0.38165000000000004,0.03431077644239343
0.38170000000000004,0.03359537691873138
0.38175000000000003,0.03302665204975148
0.38180000000000003,0.03139777066703995
0.38185,0.02886841182994238
0.3819,0.022301288202202348
0.38195,0.01724508123509393
0.382,0.01154689275818778
0.38205,0.01180694163043065
0.3821,0.007917298300661478
0.38215000000000005,0.009743912658813605
0.38220000000000004,0.007544321335366512
0.38225000000000003,0.007532531435671395
0.38230000000000003,0.007136529993324344
0.38235,0.006962816232665163
0.3824,0.0066424559134698625
0.38245,0.006141018814935829
0.3825,0.005223422644049264
0.38255,0.002977618070766278
0.3826,0.007174823308347181
0.38265000000000005,0.004816775279285354
0.38270000000000004,0.004968404917374358
0.38275000000000003,0.004920622478867705
0.38280000000000003,0.00308240790607763
0.38285,0.0001414852661430297
0.3829,-0.00047015993246392676
0.38295,-7.97958570684619e-05
0.383,-0.0004437931138009388
0.38305,-0.0011936380607863208
0.3831,0.0007013461538790955
0.38315000000000005,0.0005752256454536649
0.38320000000000004,0.00036618218039992725
0.38325000000000004,-0.000317260294966799
0.38330000000000003,-0.0012460917624460641
0.38335,-0.0006294191016374736
0.3834,0.0012700551678243976
0.38345,0.00023099640037354575
0.3835,-0.0009838940288041734
0.38355,-0.00244036666995218
0.3836,-0.00032990113420462534
0.38365,-0.00044644750194837435
0.38370000000000004,-0.001319836885733448
0.38375000000000004,0.0018060554548257075
0.38380000000000003,-0.0010512796235124158
0.38385,-5.780526505076711e-05
0.3839,0.0005227802739435627
0.38395,0.0005858338530405349
0.384,0.0012147804746692609
0.38405,0.00016290433948180222
0.3841,-0.0009649200824093079
0.38415,-0.001777147232671708
0.38420000000000004,-0.004731183041791738
0.38425000000000004,-0.007355496141524774
0.38430000000000003,-0.009375664591012557
0.38435,-0.015696283082952386
0.3844,-0.01959158892255665
0.38445,-0.022046785259345527
0.3845,-0.022773306109055026
0.38455,-0.024961247501227656
0.3846,-0.026353326015642276
0.38465,-0.028923720448559984
0.38470000000000004,-0.02877583765192127
0.38475000000000004,-0.029282104008664732
0.38480000000000003,-0.030311931933519207
0.38485,-0.030675350475090686
0.3849,-0.031643857891972174
0.38495,-0.030801506457759073
0.385,-0.029189661473957892
0.38505,-0.02942048344207073
0.3851,-0.028464942886263576
0.38515,-0.03151635694567965
0.38520000000000004,-0.0309646326991886
0.38525000000000004,-0.028956231177529695
0.38530000000000003,-0.03171596064558576
0.38535,-0.030406943359262986
0.3854,-0.03172033184098831
0.38545,-0.031348017946584615
0.3855,-0.03249704058966277
0.38555,-0.03252094452516741
0.3856,-0.031008161824459715
0.38565,-0.03017783592870356
0.38570000000000004,-0.030756169641668975
0.38575000000000004,-0.030029748265974536
0.38580000000000003,-0.02946905487816071
0.38585,-0.0324267991172957
0.3859,-0.03269151474673644
0.38595,-0.03033807398046295
0.386,-0.03212899630214356
0.38605,-0.03156263943783191
0.3861,-0.03237900145522025
0.38615,-0.029766972428267386
0.38620000000000004,-0.02817916188036195
0.38625000000000004,-0.029410842675281323
0.38630000000000003,-0.027513746964230423
0.38635,-0.027046559899303043
0.3864,-0.02732000421258419
0.38645,-0.027466639463397564
0.3865,-0.029234047939540285
0.38655,-0.027965110818672458
0.3866,-0.029631643981968832
0.38665,-0.030907462024741334
0.38670000000000004,-0.02982437590532805
0.38675000000000004,-0.028495772152309702
0.38680000000000003,-0.028674495339883227
0.38685,-0.027179443001523352
0.3869,-0.0278213328989928
0.38695,-0.02569236415971197
0.387,-0.026487652530569346
0.38705,-0.026819061692823505
0.3871,-0.02482948953700938
0.38715,-0.022353676572675
0.38720000000000004,-0.02246462820815509
0.38725000000000004,-0.02057093773624816
0.38730000000000003,-0.022983731690979503
0.38735,-0.022572205137135093
0.3874,-0.02182398255077601
0.38745,-0.02077908372753017
0.3875,-0.021529508796871377
0.38755,-0.02029392664199979
0.3876,-0.01750148296404208
0.38765,-0.017742603834758973
0.38770000000000004,-0.017333167737413745
0.38775000000000004,-0.014306464676520953
0.38780000000000003,-0.016090158291869442
0.38785000000000003,-0.015272369038429295
0.3879,-0.01216903235286258
0.38795,-0.01251211590852
0.388,-0.01168757298780235
0.38805,-0.01103747345987888
0.3881,-0.009927978365686582
0.38815,-0.007154228573134214
0.38820000000000005,-0.00449155674808476
0.38825000000000004,-0.004619322428494315
0.38830000000000003,-0.005160525914579673
0.38835000000000003,-0.0028635546457069522
0.3884,-0.0009929473909858853
0.38845,-0.0019920246313783977
0.3885,-0.003935764985453191
0.38855,-0.0019746124377484527
0.3886,-0.0015297831833876608
0.38865,0.002650871252291024
0.38870000000000005,0.0005480170067361095
0.38875000000000004,0.0035722054394775483
0.38880000000000003,0.00552264189196917
0.38885000000000003,0.00559772729527388
0.3889,0.004209844915537102
0.38895,0.0065276484730590195
0.389,0.0070264985341915945
0.38905,0.0072554919871730995
0.3891,0.007114011277030296
0.38915,0.006759461245638613
0.38920000000000005,0.008096038566392327
0.38925000000000004,0.008178942573977582
0.38930000000000003,0.010499510618333995
0.38935000000000003,0.011227813671932861
0.3894,0.012180586938108187
0.38945,0.012159003114590656
0.3895,0.013245753404368878
0.38955,0.017658668852561867
0.3896,0.017927825387477492
0.38965,0.0174058162729134
0.38970000000000005,0.020128378711951445
0.38975000000000004,0.01883464501235054
0.38980000000000004,0.021166886752244717
0.38985000000000003,0.024202980081036485
0.3899,0.029290887385614868
0.38995,0.027092100733739122
0.39,0.03090412653855084
0.39005,0.02902577100508509
0.3901,0.032246977439594565
0.39015,0.031598440610775366
0.3902,0.03271999681767494
0.39025000000000004,0.032301062565980136
0.39030000000000004,0.0340730789766536
0.39035000000000003,0.03355804955737808
0.3904,0.033516803214914286
0.39045,0.03345712132340957
0.3905,0.032501641451892105
0.39055,0.03154392923975957
0.3906,0.03004677442823326
0.39065,0.031036432043095485
0.3907,0.03329101735727373
0.39075000000000004,0.03184387084180392
0.39080000000000004,0.0344340699572591
0.39085000000000003,0.03291028110316782
0.3909,0.03481520556320277
0.39095,0.032595309194005745
0.391,0.03560511217518682
0.39105,0.03564547127948665
0.3911,0.034098284813990125
0.39115,0.03372792121082202
0.3912,0.03358250441887564
0.39125000000000004,0.031214616196312744
0.39130000000000004,0.03232032702335659
0.39135000000000003,0.03397251843656057
0.3914,0.0338094926135308
0.39145,0.03541622113030402
0.3915,0.03575845814245816
0.39155,0.035812852305362596
0.3916,0.03567480104313043
0.39165,0.033275831250283446
0.3917,0.03573930319949949
0.39175000000000004,0.035601274010077316
0.39180000000000004,0.03364845928203407
0.39185000000000003,0.028690732334410655
0.3919,0.023623148811200208
0.39195,0.016420108468155017
0.392,0.014673548375061785
0.39205,0.011217991028586071
0.3921,0.009387119678064926
0.39215,0.010041391097173127
0.3922,0.00805725205310443
0.39225000000000004,0.0069344224404393195
0.39230000000000004,0.008524272308410255
0.39235000000000003,0.005828176329041099
0.3924,0.005062675126235098
0.39245,0.004893644430999069
0.3925,0.004677781233295099
0.39255,0.005550796112119836
0.3926,0.003956219667290081
0.39265,0.004428819878583455
0.3927,0.006156173485779095
0.39275000000000004,0.006810483000972681
0.39280000000000004,0.0038858631726639246
0.39285000000000003,0.002696107607167512
0.3929,-4.902042764880904e-05
0.39295,0.0015950810366400208
0.393,-0.00013090346601706167
0.39305,-0.0022325276405635724
0.3931,-0.0008404460216137281
0.39315,-0.0005004340526431096
0.3932,0.0011594002849890078
0.39325000000000004,0.00214472196518585
0.39330000000000004,-0.0009587803065404556
0.39335000000000003,0.0007035509504991107
0.3934,0.0008174946239820555
0.39345,0.00044843228766920824
0.3935,-0.0019897427441394507
0.39355,-0.0012534234944380027
0.3936,-0.0012151729910116933
0.39365,-0.00015195403410916443
0.3937,-0.0007688815965504053
0.39375000000000004,0.0002789535942999341
0.39380000000000004,0.0021360496726267487
0.39385000000000003,0.001301299295680564
0.39390000000000003,0.0011274569307749092
0.39395,0.0002656531866660275
